Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,7	-3.1758727108727483	0.0	1.3586217942743226	0.0	0.0	0.0	0.0	3.0778367860064164	0.0	0.0	-1.916198077420112	0.7666666666666667	0.08333333333333333	0.8652777777777777	0.825	0.7857142857142857	0.2603416558635552	0.11180339887498948	0.1472549753922691	0.23702437755546485	0.23596187093500381
0,1,2,6	-0.6650747456416986	0.0	1.7063356160953789	0.0	0.0	0.0	-0.008494996351213091	0.0	0.0	0.0	-1.6583145502131078	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,2,4	-1.0105399603049217	0.0	1.565942473548411	0.0	0.3703069144144079	0.0	0.0	0.0	0.0	0.0	-1.6032015620809954	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,2,5	-2.2301603058646897	0.0	2.2891034762434423	0.0	0.0	2.240007456076028	0.0	0.0	0.0	0.0	-2.0570330094058304	0.4999999999999999	0.10333333333333332	0.7569444444444444	0.65	nan	0.3415650255319866	0.08491826135237998	0.09727181274940626	0.3511884584284246	nan
0,1,3,4	-0.3277026023359263	0.0	0.0	-3.7536300272046383	1.2042083425583658	0.0	0.0	0.0	0.0	0.0	0.41490473022578944	0.4333333333333333	0.0	0.8027777777777777	0.7	0.52	0.334995854037363	0.0	0.11765454769192983	0.45825756949558394	0.3682390527904394
0,1,3,8	0.20100588030105548	0.0	0.0	-4.203751663859025	0.0	0.0	0.0	0.0	1.3034172139285443	0.0	0.6192159180879606	0.9333333333333332	0.18	0.8597222222222222	0.77	0.8300000000000001	0.13333333333333336	0.14772346537440226	0.10837783986055224	0.17058722109231983	0.11887225178694126
0,1,3,9	-1.7013191559163694	0.0	0.0	-4.071520083808341	0.0	0.0	0.0	0.0	0.0	2.8832035396873	-0.21747816785259344	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,4,5	-0.3645066093019163	0.0	0.0	0.0	0.41705869488826713	1.7074356403401558	0.0	0.0	0.0	0.0	-1.8824775248034649	0.0	0.016666666666666666	0.6430555555555555	0.0	nan	0.0	0.049999999999999996	0.034610932762158625	0.0	nan
0,1,4,6	-0.010317607476778078	0.0	0.0	0.0	0.010266820086275174	0.0	-0.0005465707924586117	0.0	0.0	0.0	-1.00015937067173	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,2,3	-0.09349940431834133	0.0	1.1894102642131483	-3.3956987445910123	0.0	0.0	0.0	0.0	0.0	0.0	0.13687464081118592	0.4999999999999999	0.09	0.7666666666666666	0.5666666666666667	nan	0.37267799624996495	0.09073771725877465	0.13025971208548168	0.4010403138505321	nan
0,1,2,9	-2.9723947989043884	0.0	1.5140165606132165	0.0	0.0	0.0	0.0	0.0	0.0	2.547553487440136	-1.9851578164476387	0.5666666666666667	0.06666666666666667	0.8055555555555556	0.8333333333333333	0.6533333333333333	0.2603416558635552	0.11055415967851333	0.14040835506777902	0.25819888974716115	0.24138489320308898
0,1,4,7	-1.8276294881100656	0.0	0.0	0.0	-0.9450573184526793	0.0	0.0	3.57581758411415	0.0	0.0	-1.4193795489951664	0.6666666666666667	0.16999999999999998	0.773611111111111	0.6916666666666667	0.660952380952381	0.25819888974716115	0.12948616399703353	0.13735963654977548	0.25013885033006056	0.21546553512196986
0,1,4,8	-0.3136236338991149	0.0	0.0	0.0	0.535639029335069	0.0	0.0	0.0	0.5426288506226131	0.0	-1.3911043865357382	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,3,6	0.1549861014279505	0.0	0.0	-4.17953360766237	0.0	0.0	0.7046513918089119	0.0	0.0	0.0	0.7885968896416373	0.6	0.11000000000000001	0.7902777777777776	0.6599999999999999	nan	0.3590109871423003	0.14761059883656352	0.1548408681338504	0.38781438859330636	nan
0,1,4,9	-1.9455407463976286	0.0	0.0	0.0	-0.8406681792527622	0.0	0.0	0.0	0.0	3.3226527051411567	-1.4070870638052617	0.6666666666666667	0.13333333333333333	0.7972222222222222	0.7416666666666666	0.6895238095238094	0.25819888974716115	0.1452966314513558	0.1618755809370385	0.28000496027352406	0.24678246959941727
0,1,5,7	-1.4292635290626994	0.0	0.0	0.0	0.0	2.518457278926209	0.0	3.1905556636367907	0.0	0.0	-3.652221943127685	0.8333333333333333	0.03333333333333333	0.9208333333333332	0.925	0.8657142857142859	0.22360679774997896	0.06666666666666667	0.10054826554299037	0.16007810593582122	0.17890825376518021
0,1,5,6	-0.0021761569992408748	0.0	0.0	0.0	0.0	2.092011084129344	-1.1938350631577326	0.0	0.0	0.0	-1.2791924506543961	0.03333333333333333	0.016666666666666666	0.6541666666666666	0.05	0.04	0.09999999999999999	0.049999999999999996	0.01909406539564932	0.15000000000000002	0.12
0,1,5,8	-0.24986398463242693	0.0	0.0	0.0	0.0	2.8020498721762084	0.0	0.0	1.7315607046709047	0.0	-2.7498784811626305	0.5	0.12	0.7472222222222221	0.625	0.5357142857142857	0.26874192494328497	0.07916228058025278	0.08579691784155835	0.2719528145346786	0.23835462061824608
0,1,5,9	-1.6399749968183623	0.0	0.0	0.0	0.0	2.616987831561886	0.0	0.0	0.0	3.0336821640617737	-3.5551920205348067	0.8	0.05	0.898611111111111	0.8916666666666666	0.8323809523809524	0.22110831935702666	0.07637626158259733	0.10505179498528158	0.17500000000000002	0.18181249218061218
0,1,3,5	-0.45837429812722685	0.0	0.0	-3.8766730355723182	0.0	2.545732600291744	0.0	0.0	0.0	0.0	-0.005806880100145103	0.9666666666666666	0.0	0.9875	1.0	0.9800000000000001	0.1	0.0	0.0375	0.0	0.05999999999999999
0,1,6,8	0.030708664111377716	0.0	0.0	0.0	0.0	0.0	0.0027592937613515555	0.0	0.06947062345984276	0.0	-1.0492299307625075	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,3,7	-1.606110545066161	0.0	0.0	-3.877203148170353	0.0	0.0	0.0	2.9287201009584822	0.0	0.0	-0.24842148883559675	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,6,9	-2.37942396010427	0.0	0.0	0.0	0.0	0.0	-0.11647162027108852	0.0	0.0	2.9972310504407407	-1.4133796714387332	0.6666666666666667	0.15	0.7861111111111111	0.7533333333333333	0.6954761904761905	0.25819888974716115	0.21666666666666665	0.2122047694976031	0.31240998703626616	0.2726298604634616
0,1,6,7	-2.417158402222367	0.0	0.0	0.0	0.0	0.0	-0.3630465366314481	3.3920384958082948	0.0	0.0	-1.3591833243854414	0.6666666666666667	0.2033333333333333	0.7513888888888889	0.6783333333333333	0.6526190476190477	0.25819888974716115	0.19405039437103846	0.18166857797159702	0.2715234796477093	0.2291521640432712
0,1,7,9	-2.719776086170454	0.0	0.0	0.0	0.0	0.0	0.0	2.198266934330739	0.0	1.3634788733936134	-1.542493255442985	0.6666666666666667	0.16999999999999998	0.773611111111111	0.6916666666666667	0.660952380952381	0.25819888974716115	0.12948616399703353	0.13735963654977548	0.25013885033006056	0.21546553512196986
0,1,2,8	-0.1807498265462449	0.0	2.132490185211059	0.0	0.0	0.0	0.0	0.0	1.5806443172263926	0.0	-2.879614399019076	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,7,8	-1.5620887402641677	0.0	0.0	0.0	0.0	0.0	0.0	3.252366160529584	2.4443434499023584	0.0	-3.1918922281178177	0.6666666666666667	0.03333333333333333	0.8638888888888889	0.9	0.75	0.25819888974716115	0.06666666666666667	0.1192828364087994	0.2	0.22472205054244232
0,1,8,9	-1.5490658727742583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6483227688638333	3.2115591475262293	-3.419629981123358	0.6666666666666667	0.08333333333333333	0.8305555555555555	0.825	0.7128571428571429	0.25819888974716115	0.11180339887498948	0.12310288781200189	0.225	0.21669596871456295
0,2,3,5	-0.8787321230217711	0.0	0.7156512023051904	-3.7100255778958617	0.0	2.4980713569957245	0.0	0.0	0.0	0.0	-0.3322899611463465	0.8666666666666666	0.0	0.9527777777777778	1.0	0.9200000000000002	0.16329931618554522	0.0	0.05800170282728085	0.0	0.0979795897113271
0,2,3,4	-0.47149741316251276	0.0	0.9041646331000294	-3.3221192383828027	0.9724338380174355	0.0	0.0	0.0	0.0	0.0	-0.16655707220016058	0.4	0.05333333333333333	0.7569444444444444	0.6166666666666666	nan	0.2905932629027116	0.0819213715162967	0.12270265424197102	0.4349329450233296	nan
0,2,3,7	-1.8557675946325858	0.0	0.4379786502063522	-3.7912967470892154	0.0	0.0	0.0	2.9024140743909514	0.0	0.0	-0.439730491023023	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,2,4,7	-2.4303770967068488	0.0	1.8148549393921474	0.0	-1.4187288932078925	0.0	0.0	3.5527026505178867	0.0	0.0	-2.1407113481948485	0.7333333333333333	0.05	0.8763888888888889	0.8666666666666666	0.7866666666666666	0.24944382578492943	0.07637626158259733	0.1261444522739949	0.20816659994661327	0.22271057451320087
0,2,3,9	-1.95517785196435	0.0	0.4374798182601264	-3.971234382674502	0.0	0.0	0.0	0.0	0.0	2.8639268279025116	-0.41218144728919504	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,2,4,6	-1.014725875391257	0.0	1.5769835694860659	0.0	0.3978953245830505	0.0	-0.08218117364301744	0.0	0.0	0.0	-1.5961165326584603	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,2,3,6	-0.19601506563381454	0.0	1.2750843023069893	-3.687985889503851	0.0	0.0	0.7911167763426129	0.0	0.0	0.0	-0.17201619727226775	0.5333333333333333	0.05333333333333333	0.8013888888888889	0.625	nan	0.4	0.0819213715162967	0.15750881809529832	0.4366062299143245	nan
0,2,4,8	-0.763091081573463	0.0	1.9654235367767618	0.0	0.7959404043406642	0.0	0.0	0.0	1.8756914804004907	0.0	-3.0884015053937857	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,2,4,9	-2.3755808246750454	0.0	1.8912052504318755	0.0	-1.2595055358290679	0.0	0.0	0.0	0.0	3.0084187037576062	-2.1508440671489977	0.6333333333333334	0.03333333333333333	0.851388888888889	0.9	0.73	0.23333333333333334	0.06666666666666667	0.11059777250899143	0.2	0.21
0,2,6,7	-3.067903087194067	0.0	1.4147357705817118	0.0	0.0	0.0	-0.5099951856185273	3.234833754141004	0.0	0.0	-1.883036377105596	0.8	0.08333333333333333	0.8763888888888889	0.8416666666666666	0.8123809523809525	0.22110831935702666	0.11180339887498948	0.13557860687429749	0.21874007914011148	0.2037316273034671
0,2,5,6	-1.784541393166237	0.0	2.5811076967902724	0.0	0.0	3.0617938359698496	-2.00466802749381	0.0	0.0	0.0	-1.8775935661722627	0.7666666666666667	0.05	0.8847222222222222	0.9166666666666666	0.818095238095238	0.1527525231651947	0.07637626158259733	0.05009635776908731	0.12909944487358058	0.0781242687040603
0,2,5,7	-2.3186419142718675	0.0	1.811568967992169	0.0	0.0	2.6939215056097865	0.0	2.910416656728149	0.0	0.0	-4.341481809038665	0.9666666666666666	0.03333333333333333	0.9666666666666666	0.95	0.9514285714285714	0.1	0.06666666666666667	0.05091750772173158	0.09999999999999999	0.0756468702564213
0,2,5,8	-1.4321341392941647	0.0	2.6065436110019338	0.0	0.0	2.561329455136841	0.0	0.0	2.667084553953821	0.0	-4.085645607301583	0.9333333333333332	0.10333333333333332	0.9083333333333332	0.85	0.8742857142857142	0.13333333333333336	0.08491826135237998	0.04614791034954487	0.12247448713915891	0.06663945022680343
0,2,5,9	-2.481041271958091	0.0	1.7846002443721622	0.0	0.0	2.846838285904756	0.0	0.0	0.0	2.69497147641377	-4.235093784702661	0.8999999999999998	0.03333333333333333	0.9416666666666667	0.95	0.9114285714285716	0.1527525231651947	0.06666666666666667	0.058531409738070785	0.09999999999999999	0.09075645813867765
0,2,3,8	-0.03489663281962206	0.0	1.2897137351089127	-3.4614169321047887	0.0	0.0	0.0	0.0	1.7178723291400995	0.0	-0.6308887252580954	0.7666666666666667	0.18333333333333332	0.8013888888888889	0.6866666666666668	nan	0.334995854037363	0.14776106839534334	0.13861779097687513	0.28711205710198473	nan
0,2,7,8	-2.2124280310542956	0.0	1.735279923913619	0.0	0.0	0.0	0.0	3.000407045591481	2.7713086652751815	0.0	-4.0401298828054415	0.7333333333333333	0.016666666666666666	0.8972222222222221	0.975	0.8057142857142857	0.24944382578492946	0.049999999999999996	0.07837075544258824	0.075	0.17405136469163465
0,2,8,9	-2.178376871533711	0.0	1.679942459737516	0.0	0.0	0.0	0.0	0.0	3.0121674261974043	2.9237847422175176	-4.218712762084581	0.7	0.016666666666666666	0.8861111111111111	0.9666666666666666	0.7866666666666666	0.23333333333333334	0.049999999999999996	0.08624541497922235	0.1	0.1777638883463118
0,2,7,9	-3.351739696390861	0.0	1.2209479492860662	0.0	0.0	0.0	0.0	2.1773831357468927	0.0	1.2960365281718427	-2.0452241193322536	0.7666666666666667	0.1	0.8541666666666666	0.8083333333333332	0.7761904761904762	0.2603416558635552	0.13333333333333333	0.15728821740147397	0.252899848424892	0.24240854927560776
0,2,4,5	-1.8873860756610743	0.0	2.439315695222029	0.0	-0.521882765209616	2.4299116394762517	0.0	0.0	0.0	0.0	-2.1195933358380983	0.5666666666666667	0.10333333333333332	0.7791666666666666	0.7166666666666666	0.5880952380952381	0.3	0.08491826135237998	0.07039625498596769	0.27688746209726917	0.23207874572585716
0,2,6,8	-0.1642120935273784	0.0	2.132917841244699	0.0	0.0	0.0	0.06063148174020535	0.0	1.5967901949417296	0.0	-2.9351224655527504	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,3,4,5	-0.6411824236931428	0.0	0.0	-3.8934417203472442	0.23516670782068982	2.4580828751734134	0.0	0.0	0.0	0.0	-0.006753648302867144	0.9666666666666666	0.0	0.9875	1.0	0.9800000000000001	0.1	0.0	0.0375	0.0	0.05999999999999999
0,3,4,6	-0.35277057919704713	0.0	0.0	-3.9999695447543018	1.123675510465481	0.0	0.5887663292535852	0.0	0.0	0.0	0.2860864579537228	0.4666666666666666	0.016666666666666666	0.8027777777777777	0.675	0.5257142857142857	0.37118429085533483	0.049999999999999996	0.11765454769192983	0.4479118216792229	0.37295291599747604
0,3,5,7	-1.3282777072139553	0.0	0.0	-3.640148745891392	0.0	1.8752599522726687	0.0	1.5933190784823195	0.0	0.0	-0.4106527354219649	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,3,4,9	-1.1429388884755998	0.0	0.0	-4.130586975173777	-0.7955649239070608	0.0	0.0	0.0	0.0	3.164131859842505	-0.231088104986918	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,8	-0.09515761969748335	0.0	0.0	-3.8764990325851167	1.462185901090916	0.0	0.0	0.0	1.4046296073508406	0.0	-0.47278651522433945	0.4999999999999999	0.02	0.8125	0.65	0.56	0.37267799624996495	0.060000000000000005	0.14302858429672693	0.45	0.397994974842648
0,3,5,9	-1.3124234655714648	0.0	0.0	-3.6367835254331746	0.0	2.138807911034596	0.0	0.0	0.0	1.5105736917868118	-0.575793703772795	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,3,6,8	0.4113865448472467	0.0	0.0	-4.217469632506685	0.0	0.0	0.5883099520711288	0.0	1.4715397126827905	0.0	0.07602230171974338	0.8	0.14666666666666667	0.836111111111111	0.82	0.7585714285714285	0.26666666666666666	0.16478942792411033	0.11090258209820628	0.19261360284258225	0.175103467954795
0,3,7,8	-0.9430224511883006	0.0	0.0	-3.9068637799828565	0.0	0.0	0.0	2.9843410753303465	1.8806194924720003	0.0	-1.5506242308961347	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,7	-0.9702792277604461	0.0	0.0	-3.894321050571244	-0.843952505506595	0.0	0.0	3.1916916207689483	0.0	0.0	-0.2763275601312454	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,9	-1.32196011511129	0.0	0.0	0.0	-0.6537846372543469	2.383705557386512	0.0	0.0	0.0	3.161032231902688	-3.2383315628738707	0.7333333333333333	0.06666666666666667	0.8638888888888889	0.8416666666666666	0.7723809523809524	0.24944382578492943	0.0816496580927726	0.1192828364087994	0.2056493779875511	0.21293542823738712
0,3,5,6	-0.14584552049436927	0.0	0.0	-3.589688721976125	0.0	2.886466103118692	-1.0870899373449139	0.0	0.0	0.0	0.08821877524702967	0.9333333333333332	0.016666666666666666	0.9638888888888889	0.975	0.9457142857142857	0.13333333333333336	0.049999999999999996	0.05527707983925667	0.075	0.084225159845621
0,4,5,7	-1.0970985553685628	0.0	0.0	0.0	-0.6074772369462521	2.314009616390294	0.0	3.2791257278280503	0.0	0.0	-3.367152626102013	0.7666666666666667	0.03333333333333333	0.8972222222222221	0.9166666666666666	0.8266666666666668	0.21343747458109497	0.06666666666666667	0.10526275178609122	0.17078251276599332	0.1818424226264781
0,3,6,7	-1.435498464822365	0.0	0.0	-3.8445791248402608	0.0	0.0	-0.5558517134342971	3.041599355540508	0.0	0.0	-0.19027039390782524	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,8	0.1858610551911809	0.0	0.0	-3.847297318862824	0.0	2.5949307984063523	0.0	0.0	1.70587924520238	0.0	-1.2243653706647986	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,3,8,9	-1.0104133148158627	0.0	0.0	-4.055472169943493	0.0	0.0	0.0	0.0	1.9165423440159703	2.953535954603219	-1.60320032820721	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,6,9	-1.5745871749623335	0.0	0.0	-4.032480630180412	0.0	0.0	-0.4978879895304179	0.0	0.0	2.9997533919352866	-0.16667501045340233	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,7	-1.7988255525225285	0.0	0.0	0.0	-0.916828223783331	0.0	-0.18428797536312086	3.6258079825108007	0.0	0.0	-1.4019836277324615	0.6666666666666667	0.2033333333333333	0.7513888888888889	0.6783333333333333	0.6526190476190477	0.25819888974716115	0.19405039437103846	0.18166857797159702	0.2715234796477093	0.2291521640432712
