Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,3,5,7	-1.3282777072139553	0.0	0.0	-3.640148745891392	0.0	1.8752599522726687	0.0	1.5933190784823195	0.0	0.0	-0.4106527354219649	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,3,5,6	-0.14584552049436927	0.0	0.0	-3.589688721976125	0.0	2.886466103118692	-1.0870899373449139	0.0	0.0	0.0	0.08821877524702967	0.9333333333333332	0.016666666666666666	0.9638888888888889	0.975	0.9457142857142857	0.13333333333333336	0.049999999999999996	0.05527707983925667	0.075	0.084225159845621
0,1,3,5,9	-1.3124234655714648	0.0	0.0	-3.6367835254331746	0.0	2.138807911034596	0.0	0.0	0.0	1.5105736917868118	-0.575793703772795	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,3,6,7	-1.435498464822365	0.0	0.0	-3.8445791248402608	0.0	0.0	-0.5558517134342971	3.041599355540508	0.0	0.0	-0.19027039390782524	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,8,9	-2.178376871533711	0.0	1.679942459737516	0.0	0.0	0.0	0.0	0.0	3.0121674261974043	2.9237847422175176	-4.218712762084581	0.7	0.016666666666666666	0.8861111111111111	0.9666666666666666	0.7866666666666666	0.23333333333333334	0.049999999999999996	0.08624541497922235	0.1	0.1777638883463118
0,1,3,5,8	0.1858610551911809	0.0	0.0	-3.847297318862824	0.0	2.5949307984063523	0.0	0.0	1.70587924520238	0.0	-1.2243653706647986	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,1,3,6,9	-1.5745871749623335	0.0	0.0	-4.032480630180412	0.0	0.0	-0.4978879895304179	0.0	0.0	2.9997533919352866	-0.16667501045340233	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,8	-0.09515761969748335	0.0	0.0	-3.8764990325851167	1.462185901090916	0.0	0.0	0.0	1.4046296073508406	0.0	-0.47278651522433945	0.4999999999999999	0.02	0.8125	0.65	0.56	0.37267799624996495	0.060000000000000005	0.14302858429672693	0.45	0.397994974842648
0,1,2,4,6	-1.014725875391257	0.0	1.5769835694860659	0.0	0.3978953245830505	0.0	-0.08218117364301744	0.0	0.0	0.0	-1.5961165326584603	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,3,6,8	0.4113865448472467	0.0	0.0	-4.217469632506685	0.0	0.0	0.5883099520711288	0.0	1.4715397126827905	0.0	0.07602230171974338	0.8	0.14666666666666667	0.836111111111111	0.82	0.7585714285714285	0.26666666666666666	0.16478942792411033	0.11090258209820628	0.19261360284258225	0.175103467954795
0,1,3,8,9	-1.0104133148158627	0.0	0.0	-4.055472169943493	0.0	0.0	0.0	0.0	1.9165423440159703	2.953535954603219	-1.60320032820721	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,7,8	-0.9430224511883006	0.0	0.0	-3.9068637799828565	0.0	0.0	0.0	2.9843410753303465	1.8806194924720003	0.0	-1.5506242308961347	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,5,6	-0.3538055524141764	0.0	0.0	0.0	0.6633747338573335	2.111760806397954	-1.1956692913279168	0.0	0.0	0.0	-1.5720092984932708	0.03333333333333333	0.016666666666666666	0.6541666666666666	0.05	0.04	0.09999999999999999	0.049999999999999996	0.01909406539564932	0.15000000000000002	0.12
0,1,4,5,7	-1.0970985553685628	0.0	0.0	0.0	-0.6074772369462521	2.314009616390294	0.0	3.2791257278280503	0.0	0.0	-3.367152626102013	0.7666666666666667	0.03333333333333333	0.8972222222222221	0.9166666666666666	0.8266666666666668	0.21343747458109497	0.06666666666666667	0.10526275178609122	0.17078251276599332	0.1818424226264781
0,1,3,7,9	-1.8204156751253238	0.0	0.0	-3.9299815138139538	0.0	0.0	0.0	1.888073782784458	0.0	1.3194486524605356	-0.38251495056642426	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,2,4,9	-2.3755808246750454	0.0	1.8912052504318755	0.0	-1.2595055358290679	0.0	0.0	0.0	0.0	3.0084187037576062	-2.1508440671489977	0.6333333333333334	0.03333333333333333	0.851388888888889	0.9	0.73	0.23333333333333334	0.06666666666666667	0.11059777250899143	0.2	0.21
0,1,4,6,9	-1.946212832412249	0.0	0.0	0.0	-0.8438065998191266	0.0	0.05821484895645792	0.0	0.0	3.29942954167128	-1.4164479989967393	0.6666666666666667	0.16666666666666666	0.7749999999999999	0.7283333333333333	0.6811904761904761	0.25819888974716115	0.21081851067789195	0.20344259359556172	0.30148244835589794	0.2597365881775135
0,1,4,5,9	-1.32196011511129	0.0	0.0	0.0	-0.6537846372543469	2.383705557386512	0.0	0.0	0.0	3.161032231902688	-3.2383315628738707	0.7333333333333333	0.06666666666666667	0.8638888888888889	0.8416666666666666	0.7723809523809524	0.24944382578492943	0.0816496580927726	0.1192828364087994	0.2056493779875511	0.21293542823738712
0,1,4,6,7	-1.7988255525225285	0.0	0.0	0.0	-0.916828223783331	0.0	-0.18428797536312086	3.6258079825108007	0.0	0.0	-1.4019836277324615	0.6666666666666667	0.2033333333333333	0.7513888888888889	0.6783333333333333	0.6526190476190477	0.25819888974716115	0.19405039437103846	0.18166857797159702	0.2715234796477093	0.2291521640432712
0,1,2,4,5	-1.8873860756610743	0.0	2.439315695222029	0.0	-0.521882765209616	2.4299116394762517	0.0	0.0	0.0	0.0	-2.1195933358380983	0.5666666666666667	0.10333333333333332	0.7791666666666666	0.7166666666666666	0.5880952380952381	0.3	0.08491826135237998	0.07039625498596769	0.27688746209726917	0.23207874572585716
0,1,4,6,8	-0.32928944222089945	0.0	0.0	0.0	0.5972671845803097	0.0	-0.08319117338133819	0.0	0.5572757062353186	0.0	-1.3870698317972232	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,5,6,7	-1.3199780703256567	0.0	0.0	0.0	0.0	2.619778485185445	-1.5134454858619866	2.84928671384556	0.0	0.0	-2.5197913724822385	0.9666666666666666	0.08333333333333333	0.9333333333333332	0.8949999999999999	0.9157142857142857	0.1	0.1343709624716425	0.08888888888888889	0.165	0.1069426701269309
0,1,2,4,8	-0.763091081573463	0.0	1.9654235367767618	0.0	0.7959404043406642	0.0	0.0	0.0	1.8756914804004907	0.0	-3.0884015053937857	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,4,8,9	-1.311236906188127	0.0	0.0	0.0	-0.38263694265919	0.0	0.0	0.0	2.587542837259025	3.3197317026290833	-3.3715908947049114	0.6666666666666667	0.08333333333333333	0.8305555555555555	0.825	0.7128571428571429	0.25819888974716115	0.11180339887498948	0.12310288781200189	0.225	0.21669596871456295
0,1,4,7,8	-1.1918387225651093	0.0	0.0	0.0	-0.47375090222944677	0.0	0.0	3.3298212809847376	2.468220953470515	0.0	-3.1747396788636695	0.6666666666666667	0.03333333333333333	0.8638888888888889	0.9	0.75	0.25819888974716115	0.06666666666666667	0.1192828364087994	0.2	0.22472205054244232
0,1,5,6,9	-1.5072143711781725	0.0	0.0	0.0	0.0	2.7156678804271683	-1.5474449357772655	0.0	0.0	2.62237210601465	-2.3385520987144903	0.8999999999999998	0.08333333333333333	0.9097222222222221	0.885	0.8778571428571429	0.1527525231651947	0.1343709624716425	0.10922884856128756	0.18445866745696718	0.14049656833633237
