Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,3	-3.0730368511152513	0.0	0.0	-4.68534671395547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.174942539422771	0.8560000000000001	0.31861538461538463	0.7671372549019607	0.7239200102826355	0.7824369077774651	0.0842852300228219	0.0728862289247009	0.0520227673223654	0.05025838997032178	0.05279714559928182
0,2	-4.425759691755114	0.0	2.191468436335204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2453338056694316	0.6951666666666666	0.5335384615384615	0.5788627450980393	0.5582229593728482	0.6186242192101179	0.06615826982824342	0.06360678018267472	0.05310836346467658	0.04138553350924905	0.04848535305767409
0,6	-2.6741583013048364	0.0	0.0	0.0	0.0	0.0	-2.2365272384116466	0.0	0.0	0.0	0.0	0.0	0.0	2.694446556972713	0.4305	0.15553846153846154	0.6403921568627451	0.7363873626373626	0.5332862968581839	0.10868417548106991	0.06432333265822252	0.04616337602103384	0.07193736691351535	0.09218944683284241
0,4	-3.093989459981369	0.0	0.0	0.0	-7.236448691113003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27075134953676	0.7791666666666666	0.19907692307692307	0.7902352941176469	0.7965239068499937	0.7861343463365027	0.04788440943215929	0.08062536638144356	0.05154333234835753	0.06866744399237905	0.046449408175713996
0,1	-3.6806234529660466	-0.2572573783236962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3325307416106953	0.4585000000000001	0.22923076923076927	0.6167843137254903	0.6614808802308801	0.5373058105381436	0.08508965859609498	0.0619027678114791	0.04069893023106498	0.06200677548413597	0.06594044662216306
0,5	-5.05921349366706	0.0	0.0	0.0	0.0	5.725091266333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9111456050342218	0.6225	0.14015384615384616	0.7429411764705882	0.8159574083429918	0.7015846451017702	0.08964513372180331	0.06027334186557911	0.047754739937170054	0.06960523910136851	0.06653191966654799
0,7	-3.7392981063891804	0.0	0.0	0.0	0.0	0.0	0.0	-3.039337661681903	0.0	0.0	0.0	0.0	0.0	4.017114236928317	0.49866666666666665	0.22138461538461543	0.6405490196078432	0.6851612860823386	0.5720460862910268	0.10851727973000429	0.06129355111497476	0.0591590951504792	0.06853612630723041	0.08924070129725217
0,8	-3.9757986079962686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48578780187410653	0.0	0.0	0.0	0.0	2.1668816963429856	0.6191666666666665	0.41584615384615387	0.6009803921568627	0.592744609456566	0.6032776040308218	0.06772185762366534	0.07436691381133471	0.03595128918628779	0.04060641440914561	0.03731380611920102
0,12	-2.8894665077215804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.066815178178009	-2.6722385071327563	0.6268333333333334	0.2447692307692308	0.6921176470588235	0.7122788443440616	0.6639715368108391	0.0986589242457738	0.061617065184033974	0.061149176918047804	0.06810961771215743	0.07999601201308
0,9	-3.8572206575614714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6105248067382512	0.0	0.0	0.0	2.065189588055875	0.6473333333333333	0.4903076923076924	0.5770980392156864	0.5616929773535151	0.5999352136772245	0.07800000000000001	0.07071921309369693	0.04922098245075891	0.04233430922090178	0.049181233596552666
1,2	0.0	-1.1539200795653806	1.63383402415411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7449675149404398	0.09283333333333334	0.08923076923076924	0.5079607843137255	0.4204545454545455	0.14739219088496064	0.06357869139892705	0.06425540752691329	0.01393901144215836	0.22831805060354943	0.09258210669551671
1,3	0.0	-0.5260519375615113	0.0	-4.715287841981382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.788981038265828	0.8958333333333334	0.3850769230769231	0.7530980392156862	0.6946653908807937	0.7818009321457597	0.040532908440755494	0.07495339775033236	0.048391330593257384	0.04721375437695116	0.03930466952852642
0,10	-4.117151996372264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0596895961065347	0.0	0.0	2.843182475497682	0.579	0.3066153846153846	0.6365098039215685	0.6489780677842898	0.6076706201840409	0.09321480569094161	0.07735279969918203	0.046411710860908	0.05513550305219506	0.06129153910646286
1,4	0.0	-0.10267486027454834	0.0	0.0	-7.258709397197412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5092520698937086	0.7023333333333333	0.22230769230769232	0.7407843137254903	0.7578749272170324	0.726012341742784	0.07871255723622926	0.07110372455061982	0.04640029431557614	0.05665765608662025	0.05236057729215409
1,6	0.0	0.17625573735618594	0.0	0.0	0.0	0.0	-2.5283922977903805	0.0	0.0	0.0	0.0	0.0	0.0	1.1292267268955483	0.47450000000000003	0.29523076923076924	0.5912156862745097	0.6172428296341339	0.5307665490550919	0.09290990259385704	0.10717115658951211	0.06780259470911665	0.08726621460073088	0.07787636304257725
1,7	0.0	0.254908248689962	0.0	0.0	0.0	0.0	0.0	-3.176071833960388	0.0	0.0	0.0	0.0	0.0	1.599495015562098	0.49050000000000005	0.3850769230769231	0.5536078431372549	0.5539627521489146	0.5180739094056594	0.08143862719864574	0.08510084515534405	0.062078827739559306	0.06782661098472301	0.06925767543131166
1,5	0.0	2.193430018534255	0.0	0.0	0.0	5.413075769869774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.198491809975902	0.32483333333333336	0.10538461538461538	0.6143921568627451	0.7475974025974026	0.450072845366963	0.07115885983722148	0.03587123586008959	0.04085629018303284	0.08652884516616888	0.07754951292953505
1,11	0.0	-1.1094561051297163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08421669438985324	0.0	0.13686801749151764	0.0405	0.053846153846153856	0.5	0.2257142857142857	0.06625298685782556	0.04818972919616793	0.060078843660820426	0.007594084992563557	0.22756923144845573	0.07581184613869475
1,10	0.0	-0.8943561230771578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8956571403053966	0.0	0.0	0.6626859309274664	0.3125	0.32999999999999996	0.4940392156862745	0.3301582585495998	0.2757991814040201	0.328003429860116	0.3456141091246645	0.03437665937416007	0.21867117442771433	0.2540940307756359
1,9	0.0	-0.9787309835903741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.250461393935324	0.0	0.0	0.0	-0.24980979072270593	0.6191666666666668	0.5561538461538461	0.5295294117647058	0.5163946518041345	0.5609883698771516	0.10929890209878597	0.06660046022194702	0.05624547997559898	0.048307085942096574	0.06959160634121261
1,8	0.0	-0.9324700104529555	0.0	0.0	0.0	0.0	0.0	0.0	2.0958865034156284	0.0	0.0	0.0	0.0	-0.3155423464567459	0.4258333333333334	0.45876923076923076	0.48427450980392156	0.469494301994302	0.4358347164383437	0.12834686075890855	0.13927929456129193	0.05508246238538657	0.06173098732501601	0.11368006949961446
