Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2	-4.228691274170768	-0.16768618682576117	2.1206986501134635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2622663177414244	0.6631666666666666	0.5104615384615384	0.5749411764705883	0.5571611441487694	0.6049158169080477	0.07485708605959313	0.06227178452500774	0.05739961566516162	0.04528124271231501	0.05494312000565415
0,1,4	-3.1067999070632624	-0.15892211145860688	0.0	0.0	-7.24782217465012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.421592238460248	0.7791666666666666	0.20676923076923076	0.786313725490196	0.7886150041584824	0.7826945356296112	0.04788440943215929	0.07178930381339432	0.048787355683483156	0.05959356285714696	0.04467790248074955
0,1,3	-2.939223775736797	-0.24532280262959055	0.0	-4.583980391227376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23015930192732	0.8400000000000001	0.31476923076923075	0.7612156862745099	0.7217315375631805	0.7745809524239082	0.08944271909999157	0.06592518621524548	0.05531982436784481	0.05064117393010991	0.05709736834135416
0,2,3	-3.316183790371002	0.0	5.678852023600654	-6.35399261005081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8531748037573317	0.9559999999999998	0.21461538461538465	0.8695294117647059	0.8141509010599666	0.8787420191342734	0.03322649545167228	0.05819880232200639	0.03359942237836743	0.039259125812133255	0.028788934722559993
0,2,4	-2.720947422060127	0.0	-3.68326420057229	0.0	-8.828488506955946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.366132925067397	0.8836666666666666	0.20676923076923076	0.8377647058823529	0.807897435897436	0.8431276566570685	0.06293647591023824	0.07145222262703377	0.056367021041832034	0.058774784874560226	0.053440114055518906
0,1,5	-5.3546213844624635	2.9691677214372945	0.0	0.0	0.0	6.95950453310847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9152518806022034	0.6706666666666667	0.11292307692307695	0.7805098039215687	0.8499695690633231	0.7464138277181755	0.10242395553124603	0.021074115478360324	0.05184071959003324	0.03220021831200828	0.07324113167767317
0,2,5	-5.059855990105276	0.0	0.06950007871092426	0.0	0.0	5.708893934445094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8676820386444059	0.6225	0.14015384615384616	0.7429411764705882	0.8159574083429918	0.7015846451017702	0.08964513372180331	0.06027334186557911	0.047754739937170054	0.06960523910136851	0.06653191966654799
0,1,7	-4.004075671399372	0.7781063984295846	0.0	0.0	0.0	0.0	0.0	-3.109486381756911	0.0	0.0	0.0	0.0	0.0	3.5977147707729564	0.5348333333333334	0.2330769230769231	0.6524313725490195	0.6870136425695721	0.5970060597257637	0.11156575041950226	0.05308138219841938	0.0598401176222715	0.06327202128621244	0.09074873900399692
0,1,6	-3.107303337913869	0.6276952741717238	0.0	0.0	0.0	0.0	-2.466132164256411	0.0	0.0	0.0	0.0	0.0	0.0	2.6497555668948976	0.4665	0.16707692307692307	0.6523137254901961	0.7307156371320458	0.5637247787956807	0.10040044820617086	0.04835372622907863	0.04931369040656765	0.06051178327290081	0.08371002442495658
0,2,6	-3.417587626247092	0.0	3.137209663452286	0.0	0.0	0.0	-2.716956218355557	0.0	0.0	0.0	0.0	0.0	0.0	1.194943572328572	0.37033333333333335	0.15969230769230772	0.6086274509803922	0.6810239541160594	0.47382344858302317	0.12231516668017912	0.056509097555251006	0.07229334917719384	0.12219978515654324	0.1273086113337119
0,2,7	-3.6818892056812063	0.0	2.934108208187952	0.0	0.0	0.0	0.0	-2.862104748233419	0.0	0.0	0.0	0.0	0.0	1.5300421618591216	0.3418333333333333	0.12476923076923079	0.6125490196078431	0.7216013153513153	0.4582687615903277	0.10352254182866003	0.05199203398245866	0.06325892551296598	0.12084115974988496	0.11421138131210438
0,2,8	-4.659592795507825	0.0	2.5484575727020213	0.0	0.0	0.0	0.0	0.0	-0.5872453755362136	0.0	0.0	0.0	0.0	1.368335255941614	0.6591666666666667	0.4672307692307692	0.5947058823529412	0.578654775141844	0.6138063690817133	0.0849288918252597	0.07840133436855033	0.043914652816869036	0.038653404402560834	0.04772774527729691
