time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6297516e-05, 0.0054153078, 3.11813e-07, 3.4624155, 4.6481997e-05, 0.0141434
3.00100, 4.6391967e-05, 0.0050626132, 2.51674e-07, 3.7298544, 4.6481997e-05, 0.0141434
3.00200, 4.6326051e-05, 0.0050626132, 2.81500e-07, 3.5085490, 4.6481997e-05, 0.0141434
3.00300, 4.6391816e-05, 0.0062052174, 3.02022e-07, 3.7918952, 4.6481997e-05, 0.0141434
3.00400, 4.6397640e-05, 0.0051674889, 2.54745e-07, 3.7581132, 4.6481997e-05, 0.0141434
3.00500, 4.6397126e-05, 0.0060100351, 2.91786e-07, 3.8000753, 4.6481997e-05, 0.0141434
3.00600, 4.6386113e-05, 0.0050390111, 2.52928e-07, 3.7068732, 4.6481997e-05, 0.0141434
3.00700, 4.6374335e-05, 0.0064961710, 3.20260e-07, 3.7521198, 4.6481997e-05, 0.0141434
3.00800, 4.6388785e-05, 0.0057671038, 2.83489e-07, 3.7602952, 4.6481997e-05, 0.0141434
3.00900, 4.6386830e-05, 0.0059502320, 2.92131e-07, 3.7634161, 4.6481997e-05, 0.0141434
3.01000, 4.6394404e-05, 0.0053377044, 2.62797e-07, 3.7557328, 4.6481997e-05, 0.0141434
3.01100, 4.6363266e-05, 0.0054153078, 2.77871e-07, 3.6540196, 4.6481997e-05, 0.0141434
3.01200, 4.6409765e-05, 0.0050033992, 2.43423e-07, 3.7944405, 4.6481997e-05, 0.0141434
3.01300, 4.6393869e-05, 0.0054263030, 2.67102e-07, 3.7592585, 4.6481997e-05, 0.0141434
3.01400, 4.6398815e-05, 0.0054153078, 2.64714e-07, 3.7758586, 4.6481997e-05, 0.0141434
3.01500, 4.6370796e-05, 0.0051211426, 2.62126e-07, 3.6575501, 4.6481997e-05, 0.0141434
3.01600, 4.6411064e-05, 0.0053932494, 2.60564e-07, 3.8198068, 4.6481997e-05, 0.0141434
3.01700, 4.6376425e-05, 0.0054700645, 2.74857e-07, 3.7012503, 4.6481997e-05, 0.0141434
3.01800, 4.6414879e-05, 0.0062530614, 2.97703e-07, 3.8676841, 4.6481997e-05, 0.0141434
3.01900, 4.6405057e-05, 0.0063288589, 3.03926e-07, 3.8391106, 4.6481997e-05, 0.0141434
3.02000, 4.6427844e-05, 0.0057980269, 2.74419e-07, 3.8966787, 4.6481997e-05, 0.0141434
3.02100, 4.6409569e-05, 0.0055026570, 2.66007e-07, 3.8196981, 4.6481997e-05, 0.0141434
3.02200, 4.6409529e-05, 0.0062148157, 2.97884e-07, 3.8493617, 4.6481997e-05, 0.0141434
3.02300, 4.6412632e-05, 0.0058593834, 2.81168e-07, 3.8460047, 4.6481997e-05, 0.0141434
3.02400, 4.6389054e-05, 0.0057463958, 2.82200e-07, 3.7597306, 4.6481997e-05, 0.0141434
3.02500, 4.6427262e-05, 0.0051559415, 2.45612e-07, 3.8708990, 4.6481997e-05, 0.0141434
3.02600, 4.6373810e-05, 0.0054153078, 2.73884e-07, 3.6894257, 4.6481997e-05, 0.0141434
3.02700, 4.6431097e-05, 0.0054482277, 2.58128e-07, 3.8970010, 4.6481997e-05, 0.0141434
3.02800, 4.6386553e-05, 0.0050152978, 2.51975e-07, 3.7072198, 4.6481997e-05, 0.0141434
3.02900, 4.6397703e-05, 0.0043261861, 2.18020e-07, 3.6990712, 4.6481997e-05, 0.0141434
3.03000, 4.6418510e-05, 0.0040264730, 1.97487e-07, 3.7689126, 4.6481997e-05, 0.0141434
3.03100, 4.6439977e-05, 0.0042846538, 2.03869e-07, 3.8884661, 4.6481997e-05, 0.0141434
3.03200, 4.6418769e-05, 0.0037186414, 1.84233e-07, 3.7460325, 4.6481997e-05, 0.0141434
3.03300, 4.6430130e-05, 0.0046322467, 2.21069e-07, 3.8590753, 4.6481997e-05, 0.0141434
3.03400, 4.6445141e-05, 0.0041861427, 1.98701e-07, 3.9095471, 4.6481997e-05, 0.0141434
3.03500, 4.6470835e-05, 0.0045543881, 2.12003e-07, 4.0432613, 4.6481997e-05, 0.0141434
3.03600, 4.6407300e-05, 0.0041718800, 2.07584e-07, 3.7280319, 4.6481997e-05, 0.0141434
3.03700, 4.6462446e-05, 0.0047214595, 2.20090e-07, 4.0069048, 4.6481997e-05, 0.0141434
3.03800, 4.6426445e-05, 0.0050626132, 2.41820e-07, 3.8638847, 4.6481997e-05, 0.0141434
3.03900, 4.6404752e-05, 0.0043945350, 2.17952e-07, 3.7337349, 4.6481997e-05, 0.0141434
3.04000, 4.6434906e-05, 0.0041861427, 2.00656e-07, 3.8592217, 4.6481997e-05, 0.0141434
3.04100, 4.6350853e-05, 0.0042567407, 2.37089e-07, 3.5099537, 4.6481997e-05, 0.0141434
3.04200, 4.6450908e-05, 0.0045934827, 2.16076e-07, 3.9515297, 4.6481997e-05, 0.0141434
3.04300, 4.6351175e-05, 0.0040264730, 2.27721e-07, 3.4842355, 4.6481997e-05, 0.0141434
3.04400, 4.6384722e-05, 0.0039967569, 2.09854e-07, 3.6142285, 4.6481997e-05, 0.0141434
3.04500, 4.6381291e-05, 0.0035040791, 1.91394e-07, 3.5423715, 4.6481997e-05, 0.0141434
3.04600, 4.6380534e-05, 0.0035040791, 1.91867e-07, 3.5392530, 4.6481997e-05, 0.0141434
3.04700, 4.6370176e-05, 0.0026966222, 1.67545e-07, 3.3661482, 4.6481997e-05, 0.0141434
3.04800, 4.6304895e-05, 0.0032204373, 2.31896e-07, 3.2275522, 4.6481997e-05, 0.0141434
3.04900, 4.6366225e-05, 0.0034004871, 1.95021e-07, 3.4609497, 4.6481997e-05, 0.0141434
3.05000, 4.6343517e-05, 0.0036376154, 2.18389e-07, 3.4095552, 4.6481997e-05, 0.0141434
3.05100, 4.6377562e-05, 0.0035547430, 1.96021e-07, 3.5345504, 4.6481997e-05, 0.0141434
3.05200, 4.6369809e-05, 0.0037822125, 2.08120e-07, 3.5270097, 4.6481997e-05, 0.0141434
3.05300, 4.6349353e-05, 0.0043261861, 2.41161e-07, 3.5136554, 4.6481997e-05, 0.0141434
3.05400, 4.6377138e-05, 0.0037186414, 2.01789e-07, 3.5499194, 4.6481997e-05, 0.0141434
3.05500, 4.6362084e-05, 0.0036211926, 2.06561e-07, 3.4770315, 4.6481997e-05, 0.0141434
3.05600, 4.6339868e-05, 0.0037979390, 2.26532e-07, 3.4180868, 4.6481997e-05, 0.0141434
3.05700, 4.6417919e-05, 0.0037505617, 1.85060e-07, 3.7427666, 4.6481997e-05, 0.0141434
3.05800, 4.6320946e-05, 0.0036376154, 2.33765e-07, 3.3363578, 4.6481997e-05, 0.0141434
3.05900, 4.6371235e-05, 0.0031265267, 1.82982e-07, 3.4464800, 4.6481997e-05, 0.0141434
3.06000, 4.6307419e-05, 0.0032388929, 2.30803e-07, 3.2388051, 4.6481997e-05, 0.0141434
3.06100, 4.6354979e-05, 0.0037979390, 2.17526e-07, 3.4727624, 4.6481997e-05, 0.0141434
3.06200, 4.6347411e-05, 0.0028887119, 1.90706e-07, 3.3133085, 4.6481997e-05, 0.0141434
3.06300, 4.6287267e-05, 0.0029700999, 2.38499e-07, 3.1414383, 4.6481997e-05, 0.0141434
3.06400, 4.6348528e-05, 0.0029296887, 1.90832e-07, 3.3221753, 4.6481997e-05, 0.0141434
3.06500, 4.6258226e-05, 0.0034179704, 2.74402e-07, 3.1429336, 4.6481997e-05, 0.0141434
3.06600, 4.6370517e-05, 0.0032754918, 1.88676e-07, 3.4644573, 4.6481997e-05, 0.0141434
