time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6577512e-05, -0.0040264730, 2.10320e-07, -1.7155803, 4.6481997e-05, 0.0141434
3.00100, 4.6556010e-05, -0.0040706405, 2.03572e-07, -1.8149103, 4.6481997e-05, 0.0141434
3.00200, 4.6582781e-05, -0.0039967569, 2.12063e-07, -1.6917263, 4.6481997e-05, 0.0141434
3.00300, 4.6531801e-05, -0.0046579107, 2.22051e-07, -1.9610855, 4.6481997e-05, 0.0141434
3.00400, 4.6599186e-05, -0.0047340668, 2.49774e-07, -1.6989803, 4.6481997e-05, 0.0141434
3.00500, 4.6544994e-05, -0.0045934827, 2.22663e-07, -1.9004256, 4.6481997e-05, 0.0141434
3.00600, 4.6586864e-05, -0.0051905066, 2.63748e-07, -1.7786691, 4.6481997e-05, 0.0141434
3.00700, 4.6588382e-05, -0.0049071708, 2.51972e-07, -1.7515475, 4.6481997e-05, 0.0141434
3.00800, 4.6593143e-05, -0.0046193614, 2.42081e-07, -1.7102711, 4.6481997e-05, 0.0141434
3.00900, 4.6573843e-05, -0.0051211426, 2.54850e-07, -1.8188389, 4.6481997e-05, 0.0141434
3.01000, 4.6577402e-05, -0.0041287956, 2.14334e-07, -1.7257227, 4.6481997e-05, 0.0141434
3.01100, 4.6593069e-05, -0.0044350382, 2.34840e-07, -1.6945416, 4.6481997e-05, 0.0141434
3.01200, 4.6590342e-05, -0.0042567407, 2.26156e-07, -1.6875106, 4.6481997e-05, 0.0141434
3.01300, 4.6587658e-05, -0.0037505617, 2.03791e-07, -1.6417757, 4.6481997e-05, 0.0141434
3.01400, 4.6561509e-05, -0.0038756146, 1.96889e-07, -1.7711973, 4.6481997e-05, 0.0141434
3.01500, 4.6581893e-05, -0.0045017344, 2.32200e-07, -1.7424968, 4.6481997e-05, 0.0141434
3.01600, 4.6619853e-05, -0.0043945350, 2.46388e-07, -1.5933763, 4.6481997e-05, 0.0141434
3.01700, 4.6597684e-05, -0.0043261861, 2.32728e-07, -1.6668998, 4.6481997e-05, 0.0141434
3.01800, 4.6590427e-05, -0.0048213955, 2.48899e-07, -1.7366332, 4.6481997e-05, 0.0141434
3.01900, 4.6639350e-05, -0.0042567407, 2.53588e-07, -1.5177218, 4.6481997e-05, 0.0141434
3.02000, 4.6595471e-05, -0.0050978116, 2.63074e-07, -1.7415487, 4.6481997e-05, 0.0141434
