time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6268140e-05, 0.0010918301, 2.19218e-07, 2.3063381, 4.6481997e-05, 0.0141434
3.00100, 4.6269077e-05, 0.0014648439, 2.23787e-07, 2.2152484, 4.6481997e-05, 0.0141434
3.00200, 4.6277129e-05, 0.0015440810, 2.17075e-07, 2.1912444, 4.6481997e-05, 0.0141434
3.00300, 4.6310755e-05, 0.00097656250, 1.77010e-07, 2.2719100, 4.6481997e-05, 0.0141434
3.00400, 4.6240262e-05, 0.0018593199, 2.56528e-07, 2.1870802, 4.6481997e-05, 0.0141434
3.00500, 4.6251076e-05, 0.0017263351, 2.43902e-07, 2.2005451, 4.6481997e-05, 0.0141434
3.00600, 4.6264910e-05, 0.0025371844, 2.47348e-07, 2.0288565, 4.6481997e-05, 0.0141434
3.00700, 4.6241665e-05, 0.0015822123, 2.51167e-07, 2.2334125, 4.6481997e-05, 0.0141434
3.00800, 4.6265753e-05, 0.0023920804, 2.42721e-07, 2.0571668, 4.6481997e-05, 0.0141434
3.00900, 4.6198098e-05, 0.0022107877, 3.01791e-07, 2.1824582, 4.6481997e-05, 0.0141434
3.01000, 4.6213699e-05, 0.0020716023, 2.84657e-07, 2.1877706, 4.6481997e-05, 0.0141434
3.01100, 4.6205295e-05, 0.0025371844, 3.00450e-07, 2.1284206, 4.6481997e-05, 0.0141434
3.01200, 4.6204317e-05, 0.0021561920, 2.95439e-07, 2.1800115, 4.6481997e-05, 0.0141434
3.01300, 4.6196620e-05, 0.0013372133, 2.92063e-07, 2.3137004, 4.6481997e-05, 0.0141434
3.01400, 4.6230263e-05, 0.0017263351, 2.63741e-07, 2.2253645, 4.6481997e-05, 0.0141434
3.01500, 4.6184747e-05, 0.0012448779, 3.03023e-07, 2.3325451, 4.6481997e-05, 0.0141434
3.01600, 4.6200663e-05, 0.0010918301, 2.85985e-07, 2.3473718, 4.6481997e-05, 0.0141434
3.01700, 4.6182817e-05, 0.0012448779, 3.04661e-07, 2.3380606, 4.6481997e-05, 0.0141434
3.01800, 4.6243071e-05, 0.00059801998, 2.40821e-07, 2.4022071, 4.6481997e-05, 0.0141434
3.01900, 4.6200046e-05, 0.00059801998, 2.83336e-07, 2.4288042, 4.6481997e-05, 0.0141434
3.02000, 4.6228147e-05, 0.0010918301, 2.58937e-07, 2.3294237, 4.6481997e-05, 0.0141434
3.02100, 4.6196762e-05, 0.0012448779, 2.91098e-07, 2.3269999, 4.6481997e-05, 0.0141434
3.02200, 4.6202877e-05, 0.0015822123, 2.88872e-07, 2.2676418, 4.6481997e-05, 0.0141434
3.02300, 4.6210749e-05, 0.0016558425, 2.82012e-07, 2.2510669, 4.6481997e-05, 0.0141434
3.02400, 4.6213404e-05, 0.00097656250, 2.72100e-07, 2.3671758, 4.6481997e-05, 0.0141434
3.02500, 4.6199651e-05, 0.0014648439, 2.90723e-07, 2.2875207, 4.6481997e-05, 0.0141434
3.02600, 4.6198830e-05, 0.00059801998, 2.84754e-07, 2.4221299, 4.6481997e-05, 0.0141434
3.02700, 4.6205521e-05, 0.0011451211, 2.81693e-07, 2.3352544, 4.6481997e-05, 0.0141434
3.02800, 4.6190976e-05, 0.0000000, 2.91073e-07, 2.5086916, 4.6481997e-05, 0.0141434
3.02900, 4.6197805e-05, 0.00077204045, 2.86574e-07, 2.3987844, 4.6481997e-05, 0.0141434
3.03000, 4.6232432e-05, 0.0000000, 2.49971e-07, 2.5842397, 4.6481997e-05, 0.0141434
3.03100, 4.6233892e-05, 0.0000000, 2.48115e-07, 2.5185659, 4.6481997e-05, 0.0141434
3.03200, 4.6253265e-05, 0.00048828125, 2.29876e-07, 2.6269872, 4.6481997e-05, 0.0141434
3.03300, 4.6239579e-05, 0.00059801998, 2.44000e-07, 2.6410606, 4.6481997e-05, 0.0141434
3.03400, 4.6263059e-05, 0.00091349060, 2.23148e-07, 2.7214954, 4.6481997e-05, 0.0141434
3.03500, 4.6302275e-05, 0.00077204045, 1.83361e-07, 2.7265899, 4.6481997e-05, 0.0141434
3.03600, 4.6276961e-05, 0.00059801998, 2.06839e-07, 2.6592567, 4.6481997e-05, 0.0141434
3.03700, 4.6294519e-05, 0.0000000, 1.87713e-07, 2.4775021, 4.6481997e-05, 0.0141434
