time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 9.8825539e-05, 0.0000000, 0.00000, 2.1991150, 9.8825539e-05, -0.479772
3.00100, 9.8748923e-05, -0.0000000, 7.71677e-08, -2.8734439, 9.8825539e-05, -0.479772
3.00200, 9.8800404e-05, -0.0000000, 3.85134e-08, -2.1334732, 9.8825539e-05, -0.479772
3.00300, 9.8835617e-05, 0.0000000, 1.42139e-08, 0.93130644, 9.8825539e-05, -0.479772
3.00400, 9.8755967e-05, -0.00077204045, 1.02063e-07, -2.1726549, 9.8825539e-05, -0.479772
3.00500, 9.8847701e-05, -0.00059801998, 7.10971e-08, -1.1055966, 9.8825539e-05, -0.479772
3.00600, 9.8858704e-05, -0.00077204045, 8.66094e-08, -1.0297010, 9.8825539e-05, -0.479772
3.00700, 9.8826167e-05, -0.0015440810, 1.52844e-07, -1.4189165, 9.8825539e-05, -0.479772
3.00800, 9.8891770e-05, -0.0011451211, 1.29636e-07, -0.88658286, 9.8825539e-05, -0.479772
3.00900, 9.8878574e-05, -0.0013372133, 1.40479e-07, -1.0357821, 9.8825539e-05, -0.479772
3.01000, 9.8897422e-05, -0.0018269814, 1.94280e-07, -1.0441587, 9.8825539e-05, -0.479772
3.01100, 9.9019480e-05, -0.0015822123, 2.49312e-07, -0.53172136, 9.8825539e-05, -0.479772
3.01200, 9.9017104e-05, -0.0011451211, 2.22219e-07, -0.38351416, 9.8825539e-05, -0.479772
3.01300, 9.9149718e-05, -0.0010918301, 3.41836e-07, -0.17481636, 9.8825539e-05, -0.479772
3.01400, 9.9296260e-05, -0.00048828125, 4.72680e-07, 0.057247439, 9.8825539e-05, -0.479772
3.01500, 9.9358134e-05, -0.00091349060, 5.39810e-07, -0.015577561, 9.8825539e-05, -0.479772
3.01600, 9.9509160e-05, -0.0013810680, 6.97640e-07, -0.052970161, 9.8825539e-05, -0.479772
3.01700, 9.9645485e-05, -0.0018269814, 8.39365e-07, -0.067882961, 9.8825539e-05, -0.479772
3.01800, 9.9727126e-05, -0.0037505617, 9.75867e-07, -0.24602816, 9.8825539e-05, -0.479772
3.01900, 9.9950771e-05, -0.0051211426, 1.23462e-06, -0.27814146, 9.8825539e-05, -0.479772
3.02000, 0.00010013593, -0.0075880410, 1.51258e-06, -0.37826276, 9.8825539e-05, -0.479772
3.02100, 0.00010026394, -0.0095621245, 1.72472e-06, -0.44074866, 9.8825539e-05, -0.479772
3.02200, 0.00010049392, -0.010335012, 1.96093e-06, -0.40991276, 9.8825539e-05, -0.479772
3.02300, 0.00010056992, -0.010534936, 2.03602e-06, -0.39858936, 9.8825539e-05, -0.479772
3.02400, 0.00010076365, -0.010596991, 2.20772e-06, -0.35615396, 9.8825539e-05, -0.479772
