time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6252507e-05, 0.0015822123, 2.40871e-07, 2.8352583, 4.6481997e-05, 0.0141434
3.00100, 4.6260643e-05, 0.0012448779, 2.28855e-07, 2.7835329, 4.6481997e-05, 0.0141434
3.00200, 4.6227132e-05, 0.00091349060, 2.58090e-07, 2.6852167, 4.6481997e-05, 0.0141434
3.00300, 4.6234164e-05, 0.00097656250, 2.51713e-07, 2.7027581, 4.6481997e-05, 0.0141434
3.00400, 4.6217499e-05, 0.0012448779, 2.70774e-07, 2.7425201, 4.6481997e-05, 0.0141434
3.00500, 4.6194844e-05, 0.00097656250, 2.90439e-07, 2.6775158, 4.6481997e-05, 0.0141434
3.00600, 4.6209662e-05, 0.00059801998, 2.74007e-07, 2.6376140, 4.6481997e-05, 0.0141434
3.00700, 4.6219987e-05, 0.0017605233, 2.74630e-07, 2.8308618, 4.6481997e-05, 0.0141434
3.00800, 4.6230534e-05, 0.00091349060, 2.54458e-07, 2.6805613, 4.6481997e-05, 0.0141434
3.00900, 4.6248866e-05, 0.0010918301, 2.38462e-07, 2.7387121, 4.6481997e-05, 0.0141434
3.01000, 4.6259146e-05, 0.00097656250, 2.27537e-07, 2.7302272, 4.6481997e-05, 0.0141434
3.01100, 4.6255997e-05, 0.0013810680, 2.35376e-07, 2.8099001, 4.6481997e-05, 0.0141434
3.01200, 4.6282383e-05, 0.0015822123, 2.12744e-07, 2.8797915, 4.6481997e-05, 0.0141434
3.01300, 4.6286686e-05, 0.0011451211, 2.02310e-07, 2.7906592, 4.6481997e-05, 0.0141434
3.01400, 4.6322564e-05, 0.0018269814, 1.80611e-07, 3.0156329, 4.6481997e-05, 0.0141434
3.01500, 4.6296403e-05, 0.00091349060, 1.90141e-07, 2.7461078, 4.6481997e-05, 0.0141434
3.01600, 4.6282435e-05, 0.0000000, 1.99845e-07, 2.5805008, 4.6481997e-05, 0.0141434
3.01700, 4.6276443e-05, 0.00048828125, 2.06173e-07, 2.6047161, 4.6481997e-05, 0.0141434
3.01800, 4.6258735e-05, 0.0000000, 2.23268e-07, 2.5203369, 4.6481997e-05, 0.0141434
3.01900, 4.6261151e-05, 0.00059801998, 2.22899e-07, 2.3919103, 4.6481997e-05, 0.0141434
3.02000, 4.6233422e-05, 0.00077204045, 2.51167e-07, 2.3840287, 4.6481997e-05, 0.0141434
3.02100, 4.6248926e-05, 0.0013372133, 2.40846e-07, 2.2732961, 4.6481997e-05, 0.0141434
3.02200, 4.6208064e-05, 0.00059801998, 2.75354e-07, 2.4260929, 4.6481997e-05, 0.0141434
3.02300, 4.6214439e-05, 0.00048828125, 2.68254e-07, 2.4555671, 4.6481997e-05, 0.0141434
3.02400, 4.6172737e-05, 0.0011451211, 3.14200e-07, 2.3504593, 4.6481997e-05, 0.0141434
3.02500, 4.6225684e-05, 0.00048828125, 2.56763e-07, 2.4683664, 4.6481997e-05, 0.0141434
3.02600, 4.6211738e-05, 0.00077204045, 2.72445e-07, 2.4010379, 4.6481997e-05, 0.0141434
3.02700, 4.6202729e-05, 0.00048828125, 2.79785e-07, 2.5880134, 4.6481997e-05, 0.0141434
3.02800, 4.6221859e-05, 0.0000000, 2.60277e-07, 2.4948962, 4.6481997e-05, 0.0141434
3.02900, 4.6219102e-05, 0.0000000, 2.62902e-07, 2.5203130, 4.6481997e-05, 0.0141434
3.03000, 4.6239065e-05, 0.0000000, 2.43086e-07, 2.5628593, 4.6481997e-05, 0.0141434
3.03100, 4.6223047e-05, 0.0000000, 2.58970e-07, 2.5150650, 4.6481997e-05, 0.0141434
3.03200, 4.6207255e-05, 0.0000000, 2.74965e-07, 2.4872787, 4.6481997e-05, 0.0141434
3.03300, 4.6173060e-05, 0.00097656250, 3.12169e-07, 2.3838751, 4.6481997e-05, 0.0141434
3.03400, 4.6183589e-05, 0.00059801998, 2.99739e-07, 2.4334400, 4.6481997e-05, 0.0141434
3.03500, 4.6156485e-05, 0.0014648439, 3.32205e-07, 2.3270595, 4.6481997e-05, 0.0141434
3.03600, 4.6133743e-05, 0.0019834081, 3.60254e-07, 2.2695839, 4.6481997e-05, 0.0141434
3.03700, 4.6124535e-05, 0.0025837421, 3.76777e-07, 2.2071188, 4.6481997e-05, 0.0141434
3.03800, 4.6085955e-05, 0.0022640675, 4.09540e-07, 2.2710874, 4.6481997e-05, 0.0141434
3.03900, 4.6096721e-05, 0.0029901010, 4.09372e-07, 2.1840956, 4.6481997e-05, 0.0141434
3.04000, 4.6090550e-05, 0.0032388929, 4.19092e-07, 2.1637886, 4.6481997e-05, 0.0141434
3.04100, 4.6088629e-05, 0.0022107877, 4.06212e-07, 2.2763741, 4.6481997e-05, 0.0141434
3.04200, 4.6129372e-05, 0.0022902426, 3.68462e-07, 2.2343123, 4.6481997e-05, 0.0141434
3.04300, 4.6110909e-05, 0.0013372133, 3.76190e-07, 2.3632085, 4.6481997e-05, 0.0141434
3.04400, 4.6139351e-05, 0.0018269814, 3.52924e-07, 2.2864068, 4.6481997e-05, 0.0141434
3.04500, 4.6152211e-05, 0.00097656250, 3.32638e-07, 2.3968451, 4.6481997e-05, 0.0141434
3.04600, 4.6144231e-05, 0.0012448779, 3.42850e-07, 2.3556244, 4.6481997e-05, 0.0141434
3.04700, 4.6146774e-05, 0.0013372133, 3.40690e-07, 2.3486855, 4.6481997e-05, 0.0141434
3.04800, 4.6127200e-05, 0.00059801998, 3.55955e-07, 2.4470475, 4.6481997e-05, 0.0141434
3.04900, 4.6107198e-05, 0.00091349060, 3.76941e-07, 2.4211843, 4.6481997e-05, 0.0141434
3.05000, 4.6100159e-05, 0.00077204045, 3.83708e-07, 2.4290545, 4.6481997e-05, 0.0141434
3.05100, 4.6104201e-05, 0.0012448779, 3.82374e-07, 2.3731592, 4.6481997e-05, 0.0141434
3.05200, 4.6106598e-05, 0.0011451211, 3.79331e-07, 2.3839038, 4.6481997e-05, 0.0141434
3.05300, 4.6080231e-05, 0.0010918301, 4.04890e-07, 2.4036548, 4.6481997e-05, 0.0141434
3.05400, 4.6075647e-05, 0.0022107877, 4.18915e-07, 2.2829745, 4.6481997e-05, 0.0141434
3.05500, 4.6069438e-05, 0.0017263351, 4.20088e-07, 2.3386576, 4.6481997e-05, 0.0141434
3.05600, 4.6066360e-05, 0.0019223655, 4.24885e-07, 2.3193491, 4.6481997e-05, 0.0141434
