time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 9.8416705e-05, 0.0049555185, 4.96548e-07, 1.9053020, 9.8507090e-05, -0.479339
3.00100, 9.8390161e-05, 0.0044618365, 4.55212e-07, 1.9817893, 9.8507090e-05, -0.479339
3.00200, 9.8459374e-05, 0.0047841640, 4.73972e-07, 1.8230143, 9.8507090e-05, -0.479339
3.00300, 9.8393537e-05, 0.0041861427, 4.27456e-07, 1.9907458, 9.8507090e-05, -0.479339
3.00400, 9.8414643e-05, 0.0044215783, 4.44140e-07, 1.9316647, 9.8507090e-05, -0.479339
3.00500, 9.8456563e-05, 0.0041718800, 4.13296e-07, 1.8444209, 9.8507090e-05, -0.479339
3.00600, 9.8401500e-05, 0.0034004871, 3.51159e-07, 2.0268929, 9.8507090e-05, -0.479339
3.00700, 9.8423029e-05, 0.0037186414, 3.75606e-07, 1.9473498, 9.8507090e-05, -0.479339
3.00800, 9.8456088e-05, 0.0040264730, 3.99277e-07, 1.8498733, 9.8507090e-05, -0.479339
3.00900, 9.8405790e-05, 0.0035040791, 3.58999e-07, 2.0075850, 9.8507090e-05, -0.479339
3.01000, 9.8448551e-05, 0.0043536546, 4.33499e-07, 1.8574102, 9.8507090e-05, -0.479339
3.01100, 9.8446057e-05, 0.0042567407, 4.23290e-07, 1.8665941, 9.8507090e-05, -0.479339
3.01200, 9.8447638e-05, 0.0043536546, 4.33069e-07, 1.8596706, 9.8507090e-05, -0.479339
3.01300, 9.8515359e-05, 0.0046579107, 4.58347e-07, 1.7040605, 9.8507090e-05, -0.479339
3.01400, 9.8466265e-05, 0.0042145238, 4.17807e-07, 1.8197560, 9.8507090e-05, -0.479339
3.01500, 9.8450903e-05, 0.0040706405, 4.05816e-07, 1.8607187, 9.8507090e-05, -0.479339
3.01600, 9.8514508e-05, 0.0041718800, 4.11591e-07, 1.7038433, 9.8507090e-05, -0.479339
3.01700, 9.8446409e-05, 0.0037186414, 3.71789e-07, 1.8855865, 9.8507090e-05, -0.479339
3.01800, 9.8455253e-05, 0.0038291984, 3.81652e-07, 1.8579397, 9.8507090e-05, -0.479339
3.01900, 9.8428408e-05, 0.0035881216, 3.61481e-07, 1.9409909, 9.8507090e-05, -0.479339
3.02000, 9.8389430e-05, 0.0028049632, 2.98987e-07, 2.1256392, 9.8507090e-05, -0.479339
3.02100, 9.8405504e-05, 0.0031265267, 3.22977e-07, 2.0412953, 9.8507090e-05, -0.479339
3.02200, 9.8386140e-05, 0.0028680039, 3.06065e-07, 2.1274645, 9.8507090e-05, -0.479339
3.02300, 9.8359848e-05, 0.0022640675, 2.65041e-07, 2.3099151, 9.8507090e-05, -0.479339
3.02400, 9.8408985e-05, 0.0027621367, 2.90136e-07, 2.0660965, 9.8507090e-05, -0.479339
3.02500, 9.8344922e-05, 0.0025837421, 3.01426e-07, 2.2891323, 9.8507090e-05, -0.479339
3.02600, 9.8331820e-05, 0.0026966222, 3.18480e-07, 2.3038909, 9.8507090e-05, -0.479339
3.02700, 9.8379547e-05, 0.0029700999, 3.19123e-07, 2.1324181, 9.8507090e-05, -0.479339
3.02800, 9.8360377e-05, 0.0029901010, 3.29707e-07, 2.1824303, 9.8507090e-05, -0.479339
3.02900, 9.8359079e-05, 0.0034004871, 3.65057e-07, 2.1389389, 9.8507090e-05, -0.479339
3.03000, 9.8403616e-05, 0.0034870273, 3.57640e-07, 2.0150356, 9.8507090e-05, -0.479339
3.03100, 9.8327793e-05, 0.0027186358, 3.22572e-07, 2.3105061, 9.8507090e-05, -0.479339
3.03200, 9.8363445e-05, 0.0031265267, 3.40693e-07, 2.1565843, 9.8507090e-05, -0.479339
3.03300, 9.8361068e-05, 0.0028680039, 3.16880e-07, 2.2001166, 9.8507090e-05, -0.479339
3.03400, 9.8276557e-05, 0.0021561920, 3.14696e-07, 2.5429368, 9.8507090e-05, -0.479339
3.03500, 9.8327889e-05, 0.0024657000, 3.01984e-07, 2.3563037, 9.8507090e-05, -0.479339
3.03600, 9.8298696e-05, 0.0021283689, 2.96164e-07, 2.5013585, 9.8507090e-05, -0.479339
3.03700, 9.8239036e-05, 0.0018593199, 3.24046e-07, 2.6948292, 9.8507090e-05, -0.479339
3.03800, 9.8284630e-05, 0.0021283689, 3.04835e-07, 2.5388229, 9.8507090e-05, -0.479339
3.03900, 9.8267211e-05, 0.0013372133, 2.74649e-07, 2.7826042, 9.8507090e-05, -0.479339
3.04000, 9.8212401e-05, 0.0015440810, 3.30421e-07, 2.8219791, 9.8507090e-05, -0.479339
3.04100, 9.8281047e-05, 0.0021561920, 3.09325e-07, 2.5402882, 9.8507090e-05, -0.479339
3.04200, 9.8186243e-05, 0.0016558425, 3.60675e-07, 2.8170254, 9.8507090e-05, -0.479339
3.04300, 9.8198924e-05, 0.0022902426, 3.81113e-07, 2.6626785, 9.8507090e-05, -0.479339
3.04400, 9.8245165e-05, 0.0024897563, 3.58448e-07, 2.5403962, 9.8507090e-05, -0.479339
3.04500, 9.8189287e-05, 0.0017263351, 3.59960e-07, 2.8026080, 9.8507090e-05, -0.479339
3.04600, 9.8231161e-05, 0.0026520467, 3.80451e-07, 2.5325324, 9.8507090e-05, -0.479339
3.04700, 9.8252269e-05, 0.0024657000, 3.51960e-07, 2.5306044, 9.8507090e-05, -0.479339
3.04800, 9.8215247e-05, 0.0020132356, 3.52708e-07, 2.6953077, 9.8507090e-05, -0.479339
3.04900, 9.8260388e-05, 0.0026966222, 3.62767e-07, 2.4689677, 9.8507090e-05, -0.479339
3.05000, 9.8217454e-05, 0.0022107877, 3.61572e-07, 2.6499193, 9.8507090e-05, -0.479339
3.05100, 9.8193084e-05, 0.0017605233, 3.58202e-07, 2.7894383, 9.8507090e-05, -0.479339
3.05200, 9.8238299e-05, 0.0020132356, 3.34104e-07, 2.6556394, 9.8507090e-05, -0.479339
3.05300, 9.8171458e-05, 0.0012448779, 3.57029e-07, 2.9432345, 9.8507090e-05, -0.479339
3.05400, 9.8172118e-05, 0.0013810680, 3.61617e-07, 2.9049914, 9.8507090e-05, -0.479339
3.05500, 9.8204031e-05, 0.0011451211, 3.23489e-07, 2.9338551, 9.8507090e-05, -0.479339
3.05600, 9.8171103e-05, 0.00077204045, 3.44896e-07, 3.0631929, 9.8507090e-05, -0.479339
3.05700, 9.8174843e-05, 0.00097656250, 3.46479e-07, 3.0034666, 9.8507090e-05, -0.479339
3.05800, 9.8175501e-05, 0.0012448779, 3.52420e-07, 2.9456380, 9.8507090e-05, -0.479339
3.05900, 9.8125490e-05, 0.00091349060, 3.92493e-07, 3.0548923, 9.8507090e-05, -0.479339
3.06000, 9.8179344e-05, 0.0015440810, 3.60229e-07, 2.8634043, 9.8507090e-05, -0.479339
3.06100, 9.8179458e-05, 0.0018593199, 3.76584e-07, 2.7759471, 9.8507090e-05, -0.479339
3.06200, 9.8150591e-05, 0.0016558425, 3.92964e-07, 2.8572121, 9.8507090e-05, -0.479339
3.06300, 9.8214222e-05, 0.0022902426, 3.69666e-07, 2.6354103, 9.8507090e-05, -0.479339
3.06400, 9.8186680e-05, 0.0020132356, 3.76552e-07, 2.7384908, 9.8507090e-05, -0.479339
3.06500, 9.8161097e-05, 0.0016558425, 3.81264e-07, 2.8578627, 9.8507090e-05, -0.479339
3.06600, 9.8226391e-05, 0.0021283689, 3.50364e-07, 2.6500816, 9.8507090e-05, -0.479339
3.06700, 9.8154785e-05, 0.0015440810, 3.83909e-07, 2.8827524, 9.8507090e-05, -0.479339
3.06800, 9.8176384e-05, 0.0015440810, 3.64207e-07, 2.8590822, 9.8507090e-05, -0.479339
3.06900, 9.8179542e-05, 0.0015822123, 3.63073e-07, 2.8453117, 9.8507090e-05, -0.479339
3.07000, 9.8098695e-05, 0.00059801998, 4.11904e-07, 3.1602326, 9.8507090e-05, -0.479339
3.07100, 9.8159964e-05, 0.0011451211, 3.66941e-07, 2.9610443, 9.8507090e-05, -0.479339
3.07200, 9.8161957e-05, 0.00077204045, 3.53482e-07, 3.0731857, 9.8507090e-05, -0.479339
3.07300, 9.8102457e-05, 0.0000000, 4.05451e-07, 3.2271848, 9.8507090e-05, -0.479339
3.07400, 9.8176349e-05, 0.0013372133, 3.55147e-07, 2.9183417, 9.8507090e-05, -0.479339
3.07500, 9.8150194e-05, 0.00097656250, 3.70568e-07, 3.0186000, 9.8507090e-05, -0.479339
3.07600, 9.8157236e-05, 0.00097656250, 3.62016e-07, 3.0311027, 9.8507090e-05, -0.479339
3.07700, 9.8222715e-05, 0.0016558425, 3.27741e-07, 2.7711261, 9.8507090e-05, -0.479339
3.07800, 9.8182496e-05, 0.0017263351, 3.65296e-07, 2.8148647, 9.8507090e-05, -0.479339
3.07900, 9.8219790e-05, 0.0014648439, 3.22744e-07, 2.8182612, 9.8507090e-05, -0.479339
3.08000, 9.8281865e-05, 0.0021561920, 3.10195e-07, 2.5334570, 9.8507090e-05, -0.479339
3.08100, 9.8206107e-05, 0.0014648439, 3.33644e-07, 2.8451429, 9.8507090e-05, -0.479339
3.08200, 9.8237824e-05, 0.0020716023, 3.37233e-07, 2.6455395, 9.8507090e-05, -0.479339
3.08300, 9.8263629e-05, 0.0019834081, 3.10071e-07, 2.6237388, 9.8507090e-05, -0.479339
3.08400, 9.8205997e-05, 0.00097656250, 3.15589e-07, 2.9867878, 9.8507090e-05, -0.479339
3.08500, 9.8258480e-05, 0.0015822123, 2.94552e-07, 2.7253318, 9.8507090e-05, -0.479339
3.08600, 9.8227232e-05, 0.0015440810, 3.18004e-07, 2.7965069, 9.8507090e-05, -0.479339
3.08700, 9.8218394e-05, 0.00077204045, 2.99150e-07, 3.0258289, 9.8507090e-05, -0.479339
3.08800, 9.8278632e-05, 0.0012448779, 2.58309e-07, 2.8056815, 9.8507090e-05, -0.479339
3.08900, 9.8257867e-05, 0.0011451211, 2.73637e-07, 2.8655215, 9.8507090e-05, -0.479339
