time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 0.00050364803, 0.016666256, 1.96278e-05, 2.6473610, 0.00052132116, 0.575905
3.00100, 0.00050373039, 0.016573004, 1.95339e-05, 2.6475747, 0.00052132116, 0.575905
3.00200, 0.00050386063, 0.016576601, 1.94182e-05, 2.6445024, 0.00052132116, 0.575905
3.00300, 0.00050394699, 0.016344845, 1.92891e-05, 2.6479228, 0.00052132116, 0.575905
3.00400, 0.00050405406, 0.016326601, 1.91882e-05, 2.6459739, 0.00052132116, 0.575905
3.00500, 0.00050415160, 0.016227726, 1.90782e-05, 2.6460979, 0.00052132116, 0.575905
3.00600, 0.00050432350, 0.015957331, 1.88644e-05, 2.6484668, 0.00052132116, 0.575905
3.00700, 0.00050439857, 0.015957331, 1.87970e-05, 2.6467106, 0.00052132116, 0.575905
3.00800, 0.00050449536, 0.015769456, 1.86682e-05, 2.6489828, 0.00052132116, 0.575905
3.00900, 0.00050466676, 0.015594611, 1.84750e-05, 2.6492364, 0.00052132116, 0.575905
3.01000, 0.00050473013, 0.015598432, 1.84200e-05, 2.6475146, 0.00052132116, 0.575905
3.01100, 0.00050488401, 0.015371320, 1.82312e-05, 2.6494486, 0.00052132116, 0.575905
3.01200, 0.00050498451, 0.015215416, 1.81064e-05, 2.6509092, 0.00052132116, 0.575905
3.01300, 0.00050509694, 0.015270163, 1.80182e-05, 2.6467283, 0.00052132116, 0.575905
3.01400, 0.00050519674, 0.015057900, 1.78813e-05, 2.6496508, 0.00052132116, 0.575905
3.01500, 0.00050530525, 0.014982499, 1.77656e-05, 2.6490667, 0.00052132116, 0.575905
3.01600, 0.00050543548, 0.014942662, 1.76401e-05, 2.6468141, 0.00052132116, 0.575905
3.01700, 0.00050553051, 0.014778207, 1.75189e-05, 2.6485908, 0.00052132116, 0.575905
3.01800, 0.00050563067, 0.014749946, 1.74219e-05, 2.6468923, 0.00052132116, 0.575905
3.01900, 0.00050579150, 0.014558773, 1.72347e-05, 2.6478345, 0.00052132116, 0.575905
3.02000, 0.00050586793, 0.014423030, 1.71370e-05, 2.6493337, 0.00052132116, 0.575905
3.02100, 0.00050597811, 0.014484889, 1.70505e-05, 2.6450164, 0.00052132116, 0.575905
3.02200, 0.00050604545, 0.014244215, 1.69373e-05, 2.6495950, 0.00052132116, 0.575905
3.02300, 0.00050618714, 0.014058885, 1.67688e-05, 2.6509249, 0.00052132116, 0.575905
3.02400, 0.00050627596, 0.014058885, 1.66894e-05, 2.6485436, 0.00052132116, 0.575905
3.02500, 0.00050636690, 0.013871080, 1.65662e-05, 2.6512668, 0.00052132116, 0.575905
3.02600, 0.00050647098, 0.013728541, 1.64413e-05, 2.6524227, 0.00052132116, 0.575905
3.02700, 0.00050657981, 0.013702466, 1.63359e-05, 2.6504672, 0.00052132116, 0.575905
3.02800, 0.00050671278, 0.013536154, 1.61802e-05, 2.6514671, 0.00052132116, 0.575905
3.02900, 0.00050675119, 0.013505295, 1.61387e-05, 2.6513164, 0.00052132116, 0.575905
3.03000, 0.00050692011, 0.013443363, 1.59730e-05, 2.6484816, 0.00052132116, 0.575905
3.03100, 0.00050701239, 0.013215300, 1.58393e-05, 2.6525099, 0.00052132116, 0.575905
3.03200, 0.00050710928, 0.013323110, 1.57763e-05, 2.6466925, 0.00052132116, 0.575905
3.03300, 0.00050721381, 0.013111150, 1.56348e-05, 2.6499770, 0.00052132116, 0.575905
3.03400, 0.00050734588, 0.013010749, 1.54958e-05, 2.6489379, 0.00052132116, 0.575905
3.03500, 0.00050742043, 0.012996998, 1.54242e-05, 2.6474335, 0.00052132116, 0.575905
3.03600, 0.00050756715, 0.012770299, 1.52426e-05, 2.6498954, 0.00052132116, 0.575905
3.03700, 0.00050760506, 0.012718852, 1.51958e-05, 2.6505258, 0.00052132116, 0.575905
3.03800, 0.00050775735, 0.012610603, 1.50356e-05, 2.6492875, 0.00052132116, 0.575905
3.03900, 0.00050787487, 0.012429692, 1.48896e-05, 2.6514118, 0.00052132116, 0.575905
3.04000, 0.00050792340, 0.012333409, 1.48256e-05, 2.6528232, 0.00052132116, 0.575905
3.04100, 0.00050800960, 0.012304378, 1.47404e-05, 2.6513507, 0.00052132116, 0.575905
3.04200, 0.00050814309, 0.012069612, 1.45692e-05, 2.6546233, 0.00052132116, 0.575905
3.04300, 0.00050824177, 0.012005239, 1.44658e-05, 2.6537559, 0.00052132116, 0.575905
3.04400, 0.00050835796, 0.011905525, 1.43394e-05, 2.6533959, 0.00052132116, 0.575905
3.04500, 0.00050845828, 0.011708640, 1.42049e-05, 2.6568139, 0.00052132116, 0.575905
3.04600, 0.00050850717, 0.011890495, 1.42016e-05, 2.6493490, 0.00052132116, 0.575905
3.04700, 0.00050869453, 0.011539422, 1.39548e-05, 2.6550815, 0.00052132116, 0.575905
3.04800, 0.00050880155, 0.011523915, 1.38557e-05, 2.6521442, 0.00052132116, 0.575905
3.04900, 0.00050889580, 0.011492839, 1.37630e-05, 2.6503513, 0.00052132116, 0.575905
3.05000, 0.00050901001, 0.011388640, 1.36374e-05, 2.6501606, 0.00052132116, 0.575905
3.05100, 0.00050911674, 0.011198638, 1.34993e-05, 2.6531661, 0.00052132116, 0.575905
3.05200, 0.00050922070, 0.011225219, 1.34104e-05, 2.6490791, 0.00052132116, 0.575905
3.05300, 0.00050929878, 0.011005356, 1.32924e-05, 2.6539533, 0.00052132116, 0.575905
3.05400, 0.00050940472, 0.010951062, 1.31845e-05, 2.6524432, 0.00052132116, 0.575905
3.05500, 0.00050953233, 0.010863625, 1.30496e-05, 2.6513822, 0.00052132116, 0.575905
3.05600, 0.00050963168, 0.010625076, 1.29082e-05, 2.6564233, 0.00052132116, 0.575905
3.05700, 0.00050969521, 0.010697757, 1.28679e-05, 2.6515348, 0.00052132116, 0.575905
3.05800, 0.00050983107, 0.010483891, 1.26978e-05, 2.6547139, 0.00052132116, 0.575905
3.05900, 0.00050993583, 0.010300349, 1.25633e-05, 2.6578024, 0.00052132116, 0.575905
3.06000, 0.00051004687, 0.010242319, 1.24508e-05, 2.6560524, 0.00052132116, 0.575905
3.06100, 0.00051014098, 0.010172244, 1.23493e-05, 2.6555955, 0.00052132116, 0.575905
3.06200, 0.00051026149, 0.010006829, 1.22062e-05, 2.6572650, 0.00052132116, 0.575905
3.06300, 0.00051035237, 0.010089876, 1.21404e-05, 2.6512563, 0.00052132116, 0.575905
3.06400, 0.00051047728, 0.0098930085, 1.19856e-05, 2.6540792, 0.00052132116, 0.575905
3.06500, 0.00051051180, 0.0098325741, 1.19397e-05, 2.6554272, 0.00052132116, 0.575905
3.06600, 0.00051067934, 0.0097900480, 1.17795e-05, 2.6509292, 0.00052132116, 0.575905
3.06700, 0.00051077854, 0.0095808068, 1.16453e-05, 2.6552627, 0.00052132116, 0.575905
3.06800, 0.00051085809, 0.0096551739, 1.15874e-05, 2.6498144, 0.00052132116, 0.575905
3.06900, 0.00051096118, 0.0094555607, 1.14525e-05, 2.6535385, 0.00052132116, 0.575905
3.07000, 0.00051108245, 0.0093859639, 1.13263e-05, 2.6520307, 0.00052132116, 0.575905
3.07100, 0.00051114499, 0.0092837997, 1.12481e-05, 2.6536806, 0.00052132116, 0.575905
3.07200, 0.00051129646, 0.0091414601, 1.10796e-05, 2.6538141, 0.00052132116, 0.575905
3.07300, 0.00051135501, 0.0090233311, 1.10010e-05, 2.6564467, 0.00052132116, 0.575905
3.07400, 0.00051146001, 0.0090365326, 1.09095e-05, 2.6516917, 0.00052132116, 0.575905
3.07500, 0.00051155860, 0.0088026440, 1.07706e-05, 2.6574686, 0.00052132116, 0.575905
3.07600, 0.00051167368, 0.0086523928, 1.06324e-05, 2.6596649, 0.00052132116, 0.575905
3.07700, 0.00051175191, 0.0086936280, 1.05695e-05, 2.6549451, 0.00052132116, 0.575905
3.07800, 0.00051186546, 0.0084643494, 1.04187e-05, 2.6600597, 0.00052132116, 0.575905
3.07900, 0.00051193631, 0.0084431972, 1.03502e-05, 2.6580560, 0.00052132116, 0.575905
3.08000, 0.00051203535, 0.0083723040, 1.02434e-05, 2.6575077, 0.00052132116, 0.575905
3.08100, 0.00051213636, 0.0081851082, 1.01125e-05, 2.6615713, 0.00052132116, 0.575905
3.08200, 0.00051222324, 0.0083151544, 1.00626e-05, 2.6518695, 0.00052132116, 0.575905
3.08300, 0.00051230119, 0.0081119593, 9.94640e-06, 2.6581895, 0.00052132116, 0.575905
3.08400, 0.00051249216, 0.0079411613, 9.73759e-06, 2.6577146, 0.00052132116, 0.575905
3.08500, 0.00051247471, 0.0080529628, 9.77777e-06, 2.6531899, 0.00052132116, 0.575905
3.08600, 0.00051265166, 0.0078277634, 9.56911e-06, 2.6559923, 0.00052132116, 0.575905
3.08700, 0.00051269415, 0.0077204234, 9.50588e-06, 2.6596277, 0.00052132116, 0.575905
3.08800, 0.00051282746, 0.0076584108, 9.37102e-06, 2.6568301, 0.00052132116, 0.575905
3.08900, 0.00051290739, 0.0075249374, 9.26884e-06, 2.6600134, 0.00052132116, 0.575905
3.09000, 0.00051298948, 0.0074051688, 9.17101e-06, 2.6617067, 0.00052132116, 0.575905
3.09100, 0.00051309682, 0.0073809819, 9.06869e-06, 2.6579149, 0.00052132116, 0.575905
3.09200, 0.00051316142, 0.0071679442, 8.96366e-06, 2.6659963, 0.00052132116, 0.575905
3.09300, 0.00051326163, 0.0072094020, 8.88100e-06, 2.6592753, 0.00052132116, 0.575905
3.09400, 0.00051334399, 0.0070674536, 8.77529e-06, 2.6628993, 0.00052132116, 0.575905
3.09500, 0.00051344364, 0.0068620592, 8.64109e-06, 2.6690486, 0.00052132116, 0.575905
3.09600, 0.00051352255, 0.0069740652, 8.59427e-06, 2.6589620, 0.00052132116, 0.575905
3.09700, 0.00051364163, 0.0068009840, 8.44785e-06, 2.6627739, 0.00052132116, 0.575905
3.09800, 0.00051370936, 0.0067746402, 8.37915e-06, 2.6612485, 0.00052132116, 0.575905
3.09900, 0.00051384091, 0.0067481939, 8.25504e-06, 2.6558197, 0.00052132116, 0.575905
3.10000, 0.00051390671, 0.0066413553, 8.17197e-06, 2.6585147, 0.00052132116, 0.575905
3.10100, 0.00051400079, 0.0065144957, 8.05950e-06, 2.6608083, 0.00052132116, 0.575905
3.10200, 0.00051407832, 0.0065691643, 8.00124e-06, 2.6535413, 0.00052132116, 0.575905
3.10300, 0.00051420145, 0.0063476670, 7.84040e-06, 2.6602209, 0.00052132116, 0.575905
3.10400, 0.00051420327, 0.0063757747, 7.84554e-06, 2.6582654, 0.00052132116, 0.575905
3.10500, 0.00051436225, 0.0063288589, 7.69132e-06, 2.6523845, 0.00052132116, 0.575905
3.10600, 0.00051442477, 0.0061278907, 7.59203e-06, 2.6608131, 0.00052132116, 0.575905
3.10700, 0.00051448240, 0.0061859763, 7.55218e-06, 2.6541059, 0.00052132116, 0.575905
3.10800, 0.00051458800, 0.0059901671, 7.41578e-06, 2.6597412, 0.00052132116, 0.575905
3.10900, 0.00051467328, 0.0058999332, 7.31600e-06, 2.6614258, 0.00052132116, 0.575905
3.11000, 0.00051472637, 0.0059301639, 7.27530e-06, 2.6561697, 0.00052132116, 0.575905
3.11100, 0.00051483830, 0.0057671038, 7.13761e-06, 2.6603825, 0.00052132116, 0.575905
3.11200, 0.00051490538, 0.0056733228, 7.05949e-06, 2.6616571, 0.00052132116, 0.575905
3.11300, 0.00051499069, 0.0057463958, 6.99556e-06, 2.6524570, 0.00052132116, 0.575905
3.11400, 0.00051508453, 0.0056099319, 6.87871e-06, 2.6564653, 0.00052132116, 0.575905
3.11500, 0.00051514262, 0.0055242786, 6.80722e-06, 2.6587722, 0.00052132116, 0.575905
3.11600, 0.00051523637, 0.0055565536, 6.72999e-06, 2.6504915, 0.00052132116, 0.575905
3.11700, 0.00051534276, 0.0054153078, 6.60305e-06, 2.6534002, 0.00052132116, 0.575905
3.11800, 0.00051538412, 0.0054482277, 6.57473e-06, 2.6478241, 0.00052132116, 0.575905
3.11900, 0.00051550681, 0.0053711003, 6.44608e-06, 2.6454341, 0.00052132116, 0.575905
3.12000, 0.00051557102, 0.0051559415, 6.34191e-06, 2.6563222, 0.00052132116, 0.575905
3.12100, 0.00051563573, 0.0053265258, 6.32155e-06, 2.6393764, 0.00052132116, 0.575905
3.12200, 0.00051570221, 0.0050978116, 6.20976e-06, 2.6519706, 0.00052132116, 0.575905
3.12300, 0.00051578485, 0.0049555185, 6.10617e-06, 2.6561925, 0.00052132116, 0.575905
3.12400, 0.00051584209, 0.0050152978, 6.06567e-06, 2.6482675, 0.00052132116, 0.575905
3.12500, 0.00051593955, 0.0048583420, 5.94080e-06, 2.6542404, 0.00052132116, 0.575905
3.12600, 0.00051599523, 0.0047841640, 5.87520e-06, 2.6557129, 0.00052132116, 0.575905
3.12700, 0.00051609497, 0.0047591813, 5.77918e-06, 2.6505230, 0.00052132116, 0.575905
3.12800, 0.00051614399, 0.0046961429, 5.72054e-06, 2.6521366, 0.00052132116, 0.575905
3.12900, 0.00051620156, 0.0046579107, 5.66161e-06, 2.6503661, 0.00052132116, 0.575905
3.13000, 0.00051631751, 0.0045934827, 5.54263e-06, 2.6468122, 0.00052132116, 0.575905
3.13100, 0.00051637310, 0.0044618365, 5.46296e-06, 2.6537511, 0.00052132116, 0.575905
3.13200, 0.00051644876, 0.0045281379, 5.40786e-06, 2.6426742, 0.00052132116, 0.575905
3.13300, 0.00051651466, 0.0044215783, 5.32687e-06, 2.6456969, 0.00052132116, 0.575905
3.13400, 0.00051662094, 0.0043123867, 5.20350e-06, 2.6478860, 0.00052132116, 0.575905
3.13500, 0.00051667148, 0.0043809502, 5.17364e-06, 2.6374204, 0.00052132116, 0.575905
3.13600, 0.00051680599, 0.0042427150, 5.02309e-06, 2.6377122, 0.00052132116, 0.575905
3.13700, 0.00051681890, 0.0041861427, 5.00032e-06, 2.6411502, 0.00052132116, 0.575905
3.13800, 0.00051690569, 0.0041861427, 4.92105e-06, 2.6340005, 0.00052132116, 0.575905
3.13900, 0.00051701019, 0.0040264730, 4.78888e-06, 2.6406248, 0.00052132116, 0.575905
3.14000, 0.00051701824, 0.0039967569, 4.77734e-06, 2.6417434, 0.00052132116, 0.575905
3.14100, 0.00051713409, 0.0039214818, 4.65613e-06, 2.6384156, 0.00052132116, 0.575905
3.14200, 0.00051719654, 0.0037822125, 4.56729e-06, 2.6471527, 0.00052132116, 0.575905
3.14300, 0.00051724270, 0.0037186414, 4.51274e-06, 2.6487296, 0.00052132116, 0.575905
3.14400, 0.00051735745, 0.0037025779, 4.40154e-06, 2.6412065, 0.00052132116, 0.575905
3.14500, 0.00051742750, 0.0035040791, 4.30159e-06, 2.6519168, 0.00052132116, 0.575905
3.14600, 0.00051747514, 0.0036211926, 4.28286e-06, 2.6354053, 0.00052132116, 0.575905
3.14700, 0.00051758170, 0.0034526715, 4.14743e-06, 2.6436417, 0.00052132116, 0.575905
3.14800, 0.00051762319, 0.0033652480, 4.09219e-06, 2.6483209, 0.00052132116, 0.575905
3.14900, 0.00051767908, 0.0033652480, 4.04189e-06, 2.6423328, 0.00052132116, 0.575905
3.15000, 0.00051778924, 0.0032204373, 3.90712e-06, 2.6489542, 0.00052132116, 0.575905
3.15100, 0.00051788431, 0.0031644255, 3.80658e-06, 2.6463583, 0.00052132116, 0.575905
