time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 5.0325000e-05, -0.0000000, 0.00000, -2.1991150, 5.0325000e-05, 0.00000
3.00100, 5.0383806e-05, 0.0013372133, 8.91998e-08, 0.22329776, 5.0325000e-05, 0.00000
3.00200, 5.0348659e-05, 0.0022107877, 1.13481e-07, 0.73354786, 5.0325000e-05, 0.00000
3.00300, 5.0330796e-05, 0.0024897563, 1.26092e-07, 0.89774346, 5.0325000e-05, 0.00000
3.00400, 5.0340302e-05, 0.0038602047, 1.94888e-07, 0.86580796, 5.0325000e-05, 0.00000
3.00500, 5.0340923e-05, 0.0028261330, 1.43946e-07, 0.83305306, 5.0325000e-05, 0.00000
3.00600, 5.0424082e-05, 0.0042846538, 2.37674e-07, 0.51460956, 5.0325000e-05, 0.00000
3.00700, 5.0432312e-05, 0.0045281379, 2.52349e-07, 0.50550486, 5.0325000e-05, 0.00000
3.00800, 5.0537509e-05, 0.0038756146, 2.89234e-07, 0.11915276, 5.0325000e-05, 0.00000
3.00900, 5.0607058e-05, 0.0040559713, 3.48127e-07, -1.9839018e-05, 5.0325000e-05, 0.00000
3.01000, 5.0681465e-05, 0.0048213955, 4.31865e-07, -0.026032739, 5.0325000e-05, 0.00000
3.01100, 5.0722998e-05, 0.0044350382, 4.56822e-07, -0.11300684, 5.0325000e-05, 0.00000
3.01200, 5.0805656e-05, 0.0054482277, 5.54184e-07, -0.10458644, 5.0325000e-05, 0.00000
3.01300, 5.0847686e-05, 0.0053599915, 5.88865e-07, -0.14698054, 5.0325000e-05, 0.00000
3.01400, 5.0913238e-05, 0.0069911378, 6.86292e-07, -0.083682839, 5.0325000e-05, 0.00000
3.01500, 5.0909332e-05, 0.0083723040, 7.21767e-07, 0.0032276610, 5.0325000e-05, 0.00000
3.01600, 5.0885360e-05, 0.010107582, 7.58799e-07, 0.11672926, 5.0325000e-05, 0.00000
3.01700, 5.0897595e-05, 0.0097717652, 7.56672e-07, 0.089083361, 5.0325000e-05, 0.00000
3.01800, 5.0929786e-05, 0.010375305, 8.00964e-07, 0.091914361, 5.0325000e-05, 0.00000
3.01900, 5.0973336e-05, 0.011155975, 8.59894e-07, 0.093984061, 5.0325000e-05, 0.00000
3.02000, 5.0991561e-05, 0.012742262, 9.27661e-07, 0.14716626, 5.0325000e-05, 0.00000
3.02100, 5.1131587e-05, 0.013033635, 1.04288e-06, 0.064795961, 5.0325000e-05, 0.00000
3.02200, 5.1159771e-05, 0.014509559, 1.11309e-06, 0.10176346, 5.0325000e-05, 0.00000
3.02300, 5.1293407e-05, 0.015874941, 1.26028e-06, 0.074105661, 5.0325000e-05, 0.00000
3.02400, 5.1401143e-05, 0.015089535, 1.32186e-06, -0.0011356390, 5.0325000e-05, 0.00000
3.02500, 5.1494157e-05, 0.016183589, 1.43025e-06, -0.0063531390, 5.0325000e-05, 0.00000
3.02600, 5.1620116e-05, 0.015822286, 1.52566e-06, -0.063440639, 5.0325000e-05, 0.00000
3.02700, 5.1706441e-05, 0.015467961, 1.59084e-06, -0.10164814, 5.0325000e-05, 0.00000
3.02800, 5.1844586e-05, 0.015972266, 1.72479e-06, -0.12750394, 5.0325000e-05, 0.00000
3.02900, 5.1884423e-05, 0.016341198, 1.76884e-06, -0.12854844, 5.0325000e-05, 0.00000
3.03000, 5.2027584e-05, 0.016776761, 1.90679e-06, -0.15282184, 5.0325000e-05, 0.00000
3.03100, 5.2070517e-05, 0.018651079, 1.98960e-06, -0.11836654, 5.0325000e-05, 0.00000
3.03200, 5.2173702e-05, 0.019319832, 2.09706e-06, -0.12695034, 5.0325000e-05, 0.00000
3.03300, 5.2257573e-05, 0.020132693, 2.19099e-06, -0.12756874, 5.0325000e-05, 0.00000
3.03400, 5.2282797e-05, 0.020324232, 2.21803e-06, -0.12878494, 5.0325000e-05, 0.00000
3.03500, 5.2389886e-05, 0.021053182, 2.33074e-06, -0.13539774, 5.0325000e-05, 0.00000
3.03600, 5.2432936e-05, 0.020828305, 2.36385e-06, -0.14817554, 5.0325000e-05, 0.00000
3.03700, 5.2569644e-05, 0.021323262, 2.49829e-06, -0.16302044, 5.0325000e-05, 0.00000
3.03800, 5.2661293e-05, 0.021163318, 2.57780e-06, -0.18129714, 5.0325000e-05, 0.00000
3.03900, 5.2774731e-05, 0.021194277, 2.68223e-06, -0.19815854, 5.0325000e-05, 0.00000
3.04000, 5.2936963e-05, 0.021907894, 2.84619e-06, -0.20869544, 5.0325000e-05, 0.00000
3.04100, 5.3114109e-05, 0.021250453, 2.99765e-06, -0.24234484, 5.0325000e-05, 0.00000
3.04200, 5.3321113e-05, 0.021157684, 3.19030e-06, -0.26688534, 5.0325000e-05, 0.00000
3.04300, 5.3565817e-05, 0.021620311, 3.42972e-06, -0.28389894, 5.0325000e-05, 0.00000
3.04400, 5.3779504e-05, 0.021570627, 3.63215e-06, -0.30330724, 5.0325000e-05, 0.00000
3.04500, 5.4178636e-05, 0.020865478, 4.00469e-06, -0.34216244, 5.0325000e-05, 0.00000
3.04600, 5.4513277e-05, 0.021393035, 4.33553e-06, -0.35603574, 5.0325000e-05, 0.00000
3.04700, 5.4800804e-05, 0.022426883, 4.62814e-06, -0.35958434, 5.0325000e-05, 0.00000
3.04800, 5.5149209e-05, 0.023272134, 4.97758e-06, -0.36753024, 5.0325000e-05, 0.00000
3.04900, 5.5390168e-05, 0.025164919, 5.23653e-06, -0.35890204, 5.0325000e-05, 0.00000
3.05000, 5.5578392e-05, 0.029508775, 5.48026e-06, -0.32445644, 5.0325000e-05, 0.00000
3.05100, 5.5727288e-05, 0.034083541, 5.69578e-06, -0.28842564, 5.0325000e-05, 0.00000
3.05200, 5.5865252e-05, 0.040817421, 5.94791e-06, -0.23499174, 5.0325000e-05, 0.00000
3.05300, 5.5919676e-05, 0.043920349, 6.06036e-06, -0.21120244, 5.0325000e-05, 0.00000
3.05400, 5.5983749e-05, 0.044367425, 6.12916e-06, -0.21120404, 5.0325000e-05, 0.00000
3.05500, 5.5969930e-05, 0.041072246, 6.05114e-06, -0.23874134, 5.0325000e-05, 0.00000
3.05600, 5.6018263e-05, 0.038252242, 6.04465e-06, -0.26603154, 5.0325000e-05, 0.00000
3.05700, 5.6108252e-05, 0.034719538, 6.07034e-06, -0.30171254, 5.0325000e-05, 0.00000
3.05800, 5.6266787e-05, 0.032814555, 6.19306e-06, -0.32561844, 5.0325000e-05, 0.00000
3.05900, 5.6426399e-05, 0.029218461, 6.29691e-06, -0.36344884, 5.0325000e-05, 0.00000
3.06000, 5.6631300e-05, 0.025527110, 6.45187e-06, -0.40235014, 5.0325000e-05, 0.00000
3.06100, 5.6747886e-05, 0.021642355, 6.52619e-06, -0.43900954, 5.0325000e-05, 0.00000
3.06200, 5.6866252e-05, 0.018050147, 6.61215e-06, -0.47244554, 5.0325000e-05, 0.00000
3.06300, 5.6922828e-05, 0.013815104, 6.63913e-06, -0.50959754, 5.0325000e-05, 0.00000
3.06400, 5.6964443e-05, 0.011336180, 6.66715e-06, -0.53127504, 5.0325000e-05, 0.00000
3.06500, 5.7030057e-05, 0.0088633765, 6.72183e-06, -0.55309224, 5.0325000e-05, 0.00000
3.06600, 5.7079300e-05, 0.0076037347, 6.76659e-06, -0.56411794, 5.0325000e-05, 0.00000
3.06700, 5.7158449e-05, 0.0058082980, 6.84054e-06, -0.57978694, 5.0325000e-05, 0.00000
3.06800, 5.7205903e-05, 0.0039818157, 6.88423e-06, -0.59517314, 5.0325000e-05, 0.00000
3.06900, 5.7226611e-05, 0.00077204045, 6.90172e-06, -0.62233514, 5.0325000e-05, 0.00000
3.07000, 5.6994434e-05, -0.0053377044, 6.67555e-06, -0.67387514, 5.0325000e-05, 0.00000
3.07100, 5.6635153e-05, -0.010836157, 6.33662e-06, -0.72532584, 5.0325000e-05, 0.00000
3.07200, 5.6367722e-05, -0.014067362, 6.08897e-06, -0.75887794, 5.0325000e-05, 0.00000
3.07300, 5.6261332e-05, -0.016897131, 6.00402e-06, -0.78730174, 5.0325000e-05, 0.00000
3.07400, 5.6162323e-05, -0.020388654, 5.93709e-06, -0.82237434, 5.0325000e-05, 0.00000
3.07500, 5.6188196e-05, -0.023675900, 5.99686e-06, -0.85201264, 5.0325000e-05, 0.00000
3.07600, 5.6254095e-05, -0.025992250, 6.08824e-06, -0.87082394, 5.0325000e-05, 0.00000
3.07700, 5.6245313e-05, -0.026787378, 6.08945e-06, -0.87832634, 5.0325000e-05, 0.00000
3.07800, 5.6329584e-05, -0.027617920, 6.18202e-06, -0.88268474, 5.0325000e-05, 0.00000
3.07900, 5.6452885e-05, -0.031188259, 6.34934e-06, -0.90924914, 5.0325000e-05, 0.00000
3.08000, 5.6609504e-05, -0.034873731, 6.55435e-06, -0.93421344, 5.0325000e-05, 0.00000
3.08100, 5.6706769e-05, -0.039387204, 6.71965e-06, -0.96706384, 5.0325000e-05, 0.00000
3.08200, 5.6843760e-05, -0.043851063, 6.92779e-06, -0.99625834, 5.0325000e-05, 0.00000
3.08300, 5.6899345e-05, -0.046895824, 7.03693e-06, -1.0170953, 5.0325000e-05, 0.00000
3.08400, 5.7026210e-05, -0.050046310, 7.21751e-06, -1.0346590, 5.0325000e-05, 0.00000
3.08500, 5.7130982e-05, -0.051006969, 7.33486e-06, -1.0366995, 5.0325000e-05, 0.00000
3.08600, 5.7233219e-05, -0.051427271, 7.43905e-06, -1.0349179, 5.0325000e-05, 0.00000
3.08700, 5.7402810e-05, -0.050861798, 7.58729e-06, -1.0231353, 5.0325000e-05, 0.00000
3.08800, 5.7480240e-05, -0.049403548, 7.63260e-06, -1.0093839, 5.0325000e-05, 0.00000
3.08900, 5.7663556e-05, -0.047440663, 7.77074e-06, -0.98792864, 5.0325000e-05, 0.00000
3.09000, 5.7863635e-05, -0.046922516, 7.95245e-06, -0.97661664, 5.0325000e-05, 0.00000
3.09100, 5.8124418e-05, -0.045272041, 8.17465e-06, -0.95593154, 5.0325000e-05, 0.00000
3.09200, 5.8247049e-05, -0.040720902, 8.22309e-06, -0.92084494, 5.0325000e-05, 0.00000
3.09300, 5.8536494e-05, -0.039300829, 8.48397e-06, -0.90283634, 5.0325000e-05, 0.00000
3.09400, 5.8771293e-05, -0.037792820, 8.69273e-06, -0.88662954, 5.0325000e-05, 0.00000
3.09500, 5.8977705e-05, -0.033303250, 8.84085e-06, -0.85230424, 5.0325000e-05, 0.00000
3.09600, 5.9261790e-05, -0.031809032, 9.10405e-06, -0.83685494, 5.0325000e-05, 0.00000
3.09700, 5.9449885e-05, -0.027496781, 9.24800e-06, -0.80599344, 5.0325000e-05, 0.00000
3.09800, 5.9784740e-05, -0.026115801, 9.56760e-06, -0.79223684, 5.0325000e-05, 0.00000
3.09900, 5.9937889e-05, -0.021451468, 9.68481e-06, -0.76145794, 5.0325000e-05, 0.00000
3.10000, 6.0282683e-05, -0.020710634, 1.00228e-05, -0.75319224, 5.0325000e-05, 0.00000
3.10100, 6.0430037e-05, -0.015429377, 1.01408e-05, -0.72039514, 5.0325000e-05, 0.00000
3.10200, 6.0749051e-05, -0.014012170, 1.04528e-05, -0.70983664, 5.0325000e-05, 0.00000
3.10300, 6.1008615e-05, -0.0095121255, 1.06966e-05, -0.68257874, 5.0325000e-05, 0.00000
3.10400, 6.1206178e-05, -0.0053932494, 1.08853e-05, -0.65867034, 5.0325000e-05, 0.00000
3.10500, 6.1520101e-05, -0.0040706405, 1.11974e-05, -0.65072034, 5.0325000e-05, 0.00000
3.10600, 6.1735993e-05, 0.00091349060, 1.14111e-05, -0.62352394, 5.0325000e-05, 0.00000
3.10700, 6.2021555e-05, 0.0013372133, 1.16968e-05, -0.62113014, 5.0325000e-05, 0.00000
3.10800, 6.2353306e-05, 0.0046322467, 1.20311e-05, -0.60432994, 5.0325000e-05, 0.00000
3.10900, 6.2520289e-05, 0.0090694530, 1.22059e-05, -0.58183684, 5.0325000e-05, 0.00000
3.11000, 6.2852066e-05, 0.010317695, 1.25405e-05, -0.57658244, 5.0325000e-05, 0.00000
3.11100, 6.3124694e-05, 0.011980388, 1.28175e-05, -0.56927274, 5.0325000e-05, 0.00000
3.11200, 6.3405427e-05, 0.014798360, 1.31071e-05, -0.55668694, 5.0325000e-05, 0.00000
3.11300, 6.3595061e-05, 0.019058900, 1.33138e-05, -0.53715114, 5.0325000e-05, 0.00000
3.11400, 6.3890751e-05, 0.020132693, 1.36137e-05, -0.53369754, 5.0325000e-05, 0.00000
3.11500, 6.4148485e-05, 0.021785108, 1.38788e-05, -0.52745374, 5.0325000e-05, 0.00000
3.11600, 6.4283246e-05, 0.025499072, 1.40334e-05, -0.51124974, 5.0325000e-05, 0.00000
3.11700, 6.4598972e-05, 0.028426308, 1.43657e-05, -0.50015254, 5.0325000e-05, 0.00000
3.11800, 6.4837893e-05, 0.031992171, 1.46275e-05, -0.48604804, 5.0325000e-05, 0.00000
3.11900, 6.4961659e-05, 0.035268109, 1.47749e-05, -0.47265894, 5.0325000e-05, 0.00000
3.12000, 6.5191720e-05, 0.037345313, 1.50198e-05, -0.46554654, 5.0325000e-05, 0.00000
3.12100, 6.5541837e-05, 0.043690324, 1.54223e-05, -0.44161804, 5.0325000e-05, 0.00000
3.12200, 6.5892437e-05, 0.040388651, 1.57402e-05, -0.45846804, 5.0325000e-05, 0.00000
3.12300, 6.6273279e-05, 0.043567330, 1.61455e-05, -0.44857644, 5.0325000e-05, 0.00000
3.12400, 6.6595256e-05, 0.045547780, 1.64825e-05, -0.44329994, 5.0325000e-05, 0.00000
3.12500, 6.6958256e-05, 0.043751691, 1.68260e-05, -0.45337804, 5.0325000e-05, 0.00000
3.12600, 6.7290375e-05, 0.048584469, 1.71993e-05, -0.43714804, 5.0325000e-05, 0.00000
3.12700, 6.7608366e-05, 0.047716375, 1.75060e-05, -0.44304894, 5.0325000e-05, 0.00000
3.12800, 6.7926560e-05, 0.047174718, 1.78163e-05, -0.44754914, 5.0325000e-05, 0.00000
3.12900, 6.8291966e-05, 0.052709952, 1.82307e-05, -0.42965324, 5.0325000e-05, 0.00000
3.13000, 6.8581330e-05, 0.049723569, 1.84885e-05, -0.44289394, 5.0325000e-05, 0.00000
3.13100, 6.8882995e-05, 0.051212311, 1.88013e-05, -0.43965514, 5.0325000e-05, 0.00000
3.13200, 6.9249570e-05, 0.055447992, 1.92055e-05, -0.42713624, 5.0325000e-05, 0.00000
3.13300, 6.9484024e-05, 0.052882761, 1.94125e-05, -0.43797214, 5.0325000e-05, 0.00000
3.13400, 6.9863607e-05, 0.055688389, 1.98156e-05, -0.43079664, 5.0325000e-05, 0.00000
3.13500, 7.0111796e-05, 0.058098249, 2.00854e-05, -0.42421914, 5.0325000e-05, 0.00000
3.13600, 7.0375843e-05, 0.054898914, 2.03152e-05, -0.43707424, 5.0325000e-05, 0.00000
3.13700, 7.0748731e-05, 0.058280684, 2.07176e-05, -0.42807164, 5.0325000e-05, 0.00000
3.13800, 7.0986162e-05, 0.059893616, 2.09689e-05, -0.42426854, 5.0325000e-05, 0.00000
3.13900, 7.1240335e-05, 0.057763673, 2.11993e-05, -0.43307384, 5.0325000e-05, 0.00000
3.14000, 7.1587029e-05, 0.061870497, 2.15838e-05, -0.42177594, 5.0325000e-05, 0.00000
3.14100, 7.1878744e-05, 0.060044784, 2.18541e-05, -0.42964374, 5.0325000e-05, 0.00000
3.14200, 7.2111199e-05, 0.058154680, 2.20660e-05, -0.43721504, 5.0325000e-05, 0.00000
3.14300, 7.2456611e-05, 0.061877243, 2.24447e-05, -0.42734504, 5.0325000e-05, 0.00000
3.14400, 7.2716203e-05, 0.059367534, 2.26773e-05, -0.43689764, 5.0325000e-05, 0.00000
3.14500, 7.2945444e-05, 0.058566507, 2.28970e-05, -0.44074464, 5.0325000e-05, 0.00000
3.14600, 7.3338837e-05, 0.062208898, 2.33220e-05, -0.43155094, 5.0325000e-05, 0.00000
3.14700, 7.3478416e-05, 0.057963621, 2.34201e-05, -0.44554854, 5.0325000e-05, 0.00000
3.14800, 7.3765364e-05, 0.057860643, 2.37039e-05, -0.44737654, 5.0325000e-05, 0.00000
3.14900, 7.4042232e-05, 0.061235830, 2.40099e-05, -0.43845744, 5.0325000e-05, 0.00000
3.15000, 7.4235979e-05, 0.057991397, 2.41722e-05, -0.44936624, 5.0325000e-05, 0.00000
3.15100, 7.4470390e-05, 0.058045875, 2.44054e-05, -0.45035984, 5.0325000e-05, 0.00000
3.15200, 7.4738537e-05, 0.061266016, 2.47009e-05, -0.44198124, 5.0325000e-05, 0.00000
3.15300, 7.4908379e-05, 0.057002921, 2.48312e-05, -0.45559264, 5.0325000e-05, 0.00000
