time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6378254e-05, 0.0038291984, 2.06023e-07, 3.5685961, 4.6481997e-05, 0.0141434
3.00100, 4.6382336e-05, 0.0040559713, 2.12931e-07, 3.6091101, 4.6481997e-05, 0.0141434
3.00200, 4.6395389e-05, 0.0045934827, 2.29775e-07, 3.7094495, 4.6481997e-05, 0.0141434
3.00300, 4.6380183e-05, 0.0030688012, 1.74774e-07, 3.4748271, 4.6481997e-05, 0.0141434
3.00400, 4.6370146e-05, 0.0032388929, 1.87263e-07, 3.4564746, 4.6481997e-05, 0.0141434
3.00500, 4.6372964e-05, 0.0024657000, 1.58241e-07, 3.3368237, 4.6481997e-05, 0.0141434
3.00600, 4.6377487e-05, 0.0026067093, 1.60085e-07, 3.3855794, 4.6481997e-05, 0.0141434
3.00700, 4.6388367e-05, 0.0017605233, 1.23696e-07, 3.2387283, 4.6481997e-05, 0.0141434
3.00800, 4.6362687e-05, 0.0019223655, 1.48687e-07, 3.1659124, 4.6481997e-05, 0.0141434
3.00900, 4.6410042e-05, 0.0011451211, 9.04713e-08, 3.1780517, 4.6481997e-05, 0.0141434
3.01000, 4.6386890e-05, 0.0013372133, 1.12732e-07, 3.0935056, 4.6481997e-05, 0.0141434
3.01100, 4.6370947e-05, 0.0017263351, 1.37301e-07, 3.1552274, 4.6481997e-05, 0.0141434
3.01200, 4.6415288e-05, 0.0015440810, 9.64902e-08, 3.3341000, 4.6481997e-05, 0.0141434
3.01300, 4.6384960e-05, 0.0018269814, 1.29477e-07, 3.2500537, 4.6481997e-05, 0.0141434
3.01400, 4.6424685e-05, 0.0017263351, 9.84722e-08, 3.4761469, 4.6481997e-05, 0.0141434
3.01500, 4.6413898e-05, 0.0014648439, 9.53196e-08, 3.3016856, 4.6481997e-05, 0.0141434
3.01600, 4.6435341e-05, 0.0019834081, 1.03134e-07, 3.6277883, 4.6481997e-05, 0.0141434
3.01700, 4.6410932e-05, 0.0022902426, 1.27586e-07, 3.5063050, 4.6481997e-05, 0.0141434
3.01800, 4.6418983e-05, 0.0022640675, 1.21413e-07, 3.5514047, 4.6481997e-05, 0.0141434
3.01900, 4.6411009e-05, 0.0025837421, 1.39471e-07, 3.5629194, 4.6481997e-05, 0.0141434
3.02000, 4.6387611e-05, 0.0023417152, 1.43373e-07, 3.3784616, 4.6481997e-05, 0.0141434
3.02100, 4.6388911e-05, 0.0019223655, 1.29551e-07, 3.2955601, 4.6481997e-05, 0.0141434
3.02200, 4.6377513e-05, 0.0015822123, 1.28281e-07, 3.1455553, 4.6481997e-05, 0.0141434
3.02300, 4.6391492e-05, 0.0013810680, 1.11752e-07, 3.1535618, 4.6481997e-05, 0.0141434
3.02400, 4.6389215e-05, 0.0013372133, 1.11538e-07, 3.1151307, 4.6481997e-05, 0.0141434
3.02500, 4.6375024e-05, 0.0010918301, 1.18823e-07, 2.9772570, 4.6481997e-05, 0.0141434
3.02600, 4.6372784e-05, 0.0010918301, 1.20643e-07, 2.9656713, 4.6481997e-05, 0.0141434
3.02700, 4.6403064e-05, 0.0019223655, 1.18901e-07, 3.3712881, 4.6481997e-05, 0.0141434
3.02800, 4.6355249e-05, 0.0020132356, 1.57871e-07, 3.1651213, 4.6481997e-05, 0.0141434
3.02900, 4.6374198e-05, 0.0016558425, 1.33083e-07, 3.1532009, 4.6481997e-05, 0.0141434
3.03000, 4.6361618e-05, 0.0019834081, 1.51303e-07, 3.1772010, 4.6481997e-05, 0.0141434
3.03100, 4.6386342e-05, 0.0022902426, 1.43036e-07, 3.3645485, 4.6481997e-05, 0.0141434
3.03200, 4.6335781e-05, 0.0028261330, 1.97054e-07, 3.2607281, 4.6481997e-05, 0.0141434
3.03300, 4.6354438e-05, 0.0015822123, 1.47231e-07, 3.0494940, 4.6481997e-05, 0.0141434
3.03400, 4.6358357e-05, 0.0029700999, 1.84952e-07, 3.3645456, 4.6481997e-05, 0.0141434
3.03500, 4.6362886e-05, 0.0021561920, 1.55709e-07, 3.2261541, 4.6481997e-05, 0.0141434
3.03600, 4.6380283e-05, 0.0026067093, 1.58712e-07, 3.4012706, 4.6481997e-05, 0.0141434
3.03700, 4.6300312e-05, 0.0018593199, 2.01445e-07, 2.9731100, 4.6481997e-05, 0.0141434
3.03800, 4.6344460e-05, 0.0021561920, 1.70355e-07, 3.1574757, 4.6481997e-05, 0.0141434
