Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,6	1.5258622732657967	0.0	0.0	0.0	0.0	0.0	3.5550422919235585	0.0	0.0	0.0	0.0	0.0	-2.444944940378413	0.85	0.05	0.9	0.9466666666666667	0.888888888888889	0.16583123951777	0.10000000000000002	0.10897247358851683	0.11075498483890765	0.12417528390862186
0,1,2	3.8373923362928557	0.0	-2.251055050548426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4822327520753335	0.65	0.075	0.7875	0.8666666666666666	0.7285714285714285	0.2783882181415011	0.11456439237389601	0.18582585934148133	0.20816659994661327	0.24471743157199236
0,1,3	2.531659933058927	0.0	0.0	4.1118061293630435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1900736058220014	0.925	0.0	0.9625	1.0	0.9523809523809523	0.16007810593582122	0.0	0.08003905296791061	0.0	0.10432810619146024
0,1,11	2.2273698708971623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9446831062231587	1.580991726016721	0.45	0.2	0.625	0.7166666666666666	0.5328571428571429	0.18708286933869706	0.15000000000000002	0.125	0.22110831935702666	0.17071544796044555
0,1,7	2.3642548318322456	0.0	0.0	0.0	0.0	0.0	0.0	-0.921314563243859	0.0	0.0	0.0	0.0	-0.33951014409344654	0.35	0.4	0.475	0.53	0.38555555555555554	0.22912878474779202	0.3	0.1920286436967152	0.31080540535840107	0.20603847177615117
0,1,10	2.393145627703949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24616038813467322	0.0	-0.9703987332871264	0.25	0.25	0.5	0.475	0.305	0.25	0.19364916731037085	0.1767766952966369	0.425	0.27528268299251146
0,1,4	-0.13985295881687967	0.0	0.0	0.0	2.4275070656275144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1983124083529797	0.35	0.25	0.55	0.5349999999999999	0.3983333333333333	0.2783882181415011	0.19364916731037085	0.1695582495781317	0.395	0.28814059068447817
0,1,5	2.0106787127847223	0.0	0.0	0.0	0.0	-0.8096657121140474	0.0	0.0	0.0	0.0	0.0	0.0	-0.6537026763104936	0.25	0.225	0.5125	0.475	0.305	0.25	0.17500000000000002	0.1625	0.425	0.27528268299251146
0,2,5	3.388504320252791	0.0	-2.4565295661239994	0.0	0.0	-1.1888748079046234	0.0	0.0	0.0	0.0	0.0	0.0	0.419271386467481	0.675	0.175	0.75	0.7849999999999999	0.7107142857142856	0.275	0.19525624189766638	0.20155644370746376	0.22588713996153034	0.2464055659838994
0,2,6	2.787532451339902	0.0	-1.555982155406123	0.0	0.0	0.0	3.1736519895752835	0.0	0.0	0.0	0.0	0.0	-1.9622078050666847	0.85	0.025	0.9125	0.9800000000000001	0.8984126984126984	0.16583123951777	0.07500000000000001	0.08003905296791061	0.059999999999999984	0.10094040060688665
