Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,2,7	-3.7902410349354647	0.0	2.861647862725186	0.0	0.0	0.0	0.0	-2.8015012692358843	0.0	0.0	0.0	1.413453161905196	0.3255384615384615	0.11965811965811965	0.6075471698113207	0.7430056055056056	0.4461510585194796	0.07518718259141981	0.09070170950506934	0.05889008644650665	0.1371598427301929	0.08952059138968299
0,3,4	-3.667945483567229	0.0	0.0	-4.280978831387369	-5.8737676389227556	0.0	0.0	0.0	0.0	0.0	0.0	5.899996693112056	0.968923076923077	0.2024216524216524	0.881821480406386	0.828058748403576	0.8905663099806876	0.03807062885040236	0.08543790942308885	0.035166391172433774	0.062384670942456324	0.028676241778607232
0,2,8	-4.57331720823778	0.0	2.4615119213053904	0.0	0.0	0.0	0.0	0.0	-0.24233347990190132	0.0	0.0	1.0701017539337205	0.6626153846153847	0.5014245014245015	0.5789912917271407	0.558271892351507	0.6032136938736962	0.10654565374223834	0.059256519770121155	0.040049919900240295	0.032829447777385605	0.06555880976204799
0,2,6	-3.5549992552337892	0.0	3.2469184530290773	0.0	0.0	0.0	-2.653482310478495	0.0	0.0	0.0	0.0	0.9991141975792515	0.32953846153846156	0.13846153846153847	0.599854862119013	0.7076531311825429	0.4440092415076742	0.07167249643735127	0.0747090904946033	0.04925041797148916	0.10585161610096681	0.0814124395157804
0,2,10	-4.466707077584074	0.0	3.006949849976555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7880482237007205	1.0928731742589253	0.6316923076923078	0.4229344729344729	0.6038461538461539	0.5894279014477929	0.6078280358633691	0.0948151736789176	0.06660043097235091	0.05375879486899529	0.05417601786955932	0.06935441758392039
0,2,9	-4.447552098121335	0.0	2.289877948914163	0.0	0.0	0.0	0.0	0.0	0.0	0.04531895719849697	0.0	1.005656542918841	0.6856923076923077	0.5203703703703704	0.5809506531204645	0.5595443710315219	0.6157014626725198	0.06923435888129638	0.05152305666689994	0.04910334606817125	0.04122812811209967	0.050627764117583046
0,3,5	-4.365573399511796	0.0	0.0	-3.7488882667799253	0.0	3.8782262087804247	0.0	0.0	0.0	0.0	0.0	3.091524289673994	0.9335384615384615	0.2465811965811966	0.8420537010159652	0.7916513507576126	0.8535528217209855	0.06103176008968586	0.096052917378855	0.04016022143744433	0.06131400255233849	0.033566220566522066
0,3,8	-2.41795378668109	0.0	0.0	-5.185428434418053	0.0	0.0	0.0	0.0	2.0768888017481713	0.0	0.0	2.741339339479027	0.8367692307692307	0.24715099715099714	0.7943033381712628	0.7701167765771493	0.7988334999106518	0.08146426232098931	0.08182951690615971	0.04969183038994794	0.060153024684487695	0.051815655420012825
0,3,6	-3.0503955062421473	0.0	0.0	-4.687372345964425	0.0	0.0	0.6135740455768968	0.0	0.0	0.0	0.0	3.582492672185384	0.7973846153846154	0.34444444444444444	0.7258345428156748	0.6949944769302346	0.7391259363667251	0.1019874687742678	0.10236368516020514	0.06547154367679647	0.06706740542637098	0.06699582403980077
0,3,9	-0.5275317566161267	0.0	0.0	-5.976482735395347	0.0	0.0	0.0	0.0	0.0	3.194498448486104	0.0	1.2301812753529446	0.805846153846154	0.18290598290598292	0.8116473149492018	0.810814069460996	0.8075040303494403	0.056021128727519624	0.060188177406694875	0.04868273999899203	0.05938998633659175	0.05155813759400397
0,3,7	-3.259695358142197	0.0	0.0	-4.542970088940608	0.0	0.0	0.0	0.17991625110542103	0.0	0.0	0.0	3.9359286989564417	0.8170769230769231	0.3254985754985755	0.7450653120464442	0.7146838455661986	0.7576968096985921	0.10234053839420901	0.11416514675289886	0.0623043976278754	0.07299297166004384	0.0617574697441694
0,4,5	-3.458469143082558	0.0	0.0	0.0	-7.026556510574368	2.122295325295371	0.0	0.0	0.0	0.0	0.0	3.5352111937310853	0.7986153846153846	0.20997150997150996	0.7941582002902758	0.7880788848554965	0.7922459291731528	0.05042517451484	0.053955330311401366	0.03849508696498959	0.04475420013872868	0.0381895345513504
0,4,6	-3.154407139709457	0.0	0.0	0.0	-8.17972341222459	0.0	-1.6297460998768418	0.0	0.0	0.0	0.0	5.515550117410387	0.8141538461538461	0.17606837606837605	0.818976777939042	0.8212323795367273	0.8162337465223148	0.040870990565711564	0.07325927056042858	0.04297755736616541	0.061883889918825395	0.039607312932751895
0,3,10	-3.3635637118529758	0.0	0.0	-4.52371020060132	0.0	0.0	0.0	0.0	0.0	0.0	0.12923041164595256	4.0495036601604735	0.7941538461538462	0.3366096866096866	0.7277939042089986	0.7062703346159853	0.7391937590133896	0.11113784819662088	0.1264377225140182	0.03977142091322643	0.06694744115656652	0.04045790648536613
0,4,8	-3.555969848823582	0.0	0.0	0.0	-7.763931975790776	0.0	0.0	0.0	-0.7135230145015025	0.0	0.0	4.885928561283829	0.7986153846153846	0.20256410256410257	0.7978592162554426	0.796038649728305	0.7955673369903591	0.05042517451484	0.07216980290014441	0.042051008553206454	0.05573914273304973	0.03923160860042444
0,4,7	-3.6819215563337955	0.0	0.0	0.0	-8.593111467033825	0.0	0.0	-2.719330489224624	0.0	0.0	0.0	6.588082600507865	0.8684615384615386	0.12393162393162391	0.8723875181422353	0.8751371051071202	0.8698942019229001	0.059704400044011695	0.06336069604850939	0.042026455357323446	0.057521774897965575	0.04261023273128051
0,4,9	-3.552865879129917	0.0	0.0	0.0	-7.666914099971924	0.0	0.0	0.0	0.0	-0.5434315211394578	0.0	4.790091214847503	0.7986153846153846	0.20256410256410257	0.7978955007256894	0.7959467384190023	0.795567058214117	0.05042517451484	0.0702433771123593	0.04108837774167285	0.05438061105922586	0.03857915665203423
0,5,7	-3.9487140394715103	0.0	0.0	0.0	0.0	4.385343071862854	0.0	-1.4589690566134907	0.0	0.0	0.0	1.5165221674093863	0.4999999999999999	0.10484330484330484	0.7009796806966618	0.8226501633041879	0.618763052897453	0.0774413311049959	0.039876881325396275	0.042427532065074026	0.05924803942082084	0.06988212183639783
