Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,5,6,7,8,9	-1.0926794482815556	0.8973621929350781	0.3571277304619904	-5.13679838583456	-2.9450123758544158	1.731511224362782	0.595106683363018	-4.247163701576396	1.002142333110299	4.247805661552613	0.0	1.5975264460512804	0.9883076923076924	0.04843304843304843	0.9696298984034832	0.951942205942206	0.9696506762033955	0.017864711836301273	0.023588298399102176	0.017254820308470427	0.022971763349336906	0.01730059907768807
0,1,2,3,4,5,7,8,9,10	-0.9828589254134126	0.7943042003024565	0.756727078675637	-5.252617107506753	-3.4494274918742343	1.1421417049663045	0.0	-3.6332864119041384	1.7223007084370323	3.9685354491966556	-1.1881131257641568	2.038995255528359	0.9883076923076924	0.04472934472934472	0.97144412191582	0.9551282051282053	0.9713309997438744	0.017864711836301273	0.02213438700803992	0.017575359918397527	0.022570594622771306	0.01784279070475232
0,1,2,3,4,5,6,8,9,10	-1.0761857684658005	0.9567183575101712	0.7528447490034245	-5.481921212321077	-3.5587127931885307	1.2531188717953772	-2.34889022276859	0.0	1.7026808443344703	3.4453908422333273	-1.7289733556249594	1.828659342468055	0.9883076923076922	0.06324786324786325	0.9619013062409287	0.938464696223317	0.9623207343074158	0.017864711836301273	0.03702717379076922	0.020937742830736714	0.035688735246878336	0.02069607218933986
0,1,2,3,4,5,6,7,8,10	-3.3010977665763015	1.5486766950930941	1.7063231300291388	-4.727949036818682	-4.251719389183201	1.2805208550471554	0.8550026863111698	-2.773217537346765	2.7485391671139956	0.0	-2.0231668015419024	2.8560590655434117	0.9692307692307693	0.06353276353276353	0.9524673439767779	0.9392074719660928	0.9522985238135071	0.053846153846153856	0.05538068760766746	0.03526469724467173	0.050635682378618194	0.03562430595464295
0,1,2,3,4,6,7,8,9,10	-0.7500333053984366	0.2801882588463215	0.9784712012973946	-5.283575578267225	-3.7128277951150985	0.0	-0.29337844318002415	-3.5536730439803614	1.8353421351292636	3.8428680509233253	-1.3594244320640443	2.8589402655168206	0.9844615384615384	0.041025641025641026	0.9714804063860667	0.9585470085470087	0.9712570078829792	0.019035314425201177	0.01990023901435934	0.017516194128732458	0.020360406385049913	0.017803484311480985
1,2,3,4,5,6,7,8,9,10	0.0	0.46110199506680044	0.6372040554466926	-5.325168986317877	-3.3516712950984386	0.8784964390052734	-0.042088217136172154	-3.686550134594868	1.702335295077259	4.274864285881583	-1.1765312723599988	1.8077621210208445	0.9883076923076924	0.04472934472934472	0.97144412191582	0.9551282051282053	0.9713309997438744	0.017864711836301273	0.02213438700803992	0.017575359918397527	0.022570594622771306	0.01784279070475232
0,1,3,4,5,6,7,8,9,10	-0.9239257543826866	0.7737480124158705	0.0	-5.038319973213816	-3.8056650853493297	1.2444866164701063	0.12441878728559339	-3.6556044200593	1.7157140007775773	4.027277330743117	-1.1324225499036977	2.4551526849147858	0.9883076923076924	0.04472934472934472	0.97144412191582	0.9551282051282053	0.9713309997438744	0.017864711836301273	0.02213438700803992	0.017575359918397527	0.022570594622771306	0.01784279070475232
0,1,2,4,5,6,7,8,9,10	-2.2324075044022433	1.7367595831383347	-4.099781559451471	0.0	-8.679414961178832	2.593685438187001	0.6498179265140763	-3.9595565679584204	1.2841476315577849	1.9502096537284124	-1.1021918570552427	5.56533296446488	0.9496923076923076	0.033618233618233614	0.9580914368650217	0.9645911680911681	0.9567738410313327	0.03486610059089203	0.02000600554308919	0.02221975755316003	0.021465948091337686	0.023459300987490266
0,1,2,3,4,5,6,7,9,10	-1.1178436160952985	0.9568543541854202	0.7473353322788988	-4.957765936959004	-3.2928085653343215	1.750678848926635	0.1074103886635585	-3.418137099913525	0.0	4.478311478225226	-0.09984614669289564	1.5599355335549072	0.9883076923076924	0.05584045584045584	0.9657837445573293	0.9448209198209199	0.9659528349317472	0.017864711836301273	0.029688468862497527	0.022081149809514606	0.02917599847833055	0.021986575704108547
0,1,2,3,5,6,7,8,9,10	-0.8908000284360819	0.7880029612047592	2.810190901841982	-6.371551907789607	0.0	1.8024190359464103	0.5795600090343084	-3.760054942889474	1.5427615126337106	4.076759484635738	-0.7624855468817724	-0.849881063049458	0.9883076923076924	0.04843304843304843	0.9695936139332364	0.9516890516890518	0.9695852345130925	0.017864711836301273	0.023588298399102176	0.019329646945071857	0.023706367505865543	0.01948796118973013
0,2,3,4,5,6,7,8,9,10	-0.5456344307541016	0.0	0.7281977969700618	-5.289287292213912	-3.435683817081179	0.4574858492574738	-0.011471691961729712	-3.691913082767944	1.7384051395254545	4.087710007373418	-1.2003122565902258	2.6795372659810948	0.9804615384615385	0.041025641025641026	0.9695573294629899	0.9582393162393164	0.9691393608241554	0.0264959525769235	0.01990023901435934	0.021267435832261636	0.02090994892569005	0.022016444714824772
