Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,7	-4.022383408654376	0.9632669120568623	6.124152164065455	-6.171538897573571	0.0	0.0	0.0	-1.0853745318936163	0.0	0.0	0.0	0.2582425351176763	0.9495384615384616	0.19857549857549855	0.8742380261248186	0.8283919800971995	0.8821607921556727	0.04247268527045164	0.08859711775193761	0.03768878945740996	0.06523028165819776	0.031044790043264787
0,1,2,3,5	-4.130476912507006	2.114381669521676	4.942361102845959	-5.752991348918446	0.0	2.8272656649465526	0.0	0.0	0.0	0.0	0.0	-1.4901233530332183	0.9843076923076923	0.21367521367521364	0.8836719883889697	0.8227143220999956	0.8940063652646811	0.03139215595688357	0.09461091927068005	0.0409282390915891	0.06354003749886322	0.031986547073953944
0,1,2,3,4	-3.7054897878128186	0.6509937123674192	1.8025927753887356	-4.992621251769274	-4.490564213440524	0.0	0.0	0.0	0.0	0.0	0.0	3.8640906194278792	0.9766153846153847	0.19857549857549855	0.8875181422351235	0.8328492038725305	0.8966424312671778	0.031316668529884364	0.09722407457822317	0.044922753278316296	0.0704501058919782	0.0370544942035609
0,1,2,3,8	-2.7189894190163444	0.3581669139744384	5.544900046327311	-6.67011191234554	0.0	0.0	0.0	0.0	0.8486867060613413	0.0	0.0	-0.3677671000743753	0.9804615384615385	0.2098290598290598	0.8837082728592163	0.8225845197216165	0.893005007235528	0.031589452213108396	0.07280317263417227	0.030383883966858437	0.05094564158409574	0.02479788965222489
0,1,2,3,6	-3.7767372407657307	0.8699224852468701	5.935772189635296	-6.320208167186491	0.0	0.0	-0.5214727645059855	0.0	0.0	0.0	0.0	0.10928710110414283	0.9572307692307692	0.20968660968660968	0.8723149492017417	0.8230157711813393	0.8822141512837012	0.03657399082317553	0.10710280475902628	0.05088176062504211	0.07760122251998501	0.04193634375273647
0,1,2,4,8	-2.8121042515999712	0.0010059415919653869	-3.7261945988482936	0.0	-9.037651189415095	0.0	0.0	0.0	0.05795286074792662	0.0	0.0	7.368853033429302	0.8801538461538462	0.22877492877492878	0.8246734397677795	0.7923104148354427	0.8326093646737174	0.03114729275802068	0.07967332104117301	0.042874304891822854	0.05757642727376893	0.035850914598809694
0,1,2,4,7	-4.019292832859936	1.0357623565452583	-2.302164027395014	0.0	-9.606607158770975	0.0	0.0	-2.3938002311038034	0.0	0.0	0.0	7.7814076805107835	0.9033846153846155	0.12763532763532764	0.8875181422351233	0.8766583017252059	0.8878126173254561	0.0496033974786014	0.06570704874469856	0.03174009829989701	0.053546587817795636	0.029888253171844452
0,1,2,4,9	-2.2495069233788287	-0.1538436634100898	-4.410775859099823	0.0	-9.259238053606557	0.0	0.0	0.0	0.0	0.5923694692262351	0.0	7.452959223435414	0.884	0.2173789173789174	0.8322931785195935	0.8016668629849942	0.8394077305286871	0.029012953646430795	0.08166307738090542	0.042852189787130145	0.05950502918134954	0.035663892939767794
0,1,2,3,10	-3.419953048769991	0.5678389973162596	6.1099132084074785	-6.5184358014859125	0.0	0.0	0.0	0.0	0.0	0.0	-0.9113372289589	0.15515427841281143	0.9649230769230769	0.18333333333333332	0.889477503628447	0.8391242834051184	0.8960747708890123	0.03667093394569743	0.06889360760916859	0.031801097479719834	0.050685012751173396	0.027524845656930124
0,1,2,4,6	-3.428538125377961	0.7257300868961731	-2.818267087166193	0.0	-9.318514932271789	0.0	-1.2933855596795714	0.0	0.0	0.0	0.0	7.400782953745103	0.9266153846153846	0.18361823361823362	0.8704281567489115	0.834360955699698	0.8761004714716785	0.04698256002758431	0.07744219161059807	0.03923203708605519	0.05797337834226665	0.034543269525924535
