Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3	-3.5347053738834666	0.5115022578381366	5.903035627403829	-6.525790376526203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07041290229338151	0.9766153846153847	0.2247863247863248	0.874165457184325	0.8125208133984225	0.8851562865942088	0.031316668529884364	0.0862801121791579	0.03874318380981127	0.058319103456608484	0.03077566308792219
0,1,2,4	-2.844831201046189	0.00219656515369393	-3.675804299213411	0.0	-9.01049504331986	0.0	0.0	0.0	0.0	0.0	0.0	7.368318355217785	0.8801538461538462	0.22507122507122507	0.8265602322206096	0.795695030220058	0.8342684898622543	0.03114729275802068	0.08407455196373935	0.044297379509876736	0.061503042049390375	0.03681041056373853
0,1,3,4	-3.738442560467674	0.6473187649114478	0.0	-4.263437451845067	-5.922078375115452	0.0	0.0	0.0	0.0	0.0	0.0	5.387924529360242	0.9727692307692308	0.2022792022792023	0.883744557329463	0.8283403575989782	0.8927488921044462	0.03056121996387697	0.08692727422187153	0.03963626245832987	0.06436345841640775	0.03331830506517626
0,1,3,5	-4.280636804543849	2.7515706830737425	0.0	-3.581086342923851	0.0	4.34164401526912	0.0	0.0	0.0	0.0	0.0	0.3679640016369509	0.9296923076923077	0.23148148148148154	0.8477503628447025	0.7991274813895781	0.8568985091179702	0.06507183104282738	0.07943623340539595	0.0366581627595514	0.05099692046890493	0.0340204442358412
0,1,2,7	-4.056599453353683	0.5925875522563611	2.7571837092742286	0.0	0.0	0.0	0.0	-3.0204260654901445	0.0	0.0	0.0	1.323100349749638	0.372	0.11210826210826212	0.634143686502177	0.7789005439005439	0.496750361276998	0.07683317823770217	0.08322563474289715	0.05589293763339758	0.1224253066902447	0.08697639747272716
0,1,2,9	-4.219349408334801	-0.16979707338084266	2.143251020165141	0.0	0.0	0.0	0.0	0.0	0.0	0.1979788092706279	0.0	1.0148570448559546	0.6856923076923077	0.5166666666666666	0.5828374455732946	0.5613191755281004	0.616667092703178	0.06923435888129638	0.04995939942976883	0.045727948994577446	0.03825305727676358	0.04827087920432934
0,1,2,5	-5.355955735847438	3.2180687733688003	0.31370324512870584	0.0	0.0	7.211621894190387	0.0	0.0	0.0	0.0	0.0	-2.379848965214667	0.6703076923076924	0.0972934472934473	0.788388969521045	0.869839721999333	0.7549491050524838	0.07637047665257833	0.03791984262862904	0.04383061879451158	0.0460856869555074	0.05882252629221762
0,1,2,8	-4.418740168167398	-0.12709823897789801	2.3813272452136287	0.0	0.0	0.0	0.0	0.0	-0.18623914710085215	0.0	0.0	1.0758149347204566	0.6469230769230769	0.4861823361823362	0.5789550072568941	0.5603471530366912	0.5970983118648098	0.11587026003148225	0.07583660819768402	0.05424138745593029	0.04779199226263013	0.0752595771832175
0,1,2,10	-4.412276679666219	-0.13196748496384975	2.957589459394127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7719985477521896	1.1789200268177662	0.6238461538461538	0.42293447293447295	0.6000362844702468	0.5867909248977728	0.6027861438462233	0.09641196125061116	0.07296020401698393	0.05972341136935022	0.061696395551768445	0.07277119869135609
0,1,2,6	-3.9414901302834098	0.7873516436768002	2.963313731786837	0.0	0.0	0.0	-2.8075585222423753	0.0	0.0	0.0	0.0	0.9194924970586646	0.38753846153846155	0.14202279202279203	0.6265239477503628	0.7399791191780356	0.5034826379509749	0.07867076176951925	0.09527359027772299	0.06875022441374412	0.13635831597902592	0.08899988844879554
0,1,3,6	-3.0577817180621	-0.6013232336446926	0.0	-4.71893757420875	0.0	0.0	0.6738788318413235	0.0	0.0	0.0	0.0	4.0988084252023524	0.7973846153846154	0.33319088319088314	0.7315312046444121	0.701525048754924	0.7430428982147481	0.1019874687742678	0.09763281695565718	0.06572628072255832	0.06676331008111208	0.06801196123761975
0,1,3,7	-3.1679634208469407	-0.36751963660635834	0.0	-4.565117172520894	0.0	0.0	0.0	0.3484737018067233	0.0	0.0	0.0	4.101759735505158	0.7975384615384616	0.3292022792022792	0.7335994194484761	0.7063000748422744	0.745113900906098	0.09680383385238783	0.1100807843198282	0.062363241188929705	0.07217828223236164	0.06326063061580288
0,1,3,8	-2.232883727294783	-0.4826515347999433	0.0	-5.181354448449061	0.0	0.0	0.0	0.0	2.0953128182298784	0.0	0.0	3.028058707962024	0.8327692307692308	0.2434472934472934	0.7943033381712628	0.7742472348869553	0.7980618747243267	0.08599174310163042	0.09300685326503287	0.04969183038994794	0.06603583910289815	0.05092049986714249
0,1,3,9	-0.470327436621083	-1.0056362782127828	0.0	-6.00516491085672	0.0	0.0	0.0	0.0	0.0	3.2888839993662145	0.0	2.042125050186061	0.8367692307692307	0.1792022792022792	0.8287735849056604	0.8197699099168364	0.8272093836083055	0.055552949314278476	0.05804139750767791	0.04443075977609688	0.050733723965726375	0.04609342235798847
0,1,4,5	-3.974064249577185	1.8330606329133574	0.0	0.0	-6.31235289010136	4.367568727516048	0.0	0.0	0.0	0.0	0.0	1.3508053603473855	0.8218461538461538	0.19145299145299147	0.8149854862119014	0.8081661156601188	0.8140064250179995	0.05168314937186086	0.064591990418753	0.04840502007078206	0.05645403061074355	0.04759226957641628
0,1,4,8	-3.559246386344705	0.0357766698687035	0.0	0.0	-7.760796204778404	0.0	0.0	0.0	-0.7196586470451318	0.0	0.0	4.859460004710608	0.7986153846153846	0.20997150997150996	0.7940856313497824	0.7896283933180486	0.792490413913436	0.05042517451484	0.06997246117935077	0.04236567349887214	0.05475890382875787	0.0399630865644214
0,1,4,6	-3.6832624891277796	0.8360406841426646	0.0	0.0	-8.375435010284665	0.0	-2.145249887976033	0.0	0.0	0.0	0.0	5.570345634536025	0.8723076923076925	0.1685185185185185	0.8514150943396228	0.8375074299078747	0.8533478430559451	0.02938421264323281	0.07714447930822997	0.04412712245366025	0.06333570042789748	0.03941498872327229
0,1,3,10	-3.296949293909684	-0.2494585054964948	0.0	-4.474577559901328	0.0	0.0	0.0	0.0	0.0	0.0	0.14699558848490887	4.185177834802776	0.7941538461538462	0.3292022792022792	0.7315674891146589	0.7098389540979174	0.7415914626303556	0.11113784819662088	0.1174111543981962	0.036654068267951846	0.06334802209061981	0.04062909070364925
0,1,4,7	-4.124407321596122	1.0499841585128862	0.0	0.0	-8.758966368187883	0.0	0.0	-3.173555086649901	0.0	0.0	0.0	6.301965810633101	0.891846153846154	0.09743589743589742	0.8971698113207548	0.9009822214822215	0.8945439678884265	0.05916199803788172	0.048046893650013106	0.029805964162771845	0.041791224572105316	0.031448037573871594
0,1,4,9	-3.548222757975119	0.048430172050342245	0.0	0.0	-7.671483838359014	0.0	0.0	0.0	0.0	-0.5403442444047111	0.0	4.742453153510039	0.7946153846153846	0.20626780626780628	0.7940856313497824	0.7922769299665852	0.7915764930846282	0.05172640816618864	0.07020581241569152	0.039764948703721714	0.05412702896619012	0.037459944645338764
0,1,4,10	-3.365939969685224	0.18578469901756497	0.0	0.0	-8.052952096729129	0.0	0.0	0.0	0.0	0.0	-2.1152596126982237	5.121268917775603	0.7404615384615385	0.1086894586894587	0.8169811320754718	0.8681119894598156	0.7954674668736352	0.10042289279068645	0.03132640253186615	0.04895182513559665	0.03172164508451371	0.06839500438905817
0,1,5,6	-4.644174813566057	2.9759680605981664	0.0	0.0	0.0	6.308494180066107	-0.6819473956070403	0.0	0.0	0.0	0.0	-1.7282168653578556	0.6626153846153846	0.07122507122507121	0.7978955007256894	0.9008413547237077	0.7596578442133313	0.10095883512864313	0.03536093458663302	0.0532776628243183	0.0492016910453236	0.07073863246280683
0,1,5,7	-4.409202223453937	2.8872869875755525	0.0	0.0	0.0	5.923135828002945	0.0	-1.1316579110797595	0.0	0.0	0.0	-1.3844022093291621	0.6123076923076922	0.07863247863247863	0.7693759071117562	0.8844612701539946	0.7202356465972946	0.0827200311308927	0.03518143629750897	0.04207909873718653	0.046567183766407796	0.06206846181502781
0,1,5,9	-4.947073470205316	3.2011237795635594	0.0	0.0	0.0	7.37559527839966	0.0	0.0	0.0	0.6439432693787794	0.0	-2.743174959736831	0.6624615384615384	0.10099715099715101	0.7825834542815675	0.8638288904078376	0.7473322010976395	0.08735752559514555	0.05254634155110857	0.056349630426227836	0.06462890994601526	0.07414044427811607
0,1,5,8	-5.022724767713464	3.2392834512682724	0.0	0.0	0.0	7.293332668671441	0.0	0.0	0.690170532009802	0.0	0.0	-2.6960301598035983	0.6783076923076924	0.11980056980056981	0.7806966618287373	0.8480860624882365	0.7510877431453618	0.07485670729613303	0.05751688006100623	0.04868564711295715	0.06560466292306487	0.06105153607962601
