K,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0
TruePositive,0.9069230769230769,0.9301538461538461,0.9883076923076924,0.9687692307692307,0.992153846153846,0.9806153846153846,0.9806153846153846,0.9960000000000001,0.9960000000000001,0.9960000000000001,0.9960000000000001,0.9960000000000001,0.9960000000000001
FalsePositive,0.4418803418803418,0.2554131054131054,0.16125356125356122,0.08233618233618233,0.08988603988603987,0.06367521367521366,0.06367521367521366,0.07492877492877491,0.07492877492877494,0.07492877492877491,0.07492877492877491,0.07877492877492877,0.07492877492877491
Precision,0.6711562397807018,0.7850923240263847,0.8571068443051202,0.9203381190967399,0.9151842729428937,0.9384603174603174,0.9386883780332058,0.9286824414410623,0.9289469917056126,0.9286824414410623,0.9286824414410623,0.9254804709977125,0.9286824414410623
F-measure,0.768259934256836,0.8492145795954664,0.9175679625811404,0.9433077934110121,0.9518900840598956,0.958609446294241,0.9586729746596563,0.9609026021456655,0.9609724833476223,0.9609026021456655,0.9609026021456655,0.9591517603948236,0.9609026021456655
weight0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7005568948718708,0.0,-0.7904582685509214,-0.9846796574962827,-1.0320097281213827,-1.4052355414895679
weight1,0.0,0.0,0.0,0.0,0.0,0.0,-0.14644704110197537,0.0,-0.03215669045190581,0.0,0.0,0.0,0.8481843014056318
weight2,0.0,-3.8552869824511498,0.0,0.0,3.470095873937116,3.1263399769564644,3.11061547475257,0.0,3.366536068602332,0.8220474990555742,0.6839314169983525,0.6566930593512506,0.6400029309654477
weight3,-4.4655956113431,0.0,-6.290208054197289,-4.888183582886109,-5.9898571685369415,-5.875165941316748,-5.904680846624227,-4.8762724397965265,-6.331751570991221,-5.135557941807621,-5.139626268516966,-5.125787240919363,-5.065484143443276
weight4,0.0,-8.927482686731924,0.0,-3.814695832085274,0.0,0.0,0.0,-4.010400757187323,0.0,-3.5215787669323477,-3.359496085937322,-3.3202756296164475,-3.270564016590023
weight5,0.0,0.0,3.876095863095821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5419095633321455,0.7081165847967404,1.160283355072334
weight6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02649019926111552,0.0,0.41390227182010886,0.36740242763447856
weight7,0.0,0.0,0.0,-3.6443070124945245,-3.3435591221217975,-3.4255380424929944,-3.3749294689218674,-3.545973135623259,-3.6319483902885414,-3.5727810787934358,-3.384979726787466,-3.6476217789925856,-3.5361931545963317
weight8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7080974503196624,1.4392138466670439,1.7027611330072676,1.5883622308429497,1.5703311214244668,1.511765424980486
weight9,0.0,0.0,4.078701281620928,4.742282167873094,4.385888521070512,4.428413775015917,4.438895765824464,3.5101740430056223,4.0225242679201125,3.421823131207276,3.474483326511438,3.38202256346246,3.2694464957004947
weight10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.105085956852142,-0.7676510667211263,-1.1334119796089006,-1.0188976731081518,-1.0021042646153198,-0.9465643105763556
weight11,0.0,0.0,0.0,0.0,0.0,0.9940432552367024,1.001104848175692,0.0,0.3934170923079254,0.0,0.11123791106987617,0.061997700625180195,0.21845463179006863
weight12,0.0,0.0,0.0,0.0,3.1085489703963396,3.4784434580607084,3.4642071011296927,2.3378473875153016,2.440856567645755,2.3421326119740113,2.343936843154952,2.316127407718254,2.3161109407278535
bias,2.1927634315709765,5.622543551361636,-0.6790843258977352,3.0145771196722806,-2.405632862119017,-3.2968862264749554,-3.186795326624594,1.9519751586029543,-2.066657126003554,1.430439122344018,1.211646249064746,1.1817609665265663,0.38069043197983365
