Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,6	-3.870745000328813	0.6685951669600088	1.840069196600244	-4.984712323527765	-4.482942204736734	0.0	-0.15424915281791257	0.0	0.0	0.0	0.0	0.0	0.0	4.325592838085793	0.9480000000000001	0.20276923076923076	0.871529411764706	0.8207575730823782	0.8793046436442662	0.04019950248448355	0.053744079073912494	0.038077684207447234	0.039353773592242604	0.03394929795011199
0,1,2,3,4,5	-4.1792129094895	1.8870186845084629	1.4228342633992315	-4.6593715360193295	-3.8529887948470054	2.4552830486235453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.429009805830828	0.96	0.2298461538461539	0.8636470588235294	0.8042036261898609	0.8744721896829557	0.03577708763999662	0.06481726703980102	0.03894931099999184	0.044825982835054075	0.03347206586903183
0,1,2,3,4,8	-3.264194370982492	0.47830784268303095	1.7515096555282248	-5.136310128956933	-4.455198700437879	0.0	0.0	0.0	0.4595063036351698	0.0	0.0	0.0	0.0	3.942181410028206	0.9560000000000001	0.21046153846153848	0.8715294117647059	0.8168995165115855	0.8802859085083513	0.0377359245282264	0.056884810422508515	0.03455976775236302	0.03984641874856968	0.03046538109989168
0,1,2,3,5,8	-3.6471943599649257	2.346030268810007	3.3287226304881914	-5.797604940098789	0.0	3.7164215032134216	0.0	0.0	1.3046517589334474	0.0	0.0	0.0	0.0	-1.5806658847612605	0.968	0.18307692307692308	0.8913333333333334	0.8384317194001565	0.8978662616944642	0.034871191548325374	0.049713974795230646	0.028024512804946892	0.03564983358606094	0.025439519766879252
0,1,2,3,4,9	-1.7021112126136226	-0.3174312788463333	1.1753410581813966	-5.687858713615149	-4.06590718723548	0.0	0.0	0.0	0.0	1.814848608920523	0.0	0.0	0.0	3.5443653210765964	0.968	0.20261538461538464	0.8814117647058823	0.8245712370684564	0.8898584973688658	0.029933259094191523	0.05880486233569063	0.033159964372967234	0.040892334830920474	0.02821776662327632
0,1,2,3,4,7	-4.155623645718216	0.9595918191084131	2.0048789830517117	-4.690269989188196	-4.528662470438425	0.0	0.0	-0.9016458594769169	0.0	0.0	0.0	0.0	0.0	4.4745818328330005	0.9399999999999998	0.20676923076923076	0.8656078431372549	0.8164461100223057	0.8733586643964003	0.04472135954999579	0.051867833860198095	0.03855843341461717	0.03753097527756191	0.0348471839669327
0,1,2,3,4,12	-3.2374571739245104	0.6570613592988327	1.6794589380676406	-4.776462232074112	-4.200587213597943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7137853093678643	1.1298335849855756	0.976	0.21384615384615388	0.8795294117647059	0.8167179582251884	0.8888952231702977	0.019595917942265444	0.04627164454347173	0.02674371797945941	0.03375229836450217	0.022922468308066567
0,1,2,3,4,11	-3.7747177110966335	0.5530466202147	1.7979280824428776	-5.120568292541695	-4.500339286096612	0.0	0.0	0.0	0.0	0.0	0.0	0.20934584570136477	0.0	4.184140927377295	0.9400000000000001	0.20661538461538465	0.8656078431372549	0.816977969348659	0.8733824765105798	0.04472135954999579	0.05400876545119441	0.03415776320822934	0.037922233342997366	0.03111015654762625
0,1,2,3,4,10	-3.5269927960132215	0.617630785103387	2.19178527396154	-5.16827875770437	-4.970426119337816	0.0	0.0	0.0	0.0	0.0	-1.2079603601522988	0.0	0.0	4.541302956084137	0.952	0.1596923076923077	0.8952941176470588	0.8532553296001572	0.8991902502068981	0.049959983987187186	0.03733615092213542	0.030456225953758704	0.030389025924216734	0.03079908211519689
0,1,2,3,5,7	-4.108782909744023	1.996187497052313	4.521731074837966	-5.6962269355526	0.0	2.699621307931479	0.0	0.09593093034481967	0.0	0.0	0.0	0.0	0.0	-0.8710057454360841	0.9719999999999999	0.22199999999999998	0.873529411764706	0.8111318599416485	0.88372413123877	0.031240998703626604	0.058716246756209595	0.035687244115248366	0.04068838003407486	0.030547079734440482
0,1,2,3,5,6	-3.8532399764547165	1.9187345741956712	3.910926328815149	-5.873584077844386	0.0	3.4303005337717125	0.8354175418853634	0.0	0.0	0.0	0.0	0.0	0.0	-1.1931779609252087	0.9719999999999999	0.22599999999999998	0.871529411764706	0.80779661384222	0.8819299854823603	0.031240998703626604	0.05003880151247364	0.03235434340395604	0.03398515072853928	0.02797272428955536
0,1,2,3,5,9	-1.5749023083280616	1.6316299435004986	2.086044589054023	-6.376237006308848	0.0	4.292754067799928	0.0	0.0	0.0	2.972757841286863	0.0	0.0	0.0	-2.140578688296135	0.992	0.15569230769230769	0.9170196078431372	0.8613026819923373	0.9217731255467104	0.016000000000000014	0.030326038960821356	0.01463139304500851	0.02266054472324309	0.013096353527527456
0,1,2,3,5,10	-4.162351638788666	1.8483942716386284	4.9190887503380605	-5.748228546322168	0.0	2.345882184985866	0.0	0.0	0.0	0.0	-0.44794731705427654	0.0	0.0	-0.6133762668196227	0.96	0.21415384615384614	0.8715686274509805	0.8142507325822119	0.8803869588949385	0.04732863826479694	0.05376609432912423	0.03670648985587436	0.03702919433590763	0.03379772633756182
0,1,2,3,5,11	-4.187894929877375	2.1002206598463955	4.669622728471932	-5.792244307519985	0.0	2.8696206361887975	0.0	0.0	0.0	0.0	0.0	0.8850027018816975	0.0	-1.7331032322228115	0.968	0.19076923076923077	0.8874117647058825	0.8324973773034119	0.8946672978351229	0.029933259094191523	0.05125178594088384	0.031971464593456976	0.03725717394618613	0.028198964082763244
0,1,2,3,5,12	-3.791381695520188	2.1867857805583513	4.203931406461918	-5.466491163708315	0.0	2.743126954661539	0.0	0.0	0.0	0.0	0.0	0.0	4.088204187583041	-4.07812273237153	0.992	0.1516923076923077	0.9189803921568627	0.8656935936030763	0.9238910128302031	0.016000000000000014	0.053183616287538385	0.025635903312327103	0.04002772749765528	0.022004002677692407
0,1,2,3,6,7	-3.645285520158102	0.30883864345208945	5.408884175235099	-6.071749139041861	0.0	0.0	1.8685663232654668	-2.538692615607146	0.0	0.0	0.0	0.0	0.0	1.1626811479533123	0.9399999999999998	0.17523076923076925	0.8815294117647058	0.8403006276928691	0.8864380087290303	0.04472135954999579	0.04732588768285719	0.02761210417206411	0.03364820864486693	0.0262895701616066
0,1,2,3,6,8	-3.185602658357562	0.9893716480097672	5.377261131705202	-6.177754189628465	0.0	0.0	-1.1148384125166768	0.0	1.2720094143406389	0.0	0.0	0.0	0.0	0.1597936527039457	0.96	0.20646153846153847	0.8755294117647059	0.8197110472541507	0.8837321268602303	0.03577708763999662	0.04372479832046891	0.024871032205830694	0.028898575896234204	0.022535398643795296
0,1,2,3,6,10	-3.2768064660927343	0.3483474223842352	6.001813519171216	-6.483610185835358	0.0	0.0	0.14262611874413475	0.0	0.0	0.0	-0.9137804267324257	0.0	0.0	0.6092332198938866	0.9559999999999998	0.18676923076923077	0.8834901960784313	0.8329834199963511	0.8893848262885005	0.052	0.037641724300090496	0.028123662768842244	0.026665318671118553	0.02840446973152511
