time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6033714e-05, -0.0049434761, 5.03160e-07, -2.9963496, 4.6481997e-05, -0.0141434
3.00100, 4.6016441e-05, -0.0058999332, 5.39724e-07, -3.0549195, 4.6481997e-05, -0.0141434
3.00200, 4.6039288e-05, -0.0052815755, 5.05792e-07, -3.0295637, 4.6481997e-05, -0.0141434
3.00300, 4.6020014e-05, -0.0052134232, 5.20975e-07, -3.0053132, 4.6481997e-05, -0.0141434
3.00400, 4.6038218e-05, -0.0052815755, 5.06627e-07, -3.0281794, 4.6481997e-05, -0.0141434
3.00500, 4.6011773e-05, -0.0056417165, 5.37696e-07, -3.0309637, 4.6481997e-05, -0.0141434
3.00600, 4.6002857e-05, -0.0049434761, 5.30997e-07, -2.9705780, 4.6481997e-05, -0.0141434
3.00700, 4.5951372e-05, -0.0051327683, 5.81431e-07, -2.9460037, 4.6481997e-05, -0.0141434
3.00800, 4.5953360e-05, -0.0045543881, 5.68905e-07, -2.9036510, 4.6481997e-05, -0.0141434
3.00900, 4.5967770e-05, -0.0050626132, 5.64866e-07, -2.9515569, 4.6481997e-05, -0.0141434
3.01000, 4.5919192e-05, -0.0048828172, 6.06229e-07, -2.9057782, 4.6481997e-05, -0.0141434
3.01100, 4.5913846e-05, -0.0040998212, 5.98976e-07, -2.8475845, 4.6481997e-05, -0.0141434
3.01200, 4.5917422e-05, -0.0050626132, 6.10920e-07, -2.9169180, 4.6481997e-05, -0.0141434
3.01300, 4.5921766e-05, -0.0044884747, 5.97242e-07, -2.8790777, 4.6481997e-05, -0.0141434
3.01400, 4.5906014e-05, -0.0045543881, 6.13210e-07, -2.8753822, 4.6481997e-05, -0.0141434
3.01500, 4.5918216e-05, -0.0049434761, 6.08300e-07, -2.9099109, 4.6481997e-05, -0.0141434
3.01600, 4.5878760e-05, -0.0039214818, 6.29762e-07, -2.8167288, 4.6481997e-05, -0.0141434
3.01700, 4.5941108e-05, -0.0057671038, 6.02871e-07, -2.9819791, 4.6481997e-05, -0.0141434
3.01800, 4.5916873e-05, -0.0041861427, 5.97320e-07, -2.8551519, 4.6481997e-05, -0.0141434
3.01900, 4.5914494e-05, -0.0051559415, 6.15447e-07, -2.9221723, 4.6481997e-05, -0.0141434
3.02000, 4.5947240e-05, -0.0039818157, 5.65633e-07, -2.8573644, 4.6481997e-05, -0.0141434
3.02100, 4.5931593e-05, -0.0051674889, 6.00003e-07, -2.9342992, 4.6481997e-05, -0.0141434
3.02200, 4.5950804e-05, -0.0043945350, 5.68818e-07, -2.8909786, 4.6481997e-05, -0.0141434
3.02300, 4.5885764e-05, -0.0048583420, 6.37012e-07, -2.8847473, 4.6481997e-05, -0.0141434
3.02400, 4.5944185e-05, -0.0047966070, 5.81616e-07, -2.9156153, 4.6481997e-05, -0.0141434
3.02500, 4.5926289e-05, -0.0044215783, 5.92073e-07, -2.8775175, 4.6481997e-05, -0.0141434
3.02600, 4.5931881e-05, -0.0046579107, 5.90717e-07, -2.8980119, 4.6481997e-05, -0.0141434
3.02700, 4.5905176e-05, -0.0042145238, 6.08710e-07, -2.8504369, 4.6481997e-05, -0.0141434
3.02800, 4.5887521e-05, -0.0049434761, 6.36659e-07, -2.8910229, 4.6481997e-05, -0.0141434
3.02900, 4.5943243e-05, -0.0047340668, 5.81582e-07, -2.9112198, 4.6481997e-05, -0.0141434
3.03000, 4.5900998e-05, -0.0043261861, 6.14607e-07, -2.8574798, 4.6481997e-05, -0.0141434
3.03100, 4.5919472e-05, -0.0043123867, 5.96570e-07, -2.8647392, 4.6481997e-05, -0.0141434
3.03200, 4.5889258e-05, -0.0052702781, 6.40839e-07, -2.9146998, 4.6481997e-05, -0.0141434
3.03300, 4.5925060e-05, -0.0057151932, 6.16125e-07, -2.9664867, 4.6481997e-05, -0.0141434
3.03400, 4.5901540e-05, -0.0051559415, 6.27439e-07, -2.9142883, 4.6481997e-05, -0.0141434
3.03500, 4.5897904e-05, -0.0056417165, 6.39628e-07, -2.9443901, 4.6481997e-05, -0.0141434
3.03600, 4.5936563e-05, -0.0064961710, 6.22434e-07, -3.0268653, 4.6481997e-05, -0.0141434
3.03700, 4.5919748e-05, -0.0063570500, 6.34261e-07, -3.0054014, 4.6481997e-05, -0.0141434
3.03800, 4.5881594e-05, -0.0067305053, 6.76082e-07, -3.0017445, 4.6481997e-05, -0.0141434
3.03900, 4.5940608e-05, -0.0066413553, 6.22504e-07, -3.0403144, 4.6481997e-05, -0.0141434
3.04000, 4.5883800e-05, -0.0071928473, 6.84312e-07, -3.0309284, 4.6481997e-05, -0.0141434
3.04100, 4.5956308e-05, -0.0064777941, 6.05066e-07, -3.0421827, 4.6481997e-05, -0.0141434
3.04200, 4.5945268e-05, -0.0062148157, 6.08655e-07, -3.0153930, 4.6481997e-05, -0.0141434
3.04300, 4.5933163e-05, -0.0064501306, 6.24576e-07, -3.0217998, 4.6481997e-05, -0.0141434
3.04400, 4.5945573e-05, -0.0061570019, 6.07049e-07, -3.0115273, 4.6481997e-05, -0.0141434
3.04500, 4.5987537e-05, -0.0064961710, 5.78396e-07, -3.0696552, 4.6481997e-05, -0.0141434
3.04600, 4.6006239e-05, -0.0052248435, 5.33709e-07, -2.9951384, 4.6481997e-05, -0.0141434
3.04700, 4.5996049e-05, -0.0063005416, 5.66354e-07, -3.0636575, 4.6481997e-05, -0.0141434
3.04800, 4.6022625e-05, -0.0053377044, 5.21551e-07, -3.0180433, 4.6481997e-05, -0.0141434
3.04900, 4.6025779e-05, -0.0065418873, 5.47575e-07, -3.1101506, 4.6481997e-05, -0.0141434
