time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6330941e-05, 0.0035379357, 2.23322e-07, 1.7012625, 4.6481997e-05, 0.0141434
3.00100, 4.6275970e-05, 0.0039517637, 2.75963e-07, 1.8014953, 4.6481997e-05, 0.0141434
3.00200, 4.6314099e-05, 0.0034179704, 2.30769e-07, 1.7730823, 4.6481997e-05, 0.0141434
3.00300, 4.6249938e-05, 0.0047591813, 3.20062e-07, 1.7700942, 4.6481997e-05, 0.0141434
3.00400, 4.6250722e-05, 0.0044618365, 3.10390e-07, 1.7995508, 4.6481997e-05, 0.0141434
3.00500, 4.6247512e-05, 0.0050743730, 3.32350e-07, 1.7423375, 4.6481997e-05, 0.0141434
3.00600, 4.6256757e-05, 0.0047591813, 3.15120e-07, 1.7552989, 4.6481997e-05, 0.0141434
3.00700, 4.6224663e-05, 0.0051211426, 3.50115e-07, 1.7848439, 4.6481997e-05, 0.0141434
3.00800, 4.6235500e-05, 0.0039818157, 3.07733e-07, 1.8875845, 4.6481997e-05, 0.0141434
3.00900, 4.6294097e-05, 0.0043536546, 2.76026e-07, 1.7075615, 4.6481997e-05, 0.0141434
3.01000, 4.6275749e-05, 0.0038756146, 2.73892e-07, 1.8112128, 4.6481997e-05, 0.0141434
3.01100, 4.6306683e-05, 0.0039517637, 2.53974e-07, 1.7204816, 4.6481997e-05, 0.0141434
3.01200, 4.6307853e-05, 0.0029901010, 2.22651e-07, 1.8562048, 4.6481997e-05, 0.0141434
3.01300, 4.6320706e-05, 0.0024168694, 1.96254e-07, 1.9224732, 4.6481997e-05, 0.0141434
3.01400, 4.6334843e-05, 0.0019834081, 1.73472e-07, 1.9703548, 4.6481997e-05, 0.0141434
3.01500, 4.6301956e-05, 0.0028261330, 2.22643e-07, 1.8998888, 4.6481997e-05, 0.0141434
3.01600, 4.6329136e-05, 0.0029901010, 2.06585e-07, 1.7910998, 4.6481997e-05, 0.0141434
3.01700, 4.6340365e-05, 0.0026966222, 1.88594e-07, 1.8075225, 4.6481997e-05, 0.0141434
3.01800, 4.6298396e-05, 0.0029901010, 2.30253e-07, 1.8810737, 4.6481997e-05, 0.0141434
3.01900, 4.6311296e-05, 0.0031265267, 2.23573e-07, 1.8269117, 4.6481997e-05, 0.0141434
3.02000, 4.6303178e-05, 0.0035379357, 2.43062e-07, 1.7850857, 4.6481997e-05, 0.0141434
3.02100, 4.6296858e-05, 0.0036376154, 2.50511e-07, 1.7900913, 4.6481997e-05, 0.0141434
3.02200, 4.6298001e-05, 0.0040998212, 2.64324e-07, 1.7286165, 4.6481997e-05, 0.0141434
3.02300, 4.6277109e-05, 0.0039062523, 2.73524e-07, 1.8052256, 4.6481997e-05, 0.0141434
3.02400, 4.6327197e-05, 0.0035040791, 2.24483e-07, 1.7192881, 4.6481997e-05, 0.0141434
3.02500, 4.6294454e-05, 0.0035379357, 2.49487e-07, 1.8090546, 4.6481997e-05, 0.0141434
3.02600, 4.6335448e-05, 0.0039967569, 2.36595e-07, 1.6266100, 4.6481997e-05, 0.0141434
3.02700, 4.6343388e-05, 0.0033652480, 2.09032e-07, 1.6832564, 4.6481997e-05, 0.0141434
3.02800, 4.6332634e-05, 0.0027621367, 1.97122e-07, 1.8178198, 4.6481997e-05, 0.0141434
3.02900, 4.6371346e-05, 0.0025837421, 1.62578e-07, 1.7064917, 4.6481997e-05, 0.0141434
3.03000, 4.6330343e-05, 0.0029700999, 2.04319e-07, 1.7945056, 4.6481997e-05, 0.0141434
3.03100, 4.6332705e-05, 0.0024657000, 1.87703e-07, 1.8774564, 4.6481997e-05, 0.0141434
3.03200, 4.6367011e-05, 0.0022902426, 1.57047e-07, 1.7792819, 4.6481997e-05, 0.0141434
3.03300, 4.6362960e-05, 0.0025371844, 1.67942e-07, 1.7456918, 4.6481997e-05, 0.0141434
3.03400, 4.6347410e-05, 0.0032388929, 2.02174e-07, 1.6866777, 4.6481997e-05, 0.0141434
3.03500, 4.6340207e-05, 0.0033296358, 2.10257e-07, 1.6984003, 4.6481997e-05, 0.0141434
3.03600, 4.6336861e-05, 0.0029901010, 2.00993e-07, 1.7649462, 4.6481997e-05, 0.0141434
3.03700, 4.6314065e-05, 0.0036211926, 2.37430e-07, 1.7440848, 4.6481997e-05, 0.0141434
3.03800, 4.6308457e-05, 0.0032754918, 2.30660e-07, 1.8099024, 4.6481997e-05, 0.0141434
3.03900, 4.6332473e-05, 0.0040706405, 2.41189e-07, 1.6273325, 4.6481997e-05, 0.0141434
3.04000, 4.6322904e-05, 0.0037979390, 2.37776e-07, 1.6915057, 4.6481997e-05, 0.0141434
3.04100, 4.6341940e-05, 0.0037025779, 2.21306e-07, 1.6437161, 4.6481997e-05, 0.0141434
3.04200, 4.6323056e-05, 0.0035379357, 2.28546e-07, 1.7274277, 4.6481997e-05, 0.0141434
3.04300, 4.6365601e-05, 0.0026067093, 1.67742e-07, 1.7248166, 4.6481997e-05, 0.0141434
3.04400, 4.6399898e-05, 0.0023417152, 1.36908e-07, 1.6008816, 4.6481997e-05, 0.0141434
3.04500, 4.6432933e-05, 0.0022107877, 1.13203e-07, 1.4060028, 4.6481997e-05, 0.0141434
3.04600, 4.6429653e-05, 0.0022640675, 1.16992e-07, 1.4216251, 4.6481997e-05, 0.0141434
3.04700, 4.6380354e-05, 0.0019834081, 1.37599e-07, 1.7887466, 4.6481997e-05, 0.0141434
3.04800, 4.6409803e-05, 0.0017605233, 1.08998e-07, 1.6814416, 4.6481997e-05, 0.0141434
3.04900, 4.6405740e-05, 0.0022640675, 1.30216e-07, 1.5834038, 4.6481997e-05, 0.0141434
3.05000, 4.6420445e-05, 0.0020132356, 1.11483e-07, 1.5425232, 4.6481997e-05, 0.0141434
3.05100, 4.6409841e-05, 0.0027621367, 1.47488e-07, 1.4692156, 4.6481997e-05, 0.0141434
3.05200, 4.6390445e-05, 0.0027186358, 1.56055e-07, 1.5849185, 4.6481997e-05, 0.0141434
3.05300, 4.6387899e-05, 0.0035547430, 1.90394e-07, 1.4753499, 4.6481997e-05, 0.0141434
3.05400, 4.6366983e-05, 0.0031265267, 1.85420e-07, 1.6272984, 4.6481997e-05, 0.0141434
3.05500, 4.6391629e-05, 0.0037025779, 1.94002e-07, 1.4430168, 4.6481997e-05, 0.0141434
3.05600, 4.6414433e-05, 0.0040706405, 2.00678e-07, 1.3020451, 4.6481997e-05, 0.0141434
3.05700, 4.6403494e-05, 0.0042846538, 2.13518e-07, 1.3352571, 4.6481997e-05, 0.0141434
3.05800, 4.6410496e-05, 0.0037822125, 1.89834e-07, 1.3446922, 4.6481997e-05, 0.0141434
3.05900, 4.6414170e-05, 0.0033652480, 1.70842e-07, 1.3665731, 4.6481997e-05, 0.0141434
3.06000, 4.6477991e-05, 0.0034870273, 1.62007e-07, 0.98309396, 4.6481997e-05, 0.0141434
3.06100, 4.6497283e-05, 0.0030881630, 1.44930e-07, 0.85250186, 4.6481997e-05, 0.0141434
3.06200, 4.6489425e-05, 0.0030297067, 1.40697e-07, 0.90531246, 4.6481997e-05, 0.0141434
3.06300, 4.6500267e-05, 0.0024897563, 1.18434e-07, 0.80300326, 4.6481997e-05, 0.0141434
3.06400, 4.6505409e-05, 0.0023417152, 1.10862e-07, 0.74500896, 4.6481997e-05, 0.0141434
3.06500, 4.6523748e-05, 0.0023920804, 1.18625e-07, 0.59815596, 4.6481997e-05, 0.0141434
3.06600, 4.6502465e-05, 0.0020132356, 9.70839e-08, 0.74522416, 4.6481997e-05, 0.0141434
3.06700, 4.6493891e-05, 0.0031644255, 1.47173e-07, 0.87729716, 4.6481997e-05, 0.0141434
3.06800, 4.6496059e-05, 0.0023417152, 1.09406e-07, 0.82890646, 4.6481997e-05, 0.0141434
3.06900, 4.6484671e-05, 0.0026067093, 1.21470e-07, 0.93591256, 4.6481997e-05, 0.0141434
3.07000, 4.6469637e-05, 0.0031832056, 1.49156e-07, 1.0411837, 4.6481997e-05, 0.0141434
3.07100, 4.6471654e-05, 0.0030688012, 1.42096e-07, 1.0309975, 4.6481997e-05, 0.0141434
3.07200, 4.6494988e-05, 0.0035547430, 1.66101e-07, 0.88011146, 4.6481997e-05, 0.0141434
3.07300, 4.6494764e-05, 0.0033116860, 1.54433e-07, 0.87551206, 4.6481997e-05, 0.0141434
3.07400, 4.6514050e-05, 0.0039062523, 1.84799e-07, 0.78424976, 4.6481997e-05, 0.0141434
3.07500, 4.6487632e-05, 0.0036376154, 1.69595e-07, 0.92521256, 4.6481997e-05, 0.0141434
3.07600, 4.6531620e-05, 0.0033116860, 1.62207e-07, 0.64737436, 4.6481997e-05, 0.0141434
3.07700, 4.6541882e-05, 0.0026966222, 1.37928e-07, 0.50883286, 4.6481997e-05, 0.0141434
3.07800, 4.6543817e-05, 0.0022640675, 1.22302e-07, 0.42783426, 4.6481997e-05, 0.0141434
3.07900, 4.6545580e-05, 0.0025371844, 1.34569e-07, 0.46578306, 4.6481997e-05, 0.0141434
3.08000, 4.6559904e-05, 0.0018593199, 1.16770e-07, 0.22714276, 4.6481997e-05, 0.0141434
3.08100, 4.6550796e-05, 0.0027186358, 1.44100e-07, 0.46024746, 4.6481997e-05, 0.0141434
3.08200, 4.6530102e-05, 0.0026067093, 1.30364e-07, 0.57998626, 4.6481997e-05, 0.0141434
3.08300, 4.6523742e-05, 0.0028261330, 1.38155e-07, 0.65107746, 4.6481997e-05, 0.0141434
3.08400, 4.6511228e-05, 0.0030881630, 1.46967e-07, 0.75793856, 4.6481997e-05, 0.0141434
3.08500, 4.6510331e-05, 0.0035040791, 1.66156e-07, 0.78701946, 4.6481997e-05, 0.0141434
3.08600, 4.6495313e-05, 0.0045281379, 2.10965e-07, 0.89572446, 4.6481997e-05, 0.0141434
3.08700, 4.6468254e-05, 0.0043123867, 2.00228e-07, 1.0274594, 4.6481997e-05, 0.0141434
3.08800, 4.6474952e-05, 0.0041718800, 1.93604e-07, 0.99510096, 4.6481997e-05, 0.0141434
3.08900, 4.6456139e-05, 0.0045543881, 2.12687e-07, 1.0807717, 4.6481997e-05, 0.0141434
3.09000, 4.6446114e-05, 0.0050033992, 2.35019e-07, 1.1124022, 4.6481997e-05, 0.0141434
3.09100, 4.6481749e-05, 0.0051674889, 2.40219e-07, 0.96023766, 4.6481997e-05, 0.0141434
3.09200, 4.6469857e-05, 0.0038291984, 1.77731e-07, 1.0268893, 4.6481997e-05, 0.0141434
3.09300, 4.6510943e-05, 0.0040998212, 1.92231e-07, 0.80751366, 4.6481997e-05, 0.0141434
3.09400, 4.6476899e-05, 0.0032754918, 1.51801e-07, 0.99184436, 4.6481997e-05, 0.0141434
3.09500, 4.6530510e-05, 0.0027621367, 1.37969e-07, 0.59870736, 4.6481997e-05, 0.0141434
3.09600, 4.6516398e-05, 0.0034179704, 1.63249e-07, 0.74602006, 4.6481997e-05, 0.0141434
3.09700, 4.6537480e-05, 0.0026520467, 1.35165e-07, 0.53496216, 4.6481997e-05, 0.0141434
3.09800, 4.6522827e-05, 0.0026966222, 1.32005e-07, 0.64350726, 4.6481997e-05, 0.0141434
3.09900, 4.6502490e-05, 0.0020132356, 9.67967e-08, 0.74430966, 4.6481997e-05, 0.0141434
3.10000, 4.6507278e-05, 0.0024897563, 1.19726e-07, 0.74512116, 4.6481997e-05, 0.0141434
3.10100, 4.6462468e-05, 0.0030881630, 1.45749e-07, 1.0925677, 4.6481997e-05, 0.0141434
3.10200, 4.6453833e-05, 0.0037822125, 1.78282e-07, 1.1171548, 4.6481997e-05, 0.0141434
3.10300, 4.6455191e-05, 0.0035547430, 1.67445e-07, 1.1191809, 4.6481997e-05, 0.0141434
3.10400, 4.6453380e-05, 0.0037186414, 1.74982e-07, 1.1227596, 4.6481997e-05, 0.0141434
3.10500, 4.6426924e-05, 0.0034526715, 1.69986e-07, 1.2882943, 4.6481997e-05, 0.0141434
3.10600, 4.6422261e-05, 0.0039062523, 1.91035e-07, 1.2766080, 4.6481997e-05, 0.0141434
3.10700, 4.6422170e-05, 0.0041861427, 2.03360e-07, 1.2573221, 4.6481997e-05, 0.0141434
3.10800, 4.6432010e-05, 0.0037979390, 1.83808e-07, 1.2339470, 4.6481997e-05, 0.0141434
3.10900, 4.6429326e-05, 0.0035881216, 1.74958e-07, 1.2642109, 4.6481997e-05, 0.0141434
3.11000, 4.6457647e-05, 0.0030688012, 1.44400e-07, 1.1275935, 4.6481997e-05, 0.0141434
3.11100, 4.6442883e-05, 0.0030688012, 1.48014e-07, 1.2255933, 4.6481997e-05, 0.0141434
3.11200, 4.6438316e-05, 0.0029901010, 1.45643e-07, 1.2627261, 4.6481997e-05, 0.0141434
3.11300, 4.6479200e-05, 0.0022107877, 1.03742e-07, 0.98470616, 4.6481997e-05, 0.0141434
3.11400, 4.6463474e-05, 0.0023920804, 1.12920e-07, 1.1226032, 4.6481997e-05, 0.0141434
3.11500, 4.6445400e-05, 0.0023920804, 1.17030e-07, 1.2758722, 4.6481997e-05, 0.0141434
3.11600, 4.6443918e-05, 0.0018269814, 9.34303e-08, 1.3773282, 4.6481997e-05, 0.0141434
3.11700, 4.6451966e-05, 0.0020132356, 9.90274e-08, 1.2657521, 4.6481997e-05, 0.0141434
3.11800, 4.6411245e-05, 0.0026520467, 1.42298e-07, 1.4783335, 4.6481997e-05, 0.0141434
3.11900, 4.6402316e-05, 0.0030297067, 1.62041e-07, 1.4722197, 4.6481997e-05, 0.0141434
3.12000, 4.6392046e-05, 0.0031644255, 1.71372e-07, 1.5107739, 4.6481997e-05, 0.0141434
3.12100, 4.6353145e-05, 0.0037025779, 2.14458e-07, 1.6030004, 4.6481997e-05, 0.0141434
3.12200, 4.6357487e-05, 0.0040559713, 2.25167e-07, 1.5445621, 4.6481997e-05, 0.0141434
3.12300, 4.6343169e-05, 0.0036702405, 2.19994e-07, 1.6413729, 4.6481997e-05, 0.0141434
3.12400, 4.6351239e-05, 0.0038291984, 2.20431e-07, 1.5935502, 4.6481997e-05, 0.0141434
3.12500, 4.6369547e-05, 0.0035040791, 1.97596e-07, 1.5637708, 4.6481997e-05, 0.0141434
3.12600, 4.6362483e-05, 0.0034526715, 2.00274e-07, 1.5977976, 4.6481997e-05, 0.0141434
3.12700, 4.6383470e-05, 0.0028887119, 1.66394e-07, 1.5917633, 4.6481997e-05, 0.0141434
3.12800, 4.6396807e-05, 0.0025837421, 1.46348e-07, 1.5792203, 4.6481997e-05, 0.0141434
