time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 0.00050050115, 0.017117932, 2.25816e-05, 2.7000430, 0.00052132116, 0.575905
3.00100, 0.00050061581, 0.017208230, 2.24937e-05, 2.6962454, 0.00052132116, 0.575905
3.00200, 0.00050078327, 0.016960511, 2.22911e-05, 2.6983144, 0.00052132116, 0.575905
3.00300, 0.00050089260, 0.016858282, 2.21709e-05, 2.6984308, 0.00052132116, 0.575905
3.00400, 0.00050106720, 0.016858282, 2.20108e-05, 2.6952765, 0.00052132116, 0.575905
3.00500, 0.00050119073, 0.016623281, 2.18504e-05, 2.6979835, 0.00052132116, 0.575905
3.00600, 0.00050131374, 0.016500914, 2.17134e-05, 2.6983035, 0.00052132116, 0.575905
3.00700, 0.00050146775, 0.016428510, 2.15580e-05, 2.6969798, 0.00052132116, 0.575905
3.00800, 0.00050157069, 0.016242413, 2.14263e-05, 2.6990903, 0.00052132116, 0.575905
3.00900, 0.00050170869, 0.016242413, 2.12993e-05, 2.6965625, 0.00052132116, 0.575905
3.01000, 0.00050184267, 0.016069004, 2.11409e-05, 2.6979177, 0.00052132116, 0.575905
3.01100, 0.00050194976, 0.015810980, 2.09918e-05, 2.7015197, 0.00052132116, 0.575905
3.01200, 0.00050208282, 0.015916189, 2.08903e-05, 2.6967056, 0.00052132116, 0.575905
3.01300, 0.00050222144, 0.015655648, 2.07116e-05, 2.6998041, 0.00052132116, 0.575905
3.01400, 0.00050236042, 0.015475666, 2.05479e-05, 2.7012251, 0.00052132116, 0.575905
3.01500, 0.00050244675, 0.015487216, 2.04717e-05, 2.6992080, 0.00052132116, 0.575905
3.01600, 0.00050262704, 0.015258449, 2.02599e-05, 2.7010076, 0.00052132116, 0.575905
3.01700, 0.00050269038, 0.015195817, 2.01896e-05, 2.7011736, 0.00052132116, 0.575905
3.01800, 0.00050287949, 0.015128985, 2.00026e-05, 2.6990001, 0.00052132116, 0.575905
3.01900, 0.00050297707, 0.014890715, 1.98652e-05, 2.7026804, 0.00052132116, 0.575905
