time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6387416e-05, 0.0011451211, 1.08451e-07, 3.0381358, 4.6481997e-05, 0.0141434
3.00100, 4.6356007e-05, 0.0017605233, 1.50823e-07, 3.1085527, 4.6481997e-05, 0.0141434
3.00200, 4.6364971e-05, 0.0011451211, 1.28638e-07, 2.9549964, 4.6481997e-05, 0.0141434
3.00300, 4.6348156e-05, 0.0010918301, 1.42745e-07, 2.8819401, 4.6481997e-05, 0.0141434
3.00400, 4.6360440e-05, 0.00077204045, 1.27038e-07, 2.8218200, 4.6481997e-05, 0.0141434
3.00500, 4.6322972e-05, 0.0000000, 1.59601e-07, 2.6122706, 4.6481997e-05, 0.0141434
3.00600, 4.6319265e-05, 0.00048828125, 1.63634e-07, 2.6322963, 4.6481997e-05, 0.0141434
3.00700, 4.6301923e-05, 0.0000000, 1.80102e-07, 2.5449998, 4.6481997e-05, 0.0141434
3.00800, 4.6308137e-05, 0.0000000, 1.73860e-07, 2.5281999, 4.6481997e-05, 0.0141434
3.00900, 4.6287140e-05, 0.00048828125, 1.95801e-07, 2.4294136, 4.6481997e-05, 0.0141434
3.01000, 4.6271401e-05, 0.00097656250, 2.15855e-07, 2.3067424, 4.6481997e-05, 0.0141434
3.01100, 4.6251247e-05, 0.00048828125, 2.31420e-07, 2.4515069, 4.6481997e-05, 0.0141434
3.01200, 4.6267442e-05, 0.00077204045, 2.17027e-07, 2.3767088, 4.6481997e-05, 0.0141434
3.01300, 4.6262594e-05, 0.00077204045, 2.22186e-07, 2.3693678, 4.6481997e-05, 0.0141434
3.01400, 4.6234572e-05, 0.0000000, 2.47637e-07, 2.4861333, 4.6481997e-05, 0.0141434
3.01500, 4.6282279e-05, 0.0000000, 1.99825e-07, 2.5600784, 4.6481997e-05, 0.0141434
3.01600, 4.6241748e-05, 0.00091349060, 2.43835e-07, 2.6986768, 4.6481997e-05, 0.0141434
3.01700, 4.6259339e-05, 0.00048828125, 2.23308e-07, 2.6035640, 4.6481997e-05, 0.0141434
3.01800, 4.6224208e-05, 0.0011451211, 2.63150e-07, 2.7290437, 4.6481997e-05, 0.0141434
3.01900, 4.6221869e-05, 0.0000000, 2.60447e-07, 2.5767496, 4.6481997e-05, 0.0141434
3.02000, 4.6248630e-05, 0.00097656250, 2.37480e-07, 2.7133157, 4.6481997e-05, 0.0141434
3.02100, 4.6201990e-05, 0.0000000, 2.80017e-07, 2.5188730, 4.6481997e-05, 0.0141434
3.02200, 4.6222608e-05, 0.00048828125, 2.59828e-07, 2.4694650, 4.6481997e-05, 0.0141434
3.02300, 4.6186909e-05, 0.0000000, 2.95227e-07, 2.5580180, 4.6481997e-05, 0.0141434
3.02400, 4.6214537e-05, 0.0000000, 2.67464e-07, 2.5219567, 4.6481997e-05, 0.0141434
3.02500, 4.6175723e-05, 0.00048828125, 3.07014e-07, 2.5966232, 4.6481997e-05, 0.0141434
3.02600, 4.6177837e-05, 0.0000000, 3.04169e-07, 2.5348833, 4.6481997e-05, 0.0141434
3.02700, 4.6162935e-05, 0.0000000, 3.19065e-07, 2.5316513, 4.6481997e-05, 0.0141434
3.02800, 4.6167183e-05, 0.0000000, 3.14830e-07, 2.5373972, 4.6481997e-05, 0.0141434
3.02900, 4.6164843e-05, 0.00091349060, 3.19596e-07, 2.6506884, 4.6481997e-05, 0.0141434
3.03000, 4.6146010e-05, 0.00048828125, 3.36794e-07, 2.5963867, 4.6481997e-05, 0.0141434
3.03100, 4.6205654e-05, 0.00091349060, 2.79097e-07, 2.6675851, 4.6481997e-05, 0.0141434
3.03200, 4.6172565e-05, 0.0011451211, 3.14017e-07, 2.6979406, 4.6481997e-05, 0.0141434
3.03300, 4.6192794e-05, 0.0013810680, 2.96604e-07, 2.7505624, 4.6481997e-05, 0.0141434
3.03400, 4.6181985e-05, 0.00097656250, 3.03282e-07, 2.6739094, 4.6481997e-05, 0.0141434
3.03500, 4.6160153e-05, 0.0017605233, 3.31872e-07, 2.7729957, 4.6481997e-05, 0.0141434
3.03600, 4.6179391e-05, 0.0012448779, 3.07949e-07, 2.7133586, 4.6481997e-05, 0.0141434
3.03700, 4.6149508e-05, 0.0012448779, 3.37191e-07, 2.6940115, 4.6481997e-05, 0.0141434
3.03800, 4.6173293e-05, 0.0011451211, 3.13087e-07, 2.6943815, 4.6481997e-05, 0.0141434
3.03900, 4.6162670e-05, 0.0000000, 3.19527e-07, 2.5626838, 4.6481997e-05, 0.0141434
3.04000, 4.6178079e-05, 0.0011451211, 3.08729e-07, 2.7035968, 4.6481997e-05, 0.0141434
3.04100, 4.6150281e-05, 0.00059801998, 3.32777e-07, 2.6070092, 4.6481997e-05, 0.0141434
3.04200, 4.6116368e-05, 0.0011451211, 3.69770e-07, 2.6766141, 4.6481997e-05, 0.0141434
3.04300, 4.6186892e-05, 0.0012448779, 3.01000e-07, 2.7250178, 4.6481997e-05, 0.0141434
3.04400, 4.6131146e-05, 0.0010918301, 3.54144e-07, 2.6633656, 4.6481997e-05, 0.0141434
3.04500, 4.6136612e-05, 0.0014648439, 3.51832e-07, 2.7184270, 4.6481997e-05, 0.0141434
3.04600, 4.6109816e-05, 0.0017263351, 3.80687e-07, 2.7383483, 4.6481997e-05, 0.0141434
3.04700, 4.6134053e-05, 0.0019834081, 3.59773e-07, 2.7835734, 4.6481997e-05, 0.0141434
3.04800, 4.6157125e-05, 0.0024657000, 3.44295e-07, 2.8636816, 4.6481997e-05, 0.0141434
3.04900, 4.6130285e-05, 0.0021283689, 3.65164e-07, 2.7986295, 4.6481997e-05, 0.0141434
3.05000, 4.6168548e-05, 0.0017605233, 3.24268e-07, 2.7855690, 4.6481997e-05, 0.0141434
3.05100, 4.6141505e-05, 0.0024657000, 3.59008e-07, 2.8487566, 4.6481997e-05, 0.0141434
3.05200, 4.6166117e-05, 0.0022640675, 3.32607e-07, 2.8447836, 4.6481997e-05, 0.0141434
3.05300, 4.6152991e-05, 0.0014648439, 3.35749e-07, 2.7274416, 4.6481997e-05, 0.0141434
3.05400, 4.6142257e-05, 0.0015822123, 3.47941e-07, 2.7441533, 4.6481997e-05, 0.0141434
3.05500, 4.6190329e-05, 0.0012448779, 2.97700e-07, 2.7284272, 4.6481997e-05, 0.0141434
3.05600, 4.6179928e-05, 0.00091349060, 3.05067e-07, 2.6672556, 4.6481997e-05, 0.0141434
3.05700, 4.6164672e-05, 0.00077204045, 3.19431e-07, 2.6419132, 4.6481997e-05, 0.0141434
3.05800, 4.6172454e-05, 0.00077204045, 3.11630e-07, 2.6428106, 4.6481997e-05, 0.0141434
3.05900, 4.6162331e-05, 0.0013810680, 3.26362e-07, 2.7296178, 4.6481997e-05, 0.0141434
3.06000, 4.6213518e-05, 0.0013372133, 2.75274e-07, 2.7494147, 4.6481997e-05, 0.0141434
3.06100, 4.6173165e-05, 0.0010918301, 3.13143e-07, 2.6929891, 4.6481997e-05, 0.0141434
3.06200, 4.6202936e-05, 0.00077204045, 2.81096e-07, 2.6474588, 4.6481997e-05, 0.0141434
3.06300, 4.6202341e-05, 0.0015822123, 2.89523e-07, 2.7884348, 4.6481997e-05, 0.0141434
3.06400, 4.6218512e-05, 0.00077204045, 2.65546e-07, 2.6517160, 4.6481997e-05, 0.0141434
3.06500, 4.6225387e-05, 0.0020716023, 2.73634e-07, 2.8809912, 4.6481997e-05, 0.0141434
3.06600, 4.6193843e-05, 0.0019834081, 3.02024e-07, 2.8306716, 4.6481997e-05, 0.0141434
3.06700, 4.6269186e-05, 0.0015822123, 2.24940e-07, 2.8565214, 4.6481997e-05, 0.0141434
3.06800, 4.6265218e-05, 0.0024657000, 2.44834e-07, 3.0096080, 4.6481997e-05, 0.0141434
3.06900, 4.6248414e-05, 0.0017605233, 2.47508e-07, 2.8635743, 4.6481997e-05, 0.0141434
3.07000, 4.6252913e-05, 0.0019834081, 2.46640e-07, 2.9060161, 4.6481997e-05, 0.0141434
3.07100, 4.6240557e-05, 0.0015822123, 2.52499e-07, 2.8236806, 4.6481997e-05, 0.0141434
3.07200, 4.6267088e-05, 0.0016558425, 2.28600e-07, 2.8744261, 4.6481997e-05, 0.0141434
3.07300, 4.6266474e-05, 0.0017263351, 2.30048e-07, 2.8838012, 4.6481997e-05, 0.0141434
3.07400, 4.6264222e-05, 0.0013372133, 2.25991e-07, 2.7972396, 4.6481997e-05, 0.0141434
3.07500, 4.6252991e-05, 0.0012448779, 2.35927e-07, 2.7696283, 4.6481997e-05, 0.0141434
3.07600, 4.6291159e-05, 0.0015440810, 2.03560e-07, 2.8820727, 4.6481997e-05, 0.0141434
3.07700, 4.6271919e-05, 0.0011451211, 2.16854e-07, 2.7774808, 4.6481997e-05, 0.0141434
3.07800, 4.6269536e-05, 0.00077204045, 2.15220e-07, 2.6873434, 4.6481997e-05, 0.0141434
3.07900, 4.6303799e-05, 0.00097656250, 1.84567e-07, 2.7903683, 4.6481997e-05, 0.0141434
3.08000, 4.6309994e-05, 0.00077204045, 1.75928e-07, 2.7386367, 4.6481997e-05, 0.0141434
3.08100, 4.6314438e-05, 0.0012448779, 1.76946e-07, 2.8539817, 4.6481997e-05, 0.0141434
3.08200, 4.6327534e-05, 0.0014648439, 1.68373e-07, 2.9360292, 4.6481997e-05, 0.0141434
3.08300, 4.6350359e-05, 0.0011451211, 1.42511e-07, 2.9199917, 4.6481997e-05, 0.0141434
3.08400, 4.6380315e-05, 0.0013372133, 1.19324e-07, 3.0774524, 4.6481997e-05, 0.0141434
3.08500, 4.6345770e-05, 0.0013810680, 1.50428e-07, 2.9647439, 4.6481997e-05, 0.0141434
3.08600, 4.6366852e-05, 0.00097656250, 1.23998e-07, 2.9070895, 4.6481997e-05, 0.0141434
3.08700, 4.6369587e-05, 0.00059801998, 1.15441e-07, 2.7567904, 4.6481997e-05, 0.0141434
3.08800, 4.6375330e-05, 0.00097656250, 1.15810e-07, 2.9269478, 4.6481997e-05, 0.0141434
3.08900, 4.6353141e-05, 0.00048828125, 1.31265e-07, 2.7190034, 4.6481997e-05, 0.0141434
3.09000, 4.6353909e-05, 0.0000000, 1.28179e-07, 2.4898822, 4.6481997e-05, 0.0141434
3.09100, 4.6364036e-05, 0.00048828125, 1.19792e-07, 2.7022550, 4.6481997e-05, 0.0141434
3.09200, 4.6378477e-05, 0.0000000, 1.03811e-07, 2.4526522, 4.6481997e-05, 0.0141434
3.09300, 4.6351268e-05, 0.00059801998, 1.33680e-07, 2.7376034, 4.6481997e-05, 0.0141434
3.09400, 4.6356423e-05, 0.0000000, 1.25911e-07, 2.4543860, 4.6481997e-05, 0.0141434
3.09500, 4.6364830e-05, 0.0000000, 1.17337e-07, 2.5811012, 4.6481997e-05, 0.0141434
