time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6248519e-05, 0.00048828125, 2.34574e-07, 2.4309847, 4.6481997e-05, 0.0141434
3.00100, 4.6215695e-05, 0.0000000, 2.66306e-07, 2.5220964, 4.6481997e-05, 0.0141434
3.00200, 4.6231091e-05, 0.0000000, 2.51044e-07, 2.4944165, 4.6481997e-05, 0.0141434
3.00300, 4.6250561e-05, 0.0000000, 2.31436e-07, 2.5265796, 4.6481997e-05, 0.0141434
3.00400, 4.6245110e-05, 0.0000000, 2.37091e-07, 2.5688007, 4.6481997e-05, 0.0141434
3.00500, 4.6283948e-05, 0.00059801998, 2.00669e-07, 2.6888473, 4.6481997e-05, 0.0141434
3.00600, 4.6261608e-05, 0.00059801998, 2.21865e-07, 2.6425507, 4.6481997e-05, 0.0141434
3.00700, 4.6290383e-05, 0.00097656250, 1.97006e-07, 2.7614253, 4.6481997e-05, 0.0141434
3.00800, 4.6320674e-05, 0.0013372133, 1.72496e-07, 2.8886478, 4.6481997e-05, 0.0141434
3.00900, 4.6299848e-05, 0.0015822123, 1.96158e-07, 2.9068463, 4.6481997e-05, 0.0141434
3.01000, 4.6333155e-05, 0.0012448779, 1.59907e-07, 2.9009712, 4.6481997e-05, 0.0141434
3.01100, 4.6272482e-05, 0.00091349060, 2.13646e-07, 2.7239249, 4.6481997e-05, 0.0141434
3.01200, 4.6339957e-05, 0.00077204045, 1.46801e-07, 2.7823966, 4.6481997e-05, 0.0141434
3.01300, 4.6305358e-05, 0.0000000, 1.76687e-07, 2.5505602, 4.6481997e-05, 0.0141434
3.01400, 4.6281108e-05, 0.00097656250, 2.06294e-07, 2.2985160, 4.6481997e-05, 0.0141434
3.01500, 4.6291346e-05, 0.00059801998, 1.92867e-07, 2.3759883, 4.6481997e-05, 0.0141434
3.01600, 4.6268105e-05, 0.00097656250, 2.19004e-07, 2.3114445, 4.6481997e-05, 0.0141434
3.01700, 4.6276740e-05, 0.0013810680, 2.15369e-07, 2.2204664, 4.6481997e-05, 0.0141434
3.01800, 4.6283991e-05, 0.0013810680, 2.07993e-07, 2.2169550, 4.6481997e-05, 0.0141434
3.01900, 4.6269870e-05, 0.0013372133, 2.20504e-07, 2.2515495, 4.6481997e-05, 0.0141434
3.02000, 4.6290052e-05, 0.0011451211, 1.99082e-07, 2.2594235, 4.6481997e-05, 0.0141434
3.02100, 4.6328468e-05, 0.00048828125, 1.55384e-07, 2.3730090, 4.6481997e-05, 0.0141434
3.02200, 4.6321415e-05, 0.00059801998, 1.62709e-07, 2.3658526, 4.6481997e-05, 0.0141434
3.02300, 4.6348036e-05, 0.00059801998, 1.36913e-07, 2.7351515, 4.6481997e-05, 0.0141434
3.02400, 4.6377598e-05, 0.00059801998, 1.07519e-07, 2.7686393, 4.6481997e-05, 0.0141434
3.02500, 4.6378069e-05, 0.00059801998, 1.07786e-07, 2.7954586, 4.6481997e-05, 0.0141434
3.02600, 4.6369911e-05, 0.00048828125, 1.14684e-07, 2.7403977, 4.6481997e-05, 0.0141434
3.02700, 4.6399074e-05, 0.00091349060, 9.35064e-08, 3.0073450, 4.6481997e-05, 0.0141434
3.02800, 4.6374747e-05, 0.00097656250, 1.17034e-07, 2.9387167, 4.6481997e-05, 0.0141434
3.02900, 4.6389287e-05, 0.0010918301, 1.05364e-07, 3.0220125, 4.6481997e-05, 0.0141434
3.03000, 4.6365107e-05, 0.0000000, 1.17010e-07, 2.5725334, 4.6481997e-05, 0.0141434
3.03100, 4.6365732e-05, 0.0000000, 1.16445e-07, 2.5828831, 4.6481997e-05, 0.0141434
3.03200, 4.6354456e-05, 0.00048828125, 1.29099e-07, 2.6827023, 4.6481997e-05, 0.0141434
3.03300, 4.6329600e-05, 0.00048828125, 1.53094e-07, 2.4321268, 4.6481997e-05, 0.0141434
3.03400, 4.6346723e-05, 0.0000000, 1.35622e-07, 2.4558504, 4.6481997e-05, 0.0141434
3.03500, 4.6321582e-05, 0.0000000, 1.60430e-07, 2.5408228, 4.6481997e-05, 0.0141434
3.03600, 4.6354700e-05, 0.00048828125, 1.28524e-07, 2.6654852, 4.6481997e-05, 0.0141434
3.03700, 4.6371030e-05, 0.0000000, 1.11005e-07, 2.5012763, 4.6481997e-05, 0.0141434
3.03800, 4.6384659e-05, 0.0010918301, 1.09661e-07, 3.0055091, 4.6481997e-05, 0.0141434
3.03900, 4.6442747e-05, 0.00097656250, 5.95406e-08, 3.3779447, 4.6481997e-05, 0.0141434
3.04000, 4.6429279e-05, 0.0013810680, 8.47204e-08, 3.4258792, 4.6481997e-05, 0.0141434
3.04100, 4.6477810e-05, 0.0014648439, 6.85682e-08, 4.0363762, 4.6481997e-05, 0.0141434
3.04200, 4.6479011e-05, 0.0015440810, 7.25471e-08, 4.0562675, 4.6481997e-05, 0.0141434
3.04300, 4.6492487e-05, -0.0013810680, 6.69674e-08, -2.0284001, 4.6481997e-05, 0.0141434
3.04400, 4.6477636e-05, 0.00077204045, 3.57498e-08, 3.9755275, 4.6481997e-05, 0.0141434
3.04500, 4.6505572e-05, -0.0011451211, 5.83669e-08, -1.7697613, 4.6481997e-05, 0.0141434
3.04600, 4.6500234e-05, -0.00048828125, 2.40974e-08, -1.3267517, 4.6481997e-05, 0.0141434
3.04700, 4.6486957e-05, -0.00048828125, 1.69182e-08, -1.8876404, 4.6481997e-05, 0.0141434
3.04800, 4.6484707e-05, 0.0000000, 6.10353e-09, 0.49671556, 4.6481997e-05, 0.0141434
3.04900, 4.6492928e-05, 0.00059801998, 3.04782e-08, 0.59011476, 4.6481997e-05, 0.0141434
