time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.5968892e-05, 0.0050390111, 5.63584e-07, 2.9513695, 4.6481997e-05, 0.0141434
3.00100, 4.5985921e-05, 0.0052476097, 5.52116e-07, 2.9792583, 4.6481997e-05, 0.0141434
3.00200, 4.5958481e-05, 0.0046834336, 5.66477e-07, 2.9170435, 4.6481997e-05, 0.0141434
3.00300, 4.5983831e-05, 0.0043536546, 5.37453e-07, 2.9099653, 4.6481997e-05, 0.0141434
3.00400, 4.5930166e-05, 0.0035040791, 5.75134e-07, 2.8113058, 4.6481997e-05, 0.0141434
3.00500, 4.5963362e-05, 0.0038291984, 5.47819e-07, 2.8533933, 4.6481997e-05, 0.0141434
3.00600, 4.5990294e-05, 0.0039967569, 5.25265e-07, 2.8848341, 4.6481997e-05, 0.0141434
3.00700, 4.5954357e-05, 0.0031265267, 5.47226e-07, 2.7942064, 4.6481997e-05, 0.0141434
3.00800, 4.5984102e-05, 0.0036211926, 5.25069e-07, 2.8487465, 4.6481997e-05, 0.0141434
3.00900, 4.5973523e-05, 0.0038291984, 5.38529e-07, 2.8611724, 4.6481997e-05, 0.0141434
3.01000, 4.5979894e-05, 0.0038756146, 5.32990e-07, 2.8675978, 4.6481997e-05, 0.0141434
3.01100, 4.5980736e-05, 0.0039214818, 5.33184e-07, 2.8732483, 4.6481997e-05, 0.0141434
3.01200, 4.5976592e-05, 0.0037822125, 5.34537e-07, 2.8572080, 4.6481997e-05, 0.0141434
3.01300, 4.5989183e-05, 0.0042567407, 5.30599e-07, 2.9049642, 4.6481997e-05, 0.0141434
3.01400, 4.5993610e-05, 0.0047841640, 5.36219e-07, 2.9506114, 4.6481997e-05, 0.0141434
3.01500, 4.5972992e-05, 0.0042427150, 5.45316e-07, 2.8922904, 4.6481997e-05, 0.0141434
3.01600, 4.5962744e-05, 0.0045934827, 5.61004e-07, 2.9133613, 4.6481997e-05, 0.0141434
3.01700, 4.5999935e-05, 0.0041861427, 5.19614e-07, 2.9078362, 4.6481997e-05, 0.0141434
3.01800, 4.5963961e-05, 0.0042145238, 5.53599e-07, 2.8856986, 4.6481997e-05, 0.0141434
3.01900, 4.5963531e-05, 0.0039517637, 5.49879e-07, 2.8650844, 4.6481997e-05, 0.0141434
3.02000, 4.5945270e-05, 0.0035379357, 5.61172e-07, 2.8218973, 4.6481997e-05, 0.0141434
3.02100, 4.5992537e-05, 0.0040559713, 5.24020e-07, 2.8906105, 4.6481997e-05, 0.0141434
3.02200, 4.5994781e-05, 0.0030881630, 5.07919e-07, 2.8123672, 4.6481997e-05, 0.0141434
3.02300, 4.5972397e-05, 0.0034870273, 5.34274e-07, 2.8307841, 4.6481997e-05, 0.0141434
3.02400, 4.5975918e-05, 0.0028049632, 5.22312e-07, 2.7759922, 4.6481997e-05, 0.0141434
3.02500, 4.5978541e-05, 0.0036702405, 5.31096e-07, 2.8496316, 4.6481997e-05, 0.0141434
3.02600, 4.6003348e-05, 0.0037025779, 5.08267e-07, 2.8686397, 4.6481997e-05, 0.0141434
3.02700, 4.5955971e-05, 0.0032754918, 5.47483e-07, 2.8066757, 4.6481997e-05, 0.0141434
3.02800, 4.5983008e-05, 0.0037505617, 5.28138e-07, 2.8593414, 4.6481997e-05, 0.0141434
3.02900, 4.5990365e-05, 0.0044350382, 5.32604e-07, 2.9200094, 4.6481997e-05, 0.0141434
3.03000, 4.6004318e-05, 0.0044350382, 5.20012e-07, 2.9314907, 4.6481997e-05, 0.0141434
3.03100, 4.5956020e-05, 0.0050152978, 5.75005e-07, 2.9408572, 4.6481997e-05, 0.0141434
3.03200, 4.6004124e-05, 0.0038602047, 5.10063e-07, 2.8826630, 4.6481997e-05, 0.0141434
3.03300, 4.5987437e-05, 0.0052815755, 5.51794e-07, 2.9842713, 4.6481997e-05, 0.0141434
3.03400, 4.6005189e-05, 0.0041718800, 5.14290e-07, 2.9094846, 4.6481997e-05, 0.0141434
3.03500, 4.5944937e-05, 0.0042427150, 5.71551e-07, 2.8744848, 4.6481997e-05, 0.0141434
3.03600, 4.5980595e-05, 0.0035547430, 5.27702e-07, 2.8426826, 4.6481997e-05, 0.0141434
3.03700, 4.5962602e-05, 0.0037505617, 5.47541e-07, 2.8475721, 4.6481997e-05, 0.0141434
3.03800, 4.6002872e-05, 0.0031644255, 5.00728e-07, 2.8206575, 4.6481997e-05, 0.0141434
3.03900, 4.5958560e-05, 0.0037979390, 5.52115e-07, 2.8492425, 4.6481997e-05, 0.0141434
3.04000, 4.5983349e-05, 0.0034870273, 5.24132e-07, 2.8387883, 4.6481997e-05, 0.0141434
3.04100, 4.6001865e-05, 0.0042145238, 5.18035e-07, 2.9102285, 4.6481997e-05, 0.0141434
3.04200, 4.5978979e-05, 0.0040559713, 5.36771e-07, 2.8819101, 4.6481997e-05, 0.0141434
3.04300, 4.6013399e-05, 0.0041287956, 5.06027e-07, 2.9123862, 4.6481997e-05, 0.0141434
3.04400, 4.6007657e-05, 0.0038291984, 5.06242e-07, 2.8824155, 4.6481997e-05, 0.0141434
3.04500, 4.6026171e-05, 0.0047841640, 5.06452e-07, 2.9759748, 4.6481997e-05, 0.0141434
3.04600, 4.6022343e-05, 0.0040559713, 4.96358e-07, 2.9123733, 4.6481997e-05, 0.0141434
3.04700, 4.6029187e-05, 0.0042846538, 4.94444e-07, 2.9385836, 4.6481997e-05, 0.0141434
3.04800, 4.6052183e-05, 0.0039062523, 4.66167e-07, 2.9230077, 4.6481997e-05, 0.0141434
3.04900, 4.6031603e-05, 0.0044618365, 4.95287e-07, 2.9542472, 4.6481997e-05, 0.0141434
3.05000, 4.6051725e-05, 0.0040559713, 4.69380e-07, 2.9364951, 4.6481997e-05, 0.0141434
3.05100, 4.6016676e-05, 0.0043809502, 5.07361e-07, 2.9351890, 4.6481997e-05, 0.0141434
3.05200, 4.6030675e-05, 0.0032388929, 4.75836e-07, 2.8481772, 4.6481997e-05, 0.0141434
3.05300, 4.6035537e-05, 0.0035881216, 4.76306e-07, 2.8815105, 4.6481997e-05, 0.0141434
3.05400, 4.6022739e-05, 0.0031832056, 4.82165e-07, 2.8353174, 4.6481997e-05, 0.0141434
3.05500, 4.6051533e-05, 0.0023417152, 4.43861e-07, 2.7725666, 4.6481997e-05, 0.0141434
3.05600, 4.6049247e-05, 0.0035379357, 4.62475e-07, 2.8861401, 4.6481997e-05, 0.0141434
3.05700, 4.6059648e-05, 0.0029901010, 4.44751e-07, 2.8446591, 4.6481997e-05, 0.0141434
3.05800, 4.6063885e-05, 0.0037822125, 4.53361e-07, 2.9224660, 4.6481997e-05, 0.0141434
3.05900, 4.6088122e-05, 0.0037979390, 4.31451e-07, 2.9459598, 4.6481997e-05, 0.0141434
3.06000, 4.6040107e-05, 0.0033116860, 4.67817e-07, 2.8602474, 4.6481997e-05, 0.0141434
3.06100, 4.6123519e-05, 0.0040706405, 4.05089e-07, 3.0098236, 4.6481997e-05, 0.0141434
3.06200, 4.6056569e-05, 0.0044350382, 4.72583e-07, 2.9757211, 4.6481997e-05, 0.0141434
3.06300, 4.6094703e-05, 0.0039062523, 4.27173e-07, 2.9610117, 4.6481997e-05, 0.0141434
3.06400, 4.6062178e-05, 0.0042145238, 4.62898e-07, 2.9601591, 4.6481997e-05, 0.0141434
3.06500, 4.6094222e-05, 0.0042567407, 4.35287e-07, 2.9968689, 4.6481997e-05, 0.0141434
3.06600, 4.6085176e-05, 0.0045674569, 4.49711e-07, 3.0150097, 4.6481997e-05, 0.0141434
3.06700, 4.6117159e-05, 0.0039818157, 4.08789e-07, 2.9934027, 4.6481997e-05, 0.0141434
3.06800, 4.6067283e-05, 0.0041718800, 4.57189e-07, 2.9598062, 4.6481997e-05, 0.0141434
3.06900, 4.6120415e-05, 0.0037979390, 4.02196e-07, 2.9787881, 4.6481997e-05, 0.0141434
3.07000, 4.6119789e-05, 0.0035881216, 3.98335e-07, 2.9548147, 4.6481997e-05, 0.0141434
3.07100, 4.6118895e-05, 0.0028887119, 3.87114e-07, 2.8800342, 4.6481997e-05, 0.0141434
3.07200, 4.6115194e-05, 0.0025371844, 3.85235e-07, 2.8367393, 4.6481997e-05, 0.0141434
3.07300, 4.6148420e-05, 0.0035379357, 3.71410e-07, 2.9809387, 4.6481997e-05, 0.0141434
3.07400, 4.6134918e-05, 0.0027186358, 3.69097e-07, 2.8732088, 4.6481997e-05, 0.0141434
3.07500, 4.6166032e-05, 0.0027186358, 3.40456e-07, 2.9076641, 4.6481997e-05, 0.0141434
3.07600, 4.6127197e-05, 0.0028680039, 3.78575e-07, 2.8822763, 4.6481997e-05, 0.0141434
3.07700, 4.6193580e-05, 0.0040559713, 3.43877e-07, 3.1012666, 4.6481997e-05, 0.0141434
3.07800, 4.6200906e-05, 0.0030688012, 3.15052e-07, 2.9944756, 4.6481997e-05, 0.0141434
3.07900, 4.6185262e-05, 0.0038291984, 3.45850e-07, 3.0649588, 4.6481997e-05, 0.0141434
3.08000, 4.6202633e-05, 0.0034004871, 3.20502e-07, 3.0379703, 4.6481997e-05, 0.0141434
3.08100, 4.6216427e-05, 0.0043261861, 3.32767e-07, 3.1719720, 4.6481997e-05, 0.0141434
3.08200, 4.6226512e-05, 0.0043261861, 3.24704e-07, 3.1904075, 4.6481997e-05, 0.0141434
3.08300, 4.6220184e-05, 0.0039517637, 3.19613e-07, 3.1363018, 4.6481997e-05, 0.0141434
3.08400, 4.6222356e-05, 0.0041287956, 3.22309e-07, 3.1595285, 4.6481997e-05, 0.0141434
3.08500, 4.6245326e-05, 0.0040559713, 3.02327e-07, 3.1969850, 4.6481997e-05, 0.0141434
3.08600, 4.6264738e-05, 0.0028887119, 2.55846e-07, 3.0823324, 4.6481997e-05, 0.0141434
3.08700, 4.6179989e-05, 0.0034004871, 3.40374e-07, 3.0050991, 4.6481997e-05, 0.0141434
3.08800, 4.6230552e-05, 0.0030297067, 2.88314e-07, 3.0371721, 4.6481997e-05, 0.0141434
3.08900, 4.6235434e-05, 0.0031644255, 2.86611e-07, 3.0608366, 4.6481997e-05, 0.0141434
3.09000, 4.6243813e-05, 0.0027621367, 2.70702e-07, 3.0212309, 4.6481997e-05, 0.0141434
3.09100, 4.6256877e-05, 0.0025837421, 2.55045e-07, 3.0154150, 4.6481997e-05, 0.0141434
3.09200, 4.6246732e-05, 0.0023417152, 2.59112e-07, 2.9586337, 4.6481997e-05, 0.0141434
3.09300, 4.6301057e-05, 0.0031265267, 2.32179e-07, 3.2030785, 4.6481997e-05, 0.0141434
3.09400, 4.6280875e-05, 0.0026966222, 2.36504e-07, 3.0801375, 4.6481997e-05, 0.0141434
3.09500, 4.6300296e-05, 0.0030881630, 2.31396e-07, 3.1935876, 4.6481997e-05, 0.0141434
3.09600, 4.6309162e-05, 0.0032388929, 2.29292e-07, 3.2427995, 4.6481997e-05, 0.0141434
3.09700, 4.6349544e-05, 0.0034179704, 2.06832e-07, 3.4014967, 4.6481997e-05, 0.0141434
3.09800, 4.6328902e-05, 0.0038291984, 2.34559e-07, 3.3851674, 4.6481997e-05, 0.0141434
3.09900, 4.6288913e-05, 0.0035881216, 2.54616e-07, 3.2356699, 4.6481997e-05, 0.0141434
3.10000, 4.6391354e-05, 0.0040264730, 2.07398e-07, 3.6438882, 4.6481997e-05, 0.0141434
3.10100, 4.6345300e-05, 0.0030881630, 1.98056e-07, 3.3349154, 4.6481997e-05, 0.0141434
3.10200, 4.6369745e-05, 0.0032204373, 1.86654e-07, 3.4513652, 4.6481997e-05, 0.0141434
3.10300, 4.6354746e-05, 0.0023920804, 1.68179e-07, 3.2388728, 4.6481997e-05, 0.0141434
3.10400, 4.6347571e-05, 0.0024168694, 1.75648e-07, 3.2254660, 4.6481997e-05, 0.0141434
3.10500, 4.6381257e-05, 0.0019223655, 1.33997e-07, 3.2464645, 4.6481997e-05, 0.0141434
3.10600, 4.6386535e-05, 0.0022902426, 1.42862e-07, 3.3652642, 4.6481997e-05, 0.0141434
3.10700, 4.6365307e-05, 0.0016558425, 1.40129e-07, 3.1133521, 4.6481997e-05, 0.0141434
3.10800, 4.6367630e-05, 0.0024897563, 1.62692e-07, 3.3174031, 4.6481997e-05, 0.0141434
3.10900, 4.6417083e-05, 0.0019223655, 1.09967e-07, 3.4658182, 4.6481997e-05, 0.0141434
3.11000, 4.6387448e-05, 0.0023417152, 1.44187e-07, 3.3818805, 4.6481997e-05, 0.0141434
3.11100, 4.6400576e-05, 0.0021561920, 1.29419e-07, 3.4167030, 4.6481997e-05, 0.0141434
3.11200, 4.6421099e-05, 0.0018269814, 1.05240e-07, 3.4802067, 4.6481997e-05, 0.0141434
3.11300, 4.6423534e-05, 0.0023417152, 1.24023e-07, 3.6061742, 4.6481997e-05, 0.0141434
3.11400, 4.6423201e-05, 0.0023920804, 1.25194e-07, 3.6081455, 4.6481997e-05, 0.0141434
3.11500, 4.6442568e-05, 0.0020132356, 1.02169e-07, 3.7009976, 4.6481997e-05, 0.0141434
3.11600, 4.6420305e-05, 0.0017263351, 1.00067e-07, 3.4330652, 4.6481997e-05, 0.0141434
3.11700, 4.6431203e-05, 0.0011451211, 7.53319e-08, 3.3576377, 4.6481997e-05, 0.0141434
3.11800, 4.6405342e-05, 0.0010918301, 9.10262e-08, 3.0964835, 4.6481997e-05, 0.0141434
3.11900, 4.6433100e-05, 0.0000000, 4.94259e-08, 2.6737034, 4.6481997e-05, 0.0141434
3.12000, 4.6403366e-05, 0.00048828125, 8.04399e-08, 2.7397025, 4.6481997e-05, 0.0141434
3.12100, 4.6400962e-05, 0.00048828125, 8.36933e-08, 2.2749269, 4.6481997e-05, 0.0141434
3.12200, 4.6425250e-05, 0.00048828125, 6.14333e-08, 2.1345484, 4.6481997e-05, 0.0141434
3.12300, 4.6369395e-05, 0.00077204045, 1.17630e-07, 2.2343414, 4.6481997e-05, 0.0141434
3.12400, 4.6459874e-05, 0.00059801998, 3.40393e-08, 1.6643832, 4.6481997e-05, 0.0141434
3.12500, 4.6362605e-05, 0.0000000, 1.19526e-07, 2.4801333, 4.6481997e-05, 0.0141434
3.12600, 4.6397043e-05, 0.00059801998, 8.96249e-08, 2.2034586, 4.6481997e-05, 0.0141434
3.12700, 4.6379562e-05, 0.0000000, 1.02605e-07, 2.4698794, 4.6481997e-05, 0.0141434
3.12800, 4.6382256e-05, 0.00091349060, 1.07558e-07, 2.1442525, 4.6481997e-05, 0.0141434
3.12900, 4.6369912e-05, 0.0000000, 1.12431e-07, 2.6058061, 4.6481997e-05, 0.0141434
3.13000, 4.6424301e-05, 0.00048828125, 6.06469e-08, 2.8404567, 4.6481997e-05, 0.0141434
3.13100, 4.6383963e-05, 0.00059801998, 1.02620e-07, 2.2276747, 4.6481997e-05, 0.0141434
3.13200, 4.6408524e-05, 0.0000000, 7.38647e-08, 2.6304061, 4.6481997e-05, 0.0141434
3.13300, 4.6387143e-05, 0.00048828125, 9.79204e-08, 2.2767856, 4.6481997e-05, 0.0141434
