time(s), Phieff(Wb), Thetaeff(rad), Phipl(Wb), DelTheta(rad), Phiext(Wb), Thetaext(rad)
3.00000, 4.6106349e-05, 0.0037979390, 4.14815e-07, 2.9635742, 4.6481997e-05, 0.0141434
3.00100, 4.6113142e-05, 0.0034004871, 4.00865e-07, 2.9280617, 4.6481997e-05, 0.0141434
3.00200, 4.6075437e-05, 0.0044350382, 4.55412e-07, 2.9926331, 4.6481997e-05, 0.0141434
3.00300, 4.6101906e-05, 0.0035881216, 4.14597e-07, 2.9365070, 4.6481997e-05, 0.0141434
3.00400, 4.6083221e-05, 0.0039062523, 4.37957e-07, 2.9516800, 4.6481997e-05, 0.0141434
3.00500, 4.6067208e-05, 0.0031832056, 4.40455e-07, 2.8688848, 4.6481997e-05, 0.0141434
3.00600, 4.6070831e-05, 0.0034179704, 4.40464e-07, 2.8925011, 4.6481997e-05, 0.0141434
3.00700, 4.6027509e-05, 0.0032388929, 4.78471e-07, 2.8437636, 4.6481997e-05, 0.0141434
3.00800, 4.6004687e-05, 0.0029700999, 4.96712e-07, 2.8063543, 4.6481997e-05, 0.0141434
3.00900, 4.5982819e-05, 0.0030297067, 5.18531e-07, 2.7999718, 4.6481997e-05, 0.0141434
3.01000, 4.6000333e-05, 0.0014648439, 4.86496e-07, 2.6677358, 4.6481997e-05, 0.0141434
3.01100, 4.5984485e-05, 0.0019223655, 5.05332e-07, 2.7026126, 4.6481997e-05, 0.0141434
3.01200, 4.5997181e-05, 0.0019223655, 4.93113e-07, 2.7101505, 4.6481997e-05, 0.0141434
3.01300, 4.6008839e-05, 0.0022107877, 4.84132e-07, 2.7396362, 4.6481997e-05, 0.0141434
3.01400, 4.5979792e-05, 0.0025837421, 5.16166e-07, 2.7592423, 4.6481997e-05, 0.0141434
3.01500, 4.6038207e-05, 0.0024657000, 4.58339e-07, 2.7788169, 4.6481997e-05, 0.0141434
3.01600, 4.6048818e-05, 0.0028887119, 4.53529e-07, 2.8266637, 4.6481997e-05, 0.0141434
3.01700, 4.6036511e-05, 0.0027186358, 4.63059e-07, 2.8024290, 4.6481997e-05, 0.0141434
3.01800, 4.6038963e-05, 0.0036702405, 4.74687e-07, 2.8928287, 4.6481997e-05, 0.0141434
3.01900, 4.6056703e-05, 0.0033296358, 4.52329e-07, 2.8732417, 4.6481997e-05, 0.0141434
3.02000, 4.6038327e-05, 0.0033116860, 4.69245e-07, 2.8574469, 4.6481997e-05, 0.0141434
3.02100, 4.6065496e-05, 0.0023417152, 4.30453e-07, 2.7815464, 4.6481997e-05, 0.0141434
3.02200, 4.6015831e-05, 0.0020132356, 4.75503e-07, 2.7249019, 4.6481997e-05, 0.0141434
3.02300, 4.6019992e-05, 0.0024168694, 4.75410e-07, 2.7642396, 4.6481997e-05, 0.0141434
3.02400, 4.5980699e-05, 0.0019834081, 5.09567e-07, 2.7068241, 4.6481997e-05, 0.0141434
3.02500, 4.5983183e-05, 0.0010918301, 5.01359e-07, 2.6276634, 4.6481997e-05, 0.0141434
3.02600, 4.5963040e-05, 0.0010918301, 5.21530e-07, 2.6262214, 4.6481997e-05, 0.0141434
3.02700, 4.5972120e-05, 0.0010918301, 5.12425e-07, 2.6266339, 4.6481997e-05, 0.0141434
3.02800, 4.5974376e-05, 0.00091349060, 5.09230e-07, 2.6064923, 4.6481997e-05, 0.0141434
3.02900, 4.5965147e-05, 0.0010918301, 5.19445e-07, 2.6268494, 4.6481997e-05, 0.0141434
3.03000, 4.6001215e-05, 0.00048828125, 4.81348e-07, 2.5756710, 4.6481997e-05, 0.0141434
3.03100, 4.5967912e-05, 0.0011451211, 5.16976e-07, 2.6326325, 4.6481997e-05, 0.0141434
3.03200, 4.5988567e-05, 0.0014648439, 4.98099e-07, 2.6637132, 4.6481997e-05, 0.0141434
3.03300, 4.5999117e-05, 0.0017605233, 4.89945e-07, 2.6965511, 4.6481997e-05, 0.0141434
3.03400, 4.6021795e-05, 0.0022902426, 4.72376e-07, 2.7537935, 4.6481997e-05, 0.0141434
3.03500, 4.6007348e-05, 0.0015822123, 4.80352e-07, 2.6808651, 4.6481997e-05, 0.0141434
3.03600, 4.6014473e-05, 0.0021283689, 4.77582e-07, 2.7319601, 4.6481997e-05, 0.0141434
3.03700, 4.5983815e-05, 0.0015822123, 5.03618e-07, 2.6736748, 4.6481997e-05, 0.0141434
3.03800, 4.5983147e-05, 0.00091349060, 5.00328e-07, 2.6038902, 4.6481997e-05, 0.0141434
3.03900, 4.5958292e-05, 0.0013372133, 5.27155e-07, 2.6412380, 4.6481997e-05, 0.0141434
3.04000, 4.5973994e-05, 0.0000000, 5.08074e-07, 2.5440409, 4.6481997e-05, 0.0141434
3.04100, 4.5937944e-05, 0.00059801998, 5.44720e-07, 2.5766161, 4.6481997e-05, 0.0141434
3.04200, 4.5943668e-05, 0.00059801998, 5.39192e-07, 2.4711721, 4.6481997e-05, 0.0141434
3.04300, 4.5913960e-05, 0.0000000, 5.68090e-07, 2.5409548, 4.6481997e-05, 0.0141434
3.04400, 4.5899267e-05, 0.00077204045, 5.83649e-07, 2.4716442, 4.6481997e-05, 0.0141434
3.04500, 4.5956642e-05, 0.00097656250, 5.27192e-07, 2.4444015, 4.6481997e-05, 0.0141434
3.04600, 4.5924414e-05, 0.0013372133, 5.60994e-07, 2.4177635, 4.6481997e-05, 0.0141434
3.04700, 4.5953647e-05, 0.0013810680, 5.32330e-07, 2.4057558, 4.6481997e-05, 0.0141434
3.04800, 4.5928214e-05, 0.00048828125, 5.54040e-07, 2.5576556, 4.6481997e-05, 0.0141434
3.04900, 4.5973826e-05, 0.0000000, 5.08202e-07, 2.5383923, 4.6481997e-05, 0.0141434
3.05000, 4.6001397e-05, 0.00077204045, 4.82030e-07, 2.6040475, 4.6481997e-05, 0.0141434
3.05100, 4.5994307e-05, 0.00091349060, 4.89252e-07, 2.6069090, 4.6481997e-05, 0.0141434
3.05200, 4.6026910e-05, 0.0012448779, 4.58651e-07, 2.6515434, 4.6481997e-05, 0.0141434
3.05300, 4.6013946e-05, 0.0010918301, 4.70614e-07, 2.6313064, 4.6481997e-05, 0.0141434
3.05400, 4.5972964e-05, 0.0013372133, 5.12815e-07, 2.6482675, 4.6481997e-05, 0.0141434
3.05500, 4.5981832e-05, 0.00097656250, 5.02342e-07, 2.6200364, 4.6481997e-05, 0.0141434
3.05600, 4.5966153e-05, 0.0000000, 5.15983e-07, 2.5504835, 4.6481997e-05, 0.0141434
3.05700, 4.5997836e-05, 0.0000000, 4.84161e-07, 2.5264552, 4.6481997e-05, 0.0141434
3.05800, 4.5947959e-05, 0.0000000, 5.34051e-07, 2.5342801, 4.6481997e-05, 0.0141434
3.05900, 4.5942529e-05, 0.00048828125, 5.39759e-07, 2.5600541, 4.6481997e-05, 0.0141434
3.06000, 4.5944927e-05, 0.00059801998, 5.37993e-07, 2.5856612, 4.6481997e-05, 0.0141434
3.06100, 4.5955139e-05, 0.0000000, 5.26873e-07, 2.5349181, 4.6481997e-05, 0.0141434
3.06200, 4.5984645e-05, 0.00048828125, 4.97562e-07, 2.4985178, 4.6481997e-05, 0.0141434
3.06300, 4.5968464e-05, 0.00048828125, 5.13833e-07, 2.5614145, 4.6481997e-05, 0.0141434
3.06400, 4.6030085e-05, 0.00091349060, 4.53917e-07, 2.6209676, 4.6481997e-05, 0.0141434
3.06500, 4.5994073e-05, 0.0013372133, 4.91868e-07, 2.6534617, 4.6481997e-05, 0.0141434
3.06600, 4.6051129e-05, 0.0022640675, 4.43386e-07, 2.7644770, 4.6481997e-05, 0.0141434
3.06700, 4.6060306e-05, 0.0019223655, 4.30836e-07, 2.7328723, 4.6481997e-05, 0.0141434
3.06800, 4.6080915e-05, 0.0029296887, 4.23399e-07, 2.8520820, 4.6481997e-05, 0.0141434
3.06900, 4.6095098e-05, 0.0024168694, 4.02565e-07, 2.8061102, 4.6481997e-05, 0.0141434
3.07000, 4.6063393e-05, 0.0030297067, 4.41420e-07, 2.8488252, 4.6481997e-05, 0.0141434
3.07100, 4.6108667e-05, 0.0023920804, 3.89463e-07, 2.8150551, 4.6481997e-05, 0.0141434
3.07200, 4.6089947e-05, 0.0028680039, 4.13660e-07, 2.8506553, 4.6481997e-05, 0.0141434
3.07300, 4.6094057e-05, 0.0024897563, 4.05071e-07, 2.8180249, 4.6481997e-05, 0.0141434
3.07400, 4.6058033e-05, 0.0013810680, 4.28963e-07, 2.6795247, 4.6481997e-05, 0.0141434
3.07500, 4.6100049e-05, 0.0022107877, 3.95567e-07, 2.7894747, 4.6481997e-05, 0.0141434
3.07600, 4.6059840e-05, 0.0012448779, 4.25869e-07, 2.6589391, 4.6481997e-05, 0.0141434
3.07700, 4.6076917e-05, 0.0017263351, 4.12922e-07, 2.7217558, 4.6481997e-05, 0.0141434
3.07800, 4.6057566e-05, 0.0010918301, 4.27518e-07, 2.6471078, 4.6481997e-05, 0.0141434
3.07900, 4.6091611e-05, 0.0014648439, 3.96155e-07, 2.6975510, 4.6481997e-05, 0.0141434
3.08000, 4.6140161e-05, 0.0024657000, 3.60271e-07, 2.8474724, 4.6481997e-05, 0.0141434
3.08100, 4.6149634e-05, 0.0021283689, 3.46384e-07, 2.8118622, 4.6481997e-05, 0.0141434
3.08200, 4.6170988e-05, 0.0026520467, 3.34224e-07, 2.9010055, 4.6481997e-05, 0.0141434
