Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,5,6,7	-4.567463264423973	2.0403147288115018	1.5928588441626745	-4.259508510486478	-4.003268781614059	2.6391869292423342	1.3152028121454333	-1.9592329723322646	0.0	0.0	0.0	0.0	0.0	2.266392561131373	0.9727692307692308	0.2064102564102564	0.8818577648766329	0.8246912928416723	0.8905946330200427	0.04575235629460931	0.07814906215027934	0.03412291590476582	0.05297592940210877	0.029340540667313186
0,1,2,3,4,5,6,8	-3.9599532047406867	2.3803173939188835	0.8289295162193362	-4.748384220977287	-3.3378884134229656	2.474139248813695	-0.8779889173710174	0.0	1.6527080880201062	0.0	0.0	0.0	0.0	1.5864710147128145	0.9650769230769232	0.18746438746438746	0.8875181422351235	0.8411411772468744	0.8954565668845396	0.046977522007493076	0.10593196398472354	0.047648293290230535	0.0757801425739489	0.038895095334883084
0,1,2,3,4,5,8,9	-2.041261503248618	1.7029215253452983	0.02842010822508869	-5.356509493901596	-2.6881423989887048	3.9245531686686768	0.0	0.0	0.43950806414952437	2.176522995580375	0.0	0.0	0.0	0.08314412703765602	0.9804615384615385	0.18005698005698006	0.8989477503628447	0.8443742393981222	0.9060261582807152	0.02603638782788926	0.0771027762799776	0.037608026367773405	0.055016483473030973	0.031808752969370496
0,1,2,3,4,5,6,9	-1.4622203639846847	1.2471077584642982	0.28166837092707653	-5.061614440590793	-2.8428995628331437	2.1626710057527774	-1.9397184610841118	0.0	0.0	3.7853117330572927	0.0	0.0	0.0	1.1695314543334376	0.9804615384615385	0.12364672364672365	0.9275399129172713	0.8860348494664402	0.9302456953102436	0.02603638782788926	0.04761245514757145	0.026921536500554885	0.03960767615053291	0.025441943551238383
0,1,2,3,4,5,8,10	-3.0735538256254893	1.6909661733949881	1.103665739688464	-5.505503037672895	-4.03949248680245	2.4343688072621785	0.0	0.0	2.4366545535800874	0.0	-2.147446788046392	0.0	0.0	1.8641483880879757	0.9766153846153847	0.13475783475783473	0.9199564586357039	0.8794404173361349	0.9236096645793375	0.03965412594096625	0.07305678846037063	0.03502276612259304	0.06123656931284396	0.03310387518764987
0,1,2,3,4,5,8,11	-3.8563405291165425	2.37294826172144	0.6164420269638049	-5.055241085730956	-3.2374897954075648	3.3730169596927135	0.0	0.0	1.2732412147768701	0.0	0.0	0.284095200036328	0.0	0.8223001700559397	0.9689230769230768	0.17991452991452989	0.8932873730043541	0.8455131714690538	0.9002941666132198	0.04809162852023011	0.09443069259994333	0.044898846847202294	0.06811361747983977	0.03842213084691605
0,1,2,3,4,5,8,12	-3.8452726226395955	2.1629079259175605	0.8480344510894045	-4.64083025422381	-3.3072953218935277	2.6591215861559285	0.0	0.0	0.6936417747449205	0.0	0.0	0.0	3.6182912526615505	-1.1635194077512696	0.9961538461538462	0.16866096866096864	0.912300435413643	0.8560955493308434	0.9193096566121278	0.01153846153846153	0.0873190324991021	0.04311048597331328	0.06524192765287187	0.03673533128373582
0,1,2,3,4,5,9,10	-1.710655270655191	1.108447501886623	0.2578483088469883	-5.566542911627688	-3.064811781483293	3.1663897627879476	0.0	0.0	0.0	2.7995387104635183	-0.9621203354040155	0.0	0.0	0.9913221128517209	0.9649230769230769	0.1200854700854701	0.9218432510885342	0.8869800569800571	0.9237436629223532	0.03667093394569741	0.033310496962366175	0.0216926516467429	0.02728388450738021	0.022005938226841576
0,1,2,3,4,5,6,10	-4.093746968508285	1.800393847179566	1.7111090873367647	-4.511095509137949	-4.26843543782852	2.189064556777464	0.027957196206120482	0.0	0.0	0.0	-0.7767198328206667	0.0	0.0	2.41522843311107	0.9649230769230769	0.19886039886039883	0.8818214804063862	0.829409028333078	0.8897733286488092	0.04724755402078234	0.07967586790610758	0.03438115826922028	0.056483750876066385	0.02963778642466043
0,1,2,3,4,5,9,11	-1.8660214721215926	1.6329128842595613	0.03657845141725087	-5.573829825117472	-2.805527108722181	3.908689610288392	0.0	0.0	0.0	2.5037267195686037	0.0	0.5825396127063464	0.0	-0.2777928765240242	0.9766153846153847	0.15740740740740738	0.9085268505079824	0.8611190379266018	0.9137821700688413	0.030928816918471526	0.0746532529286117	0.036130824914789784	0.05588235223162857	0.031586334828012826
