Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,7,8	-1.318473332369822	0.0	0.707844626018914	-3.6495075701282325	0.0	0.0	0.0	2.954011816523349	2.018071126900135	0.0	-1.9876554925288772	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,5,6	-1.7559293161663756	0.0	2.5972011453330133	0.0	-0.053394523418715756	3.077820728998957	-1.9820088342676048	0.0	0.0	0.0	-1.8886190573950707	0.7666666666666667	0.05	0.8847222222222222	0.9166666666666666	0.818095238095238	0.1527525231651947	0.07637626158259733	0.05009635776908731	0.12909944487358058	0.0781242687040603
0,1,2,3,7,9	-2.0321098037921823	0.0	0.3915395544582312	-3.827393635505918	0.0	0.0	0.0	1.8815397514588217	0.0	1.3035870706041575	-0.5632671082085572	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,2,3,8,9	-1.4029073828444996	0.0	0.7013275312527633	-3.8004799553816566	0.0	0.0	0.0	0.0	2.0820656185000708	2.953958332627606	-2.064451121768133	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,6,7	-2.3949817520707652	0.0	1.8352207182052793	0.0	-1.3743224071791413	0.0	-0.27722501911002734	3.618750096555515	0.0	0.0	-2.1176695152821807	0.7	0.05	0.8652777777777777	0.85	0.76	0.27688746209726917	0.07637626158259733	0.13861779097687515	0.22912878474779197	0.24979991993593592
0,1,2,4,5,9	-1.9540930100409413	0.0	2.199627154143278	0.0	-1.3750292824522288	2.5149547705866904	0.0	0.0	0.0	2.8592754361704693	-3.8264127092578883	0.9333333333333332	0.016666666666666666	0.9652777777777779	0.975	0.9457142857142857	0.13333333333333336	0.049999999999999996	0.053160164469457344	0.075	0.08422515984562098
0,1,2,4,5,7	-1.7957940040414564	0.0	2.1805351787233853	0.0	-1.2940132001561877	2.3771396466757095	0.0	3.007506087793698	0.0	0.0	-3.9046252630118707	0.9333333333333332	0.016666666666666666	0.9652777777777779	0.975	0.9457142857142857	0.13333333333333336	0.049999999999999996	0.053160164469457344	0.075	0.08422515984562098
0,1,2,4,6,9	-2.3650646963834197	0.0	1.8983722583957867	0.0	-1.2439268610042202	0.0	-0.09454363574307086	0.0	0.0	3.036920830117152	-2.1457837570969116	0.6333333333333334	0.05	0.8402777777777777	0.85	0.72	0.23333333333333334	0.07637626158259733	0.1223878297225567	0.22912878474779197	0.22271057451320087
0,1,2,4,5,8	-1.438949652052218	0.0	2.6059988679460053	0.0	0.011841802553531977	2.5591837090119265	0.0	0.0	2.6700485828878735	0.0	-4.09017683178509	0.9333333333333332	0.10333333333333332	0.9083333333333332	0.85	0.8742857142857142	0.13333333333333336	0.08491826135237998	0.04614791034954487	0.12247448713915891	0.06663945022680343
0,1,2,4,6,8	-0.7685087508189382	0.0	2.021578519731652	0.0	0.886129614448677	0.0	-0.21958641242766824	0.0	1.8103353060416079	0.0	-3.0388170539796517	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0,1,2,4,7,9	-2.4329748649641383	0.0	1.778196964475996	0.0	-1.744115724486387	0.0	0.0	2.417772810920798	0.0	1.5903557912032558	-2.2993696041744154	0.7333333333333333	0.08333333333333333	0.8541666666666666	0.8166666666666667	0.7638095238095238	0.24944382578492943	0.11180339887498948	0.14071713374140005	0.22912878474779202	0.23171645821305553
0,1,2,4,7,8	-1.755083408140122	0.0	1.924803553367168	0.0	-0.8739444932876534	0.0	0.0	3.2426584115766666	2.6050375788160824	0.0	-3.9906710244854744	0.7	0.016666666666666666	0.8861111111111111	0.9666666666666666	0.7866666666666666	0.23333333333333334	0.049999999999999996	0.08624541497922235	0.1	0.1777638883463118
0,1,2,4,8,9	-1.8442414834929266	0.0	1.8966626735692451	0.0	-0.7417099437145358	0.0	0.0	0.0	2.8157514773393117	3.1344490086561114	-4.173061985693721	0.7	0.016666666666666666	0.8861111111111111	0.9666666666666666	0.7866666666666666	0.23333333333333334	0.049999999999999996	0.08624541497922235	0.1	0.1777638883463118
0,1,2,5,7,8	-1.7691989662444925	0.0	1.8531320816386654	0.0	0.0	2.079029578096845	0.0	2.8643724689999788	2.4153130924271293	0.0	-5.324866092812384	0.9666666666666666	0.016666666666666666	0.9777777777777779	0.975	0.9657142857142856	0.1	0.049999999999999996	0.04444444444444447	0.075	0.06975174637562116
0,1,2,5,7,9	-2.365045055491437	0.0	1.6352455102958021	0.0	0.0	2.9306452048253746	0.0	1.8169927374575643	0.0	1.3988416918277307	-4.6128992922298355	0.9666666666666666	0.03333333333333333	0.9666666666666666	0.95	0.9514285714285714	0.1	0.06666666666666667	0.05091750772173158	0.09999999999999999	0.0756468702564213
0,1,2,5,6,8	-1.1303442331802755	0.0	2.667518576989086	0.0	0.0	3.4435798784998872	-1.6813194836071403	0.0	2.5803386982229712	0.0	-3.803749288544205	1.0	0.10333333333333332	0.9319444444444445	0.85	0.9142857142857143	0.0	0.08491826135237998	0.05571158644480997	0.12247448713915891	0.06998542122237654
0,1,2,5,6,7	-2.245200886126243	0.0	2.035292393536815	0.0	0.0	3.1113409597440995	-1.4407418761011017	2.5844427758249218	0.0	0.0	-3.667031154060217	1.0	0.03333333333333333	0.9777777777777779	0.96	0.975	0.0	0.09999999999999999	0.06666666666666667	0.12	0.07500000000000002
0,1,2,5,6,9	-2.3801648225189376	0.0	2.049286665297438	0.0	0.0	3.231195000978329	-1.4916246050867341	0.0	0.0	2.258811619320242	-3.4383303734780455	1.0	0.03333333333333333	0.9777777777777779	0.96	0.975	0.0	0.09999999999999999	0.06666666666666667	0.12	0.07500000000000002
0,1,2,6,7,8	-2.0919805335052737	0.0	1.9094827093466713	0.0	0.0	0.0	-0.7828266224582223	3.260009673494733	3.0072868573253326	0.0	-4.16833468753488	0.8333333333333333	0.0	0.9444444444444444	1.0	0.89	0.223606797749979	0.0	0.07453559924999299	0.0	0.157797338380595
0,1,2,6,7,9	-3.1933020692550267	0.0	1.3138617787262232	0.0	0.0	0.0	-0.8650124002870007	2.332755483484426	0.0	1.4344772152426637	-1.9903473013381947	0.8	0.11666666666666665	0.8541666666666666	0.8166666666666667	0.7980952380952382	0.22110831935702666	0.16749792701868152	0.17227261807458435	0.25495097567963926	0.22310120945405906
0,1,2,5,8,9	-1.9041272563338232	0.0	1.8472255999941734	0.0	0.0	2.2338913879267865	0.0	0.0	2.4991757516359314	2.6289711321987843	-5.268491105224468	0.9666666666666666	0.016666666666666666	0.9777777777777779	0.975	0.9657142857142856	0.1	0.049999999999999996	0.04444444444444447	0.075	0.06975174637562116
0,1,3,4,5,7	-0.6607929205622486	0.0	0.0	-3.626552452247818	-0.9930255453556679	1.9874266723752645	0.0	1.8946525078908523	0.0	0.0	-0.4656635264891234	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,5,6	-0.5382444851791591	0.0	0.0	-3.620365297523469	0.5194026413125095	2.736154168266717	-1.140397901410434	0.0	0.0	0.0	0.09056833041603346	0.8333333333333334	0.0	0.9402777777777779	1.0	0.9000000000000001	0.16666666666666669	0.0	0.05991570725034165	0.0	0.09999999999999998
0,1,2,3,4,8	-0.3547968223340982	0.0	1.0574486172309263	-3.3431678540784207	1.2188716940258182	0.0	0.0	0.0	1.9297026992272628	0.0	-1.3249094103953727	0.6666666666666666	0.09	0.826388888888889	0.675	0.6523809523809525	0.39440531887330776	0.157797338380595	0.1470189897031446	0.3881043674065006	0.3692058032724676
0,1,3,4,6,7	-0.9195090129039143	0.0	0.0	-3.891302544767444	-0.783945760224359	0.0	-0.4930043765238355	3.3130948375359424	0.0	0.0	-0.20145977491609898	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,5,9	-0.7261702174292192	0.0	0.0	-3.6692335747024765	-0.9474279257919193	2.15313594731035	0.0	0.0	0.0	1.7216866550056689	-0.45570859408477793	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,5,8	-0.29145203778276907	0.0	0.0	-3.826547597447372	0.680346001569893	2.373747632216981	0.0	0.0	1.9393426226300057	0.0	-1.3907628817572912	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,1,3,4,7,8	-0.7637636744703243	0.0	0.0	-3.9253457438195047	-0.27640387913734704	0.0	0.0	3.0668438431515	1.8112256059844003	0.0	-1.5009667166054832	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,6,9	-1.081651100483962	0.0	0.0	-4.063110508206121	-0.7448184903652824	0.0	-0.4374544864450158	0.0	0.0	3.261287791604096	-0.20463217515848262	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,8,9	-0.8820563566576723	0.0	0.0	-4.089840112275903	-0.20336522299217621	0.0	0.0	0.0	1.8490523160643242	3.0193263731053492	-1.554387056586754	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,7,9	-1.0339999017368606	0.0	0.0	-4.006170484934297	-1.137924391650497	0.0	0.0	2.0681620270351906	0.0	1.5582963093860953	-0.40747876463511823	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,5,6,8	0.3241546264639995	0.0	0.0	-3.450023831382174	0.0	2.985060172880513	-0.9348204978271063	0.0	1.6378634540085344	0.0	-1.1530447110930362	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,1,3,5,6,9	-1.333123526972288	0.0	0.0	-3.4623870403509978	0.0	2.4719977822707966	-0.8971045417493368	0.0	0.0	1.4685135593558885	-0.31311667577720814	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,7,8,9	-2.361115069576923	0.0	1.580252054627672	0.0	0.0	0.0	0.0	2.015947882360907	2.7770417638901366	1.271854078206888	-4.102562395530265	0.7	0.016666666666666666	0.8861111111111111	0.9666666666666666	0.7866666666666666	0.23333333333333334	0.049999999999999996	0.08624541497922235	0.1	0.1777638883463118
0,1,3,5,7,8	-0.8208797381206981	0.0	0.0	-3.5510008357863754	0.0	1.8143919556217345	0.0	1.831458212806058	1.7484622900106785	0.0	-1.730417726278945	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,6,8,9	-2.08849175403802	0.0	1.877431584570208	0.0	0.0	0.0	-0.6574573272997866	0.0	3.0876015438731668	3.083073959104585	-4.269844225950362	0.7	0.0	0.8972222222222221	1.0	0.8	0.23333333333333334	0.0	0.07837075544258824	0.0	0.17320508075688773
0,1,3,5,6,7	-1.3458956259285106	0.0	0.0	-3.4229433418074846	0.0	2.2774993976777926	-0.9374681670041444	1.6878202071838218	0.0	0.0	-0.31533991022117636	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,6,8,9	-0.8505201722797647	0.0	0.0	-3.889032568124713	0.0	0.0	-0.7926526445432139	0.0	2.062037967276699	3.2940038280165025	-1.698969489172813	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,6,7,8	-0.7608815351021434	0.0	0.0	-3.6662312913026334	0.0	0.0	-0.8866684545472324	3.283751220069776	2.0471394419681745	0.0	-1.6291784433651297	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,5,8,9	-0.8518953992002614	0.0	0.0	-3.596973474087372	0.0	1.9615236181932452	0.0	0.0	1.769414975921227	1.7307321919736611	-1.7797440401087818	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,5,7,9	-1.5071720580053045	0.0	0.0	-3.5822758331649376	0.0	1.9304074050338085	0.0	1.0447018757323092	0.0	0.7464764076137991	-0.5460949157508319	1.0	0.016666666666666666	0.9888888888888889	0.975	0.9857142857142858	0.0	0.049999999999999996	0.03333333333333335	0.075	0.04285714285714287
0,1,3,7,8,9	-1.0957412493873675	0.0	0.0	-3.9633920866728447	0.0	0.0	0.0	1.88049504698031	2.000509426987527	1.403286321829542	-1.8103079861232927	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,6,8	-0.1532213127525175	0.0	0.0	-3.975736154883659	1.4694851468497365	0.0	0.6626385344085033	0.0	1.7757093094264558	0.0	-0.8909760680689631	0.7	0.03666666666666667	0.8722222222222221	0.8416666666666666	0.7323809523809524	0.348010216963685	0.07371114795831994	0.12120791238484127	0.3037954355593031	0.30908246923615007
0,1,4,6,8,9	-1.3332341869020592	0.0	0.0	0.0	-0.39783599381495904	0.0	0.02537882708845395	0.0	2.5540204193752922	3.323459014648583	-3.3369871029121243	0.6666666666666667	0.08333333333333333	0.8305555555555555	0.825	0.7157142857142857	0.25819888974716115	0.11180339887498948	0.1327533682816502	0.23702437755546485	0.22310984858393723
0,1,4,5,7,9	-1.17093470684924	0.0	0.0	0.0	-0.8858830993331074	2.568845051971935	0.0	2.0560560472677554	0.0	1.7205174872673414	-3.708369605610263	0.8	0.06666666666666667	0.8875	0.8583333333333332	0.8190476190476191	0.22110831935702666	0.0816496580927726	0.11118920866458575	0.18276426832884424	0.18846557875754721
0,1,3,6,7,9	-1.7417405650845623	0.0	0.0	-3.9278092843496766	0.0	0.0	-0.6615437716089544	2.0157258614193188	0.0	1.4521054671985432	-0.33083560918233074	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,5,6,7	-1.0212617429292243	0.0	0.0	0.0	-0.547792097835008	2.437667454197645	-1.5238844750502607	2.939932475223236	0.0	0.0	-2.266798306198111	0.9333333333333332	0.08333333333333333	0.9222222222222222	0.885	0.8978571428571428	0.13333333333333336	0.1343709624716425	0.11166528467912101	0.18445866745696718	0.1422146265332789
0,1,4,6,7,8	-1.1720188205318287	0.0	0.0	0.0	-0.43486901548299456	0.0	-0.3551391488826495	3.4658519388060425	2.481321456577341	0.0	-3.146348143077979	0.6666666666666667	0.0	0.8861111111111111	1.0	0.77	0.25819888974716115	0.0	0.08624541497922235	0.0	0.19519221295943134
0,1,4,5,6,8	-0.2482660727065081	0.0	0.0	0.0	0.7076732662826031	3.043225898622945	-1.2395123573191649	0.0	2.04430118574438	0.0	-2.844947259523944	0.6	0.16	0.7555555555555555	0.7	0.6085714285714285	0.24944382578492946	0.10519822558706333	0.08919219087779068	0.1755942292142123	0.1567354024927292
0,1,5,6,8,9	-0.7465379287483318	0.0	0.0	0.0	0.0	2.5191545576910834	-1.6664199889240152	0.0	2.435037703409037	2.4146942158827542	-3.6367352687067225	0.9	0.05	0.9333333333333332	0.9349999999999999	0.8907142857142857	0.21343747458109497	0.10671873729054748	0.0888888888888889	0.13425721582097552	0.15920882192765526
0,1,4,5,6,9	-1.1693555278894971	0.0	0.0	0.0	-0.6010519321249395	2.537796786450296	-1.4714298333251503	0.0	0.0	2.756660135407398	-2.1723815525814985	0.8666666666666666	0.08333333333333333	0.898611111111111	0.8683333333333334	0.8540476190476192	0.22110831935702666	0.1343709624716425	0.13580606406577372	0.2221673543375204	0.1985778519002211
0,1,4,7,8,9	-1.262921440663021	0.0	0.0	0.0	-0.6698698102432913	0.0	0.0	2.1755296971280047	2.5906196616661976	1.45102610998216	-3.3626420442598794	0.6666666666666667	0.06666666666666667	0.8416666666666666	0.8416666666666666	0.7223809523809523	0.25819888974716115	0.0816496580927726	0.11235415786753714	0.2056493779875511	0.21231955123524235
0,1,4,5,8,9	-0.9535401559337775	0.0	0.0	0.0	-0.4353276427559713	1.9824967220121774	0.0	0.0	2.284096672156456	3.020351749163042	-4.318783624325567	0.6666666666666667	0.016666666666666666	0.875	0.95	0.76	0.25819888974716115	0.049999999999999996	0.10467468711898208	0.15	0.21071307505705478
0,1,4,6,7,9	-1.7540783211422617	0.0	0.0	0.0	-1.2234298911746597	0.0	-0.5060203240881642	2.4940801726034882	0.0	1.694506845101348	-1.5531570965566597	0.6666666666666667	0.22000000000000003	0.7402777777777778	0.6683333333333332	0.6454761904761905	0.25819888974716115	0.210923893594085	0.18972954272520673	0.2796277287156384	0.23265803640700206
0,2,3,4,5,7	-0.92301304466436	0.0	0.801814165854229	-3.3930758007507906	-1.212614431093223	1.968854534354603	0.0	1.9140409683867474	0.0	0.0	-0.8380910840770532	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,5,6,7,8	-0.6264309186492192	0.0	0.0	0.0	0.0	2.3810278106909992	-1.7207326249360029	2.4994265969694616	2.455353658407517	0.0	-3.582972364762134	0.9333333333333332	0.05	0.9444444444444444	0.9349999999999999	0.9207142857142857	0.13333333333333336	0.10671873729054748	0.07453559924999299	0.13425721582097552	0.10002295654865785
0,2,3,4,5,9	-0.9740592473899206	0.0	0.8057444136716573	-3.4075440161722854	-1.2080851917087716	2.137783430709882	0.0	0.0	0.0	1.701798218480787	-0.7970477670128643	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,8,9	-1.1966850733356833	0.0	0.843928579591104	-3.7816833572726503	-0.4830681482803582	0.0	0.0	0.0	1.9504553176153223	3.1207077339679783	-2.0548320768485158	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,7,8	-1.054548371128931	0.0	0.8590907860745196	-3.6225306261644077	-0.5357822875670399	0.0	0.0	3.114932298069172	1.8719981467849007	0.0	-1.971215409169829	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,5,8	-0.5922336176529029	0.0	0.9015790476701339	-3.5529302521172377	0.43116537836508073	2.4023469164389453	0.0	0.0	2.08043955743161	0.0	-1.913511890477028	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,1,2,3,4,9	-1.4209399187488418	0.0	0.7545793990527411	-3.903069126515377	-1.0360959500216063	0.0	0.0	0.0	0.0	3.1990477013047887	-0.5912839674742641	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,5,7,8,9	-1.1072665400947825	0.0	0.0	0.0	0.0	2.319649414656221	0.0	1.9100436802324492	2.208039674759755	1.6168649031426032	-5.063245765719938	0.7666666666666667	0.016666666666666666	0.9083333333333332	0.975	0.8357142857142857	0.21343747458109497	0.049999999999999996	0.06781419786518725	0.075	0.1416016257257072
0,1,6,7,8,9	-1.6152609287744908	0.0	0.0	0.0	0.0	0.0	-0.7597910245966207	2.3184655946728983	2.5774544157919674	1.5875360017157558	-3.403128497088961	0.6666666666666667	0.1	0.8194444444444444	0.8	0.7014285714285714	0.25819888974716115	0.11055415967851333	0.12234841969747356	0.23033791601808756	0.2085480526148185
0,2,3,4,6,8	-0.37148124895435874	0.0	1.0701813848691106	-3.5527662200669865	1.2043925928322365	0.0	0.5972728672216987	0.0	1.9489824634932578	0.0	-1.5548067761066684	0.6666666666666667	0.03666666666666667	0.8597222222222222	0.7416666666666667	0.6823809523809523	0.3944053188733077	0.07371114795831994	0.1383949550390003	0.3881043674065006	0.3758591066173745
0,2,3,5,6,7	-1.5890287801054988	0.0	0.4882694978064178	-3.264947293999269	0.0	2.2730834206830943	-0.9566069786590055	1.6502690269631812	0.0	0.0	-0.5356223261658475	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,5,7,8	-0.7791592405590656	0.0	0.0	0.0	-0.39329149210753306	1.877208915836651	0.0	3.1271636887008674	2.298576550277601	0.0	-4.3938559306723874	0.6666666666666667	0.016666666666666666	0.875	0.95	0.76	0.25819888974716115	0.049999999999999996	0.10467468711898208	0.15	0.21071307505705478
0,2,3,4,7,9	-1.2950013966489622	0.0	0.8390385493680288	-3.6992996489737378	-1.4163694881836197	0.0	0.0	2.081331611593659	0.0	1.570580969171202	-0.8242599327582303	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,7,9	-1.9745419882858601	0.0	0.49053163445509257	-3.811388954038589	0.0	0.0	-0.7311922412068868	2.0181082316400096	0.0	1.4460201339563525	-0.5488540917357003	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,5,6,7,9	-1.4517197367673909	0.0	0.0	0.0	0.0	2.839641710323577	-1.3353727742507713	1.7434471449343465	0.0	1.2675713937886863	-2.842125496415543	0.9666666666666666	0.09999999999999999	0.9222222222222222	0.885	0.9073809523809523	0.1	0.16996731711975951	0.11166528467912101	0.18445866745696718	0.12175236940520837
0,2,3,4,6,7	-1.1944309894834215	0.0	0.8042707448073496	-3.5615349760703667	-1.0228235771440195	0.0	-0.5653338197882053	3.3637313328150142	0.0	0.0	-0.6009293908207711	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,7,8,9	-1.4563989808366329	0.0	0.707381464734065	-3.692570881312128	0.0	0.0	0.0	1.8656654235933412	2.0976259143623075	1.3853266905135477	-2.229756754214086	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,8,9	-1.25679022869343	0.0	0.7383423820185184	-3.610390989246791	0.0	0.0	-0.7969223739497568	0.0	2.2128439183843738	3.2665545517771326	-2.168987957894837	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,6,8	-0.1887215331662032	0.0	0.9661461844504797	-3.102976707655313	0.0	2.9723251779345308	-0.9462563459088645	0.0	1.8369152571024867	0.0	-1.7688573320445582	0.9666666666666666	0.016666666666666666	0.976388888888889	0.975	0.9657142857142859	0.1	0.049999999999999996	0.047324236215002285	0.075	0.06975174637562116
0,2,3,5,8,9	-1.1526510785394806	0.0	0.6479987255058476	-3.396256923633041	0.0	1.9652825883932934	0.0	0.0	1.9054988851075265	1.7111894770643665	-2.2168957630341604	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,8,9	-1.5726493936662314	0.0	2.153229278897239	0.0	-0.9735486809262429	2.0514615716659645	0.0	0.0	2.272129735435679	2.7200164358451455	-4.895586791053574	0.9666666666666666	0.0	0.9888888888888889	1.0	0.9800000000000001	0.1	0.0	0.03333333333333335	0.0	0.05999999999999999
0,2,3,4,5,6	-0.7848266341106046	0.0	0.6732760163617219	-3.394453353378272	0.35795527779092157	2.78913497931246	-1.2378427978438595	0.0	0.0	0.0	-0.22826051993778393	0.8666666666666666	0.0	0.951388888888889	1.0	0.9200000000000002	0.16329931618554522	0.0	0.05965758776365147	0.0	0.0979795897113271
0,2,3,4,6,9	-1.3623440718759545	0.0	0.7659741855178638	-3.790545420446861	-0.9723462111088846	0.0	-0.5431133140271718	0.0	0.0	3.3392568085893566	-0.5738519166918945	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,7,8	-1.4274007540233158	0.0	2.1185026312039064	0.0	-0.933342621986166	1.9078811852272177	0.0	2.924988889631199	2.2111065977441804	0.0	-4.9358415256721795	0.9666666666666666	0.0	0.9888888888888889	1.0	0.9800000000000001	0.1	0.0	0.03333333333333335	0.0	0.05999999999999999
0,2,3,5,7,8	-1.1274524919433835	0.0	0.6434287490231456	-3.342873689044276	0.0	1.819643918201455	0.0	1.7923035896662352	1.891265056764502	0.0	-2.1457138755617935	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,6,7,8	-1.74614569828817	0.0	2.073921015090607	0.0	-0.7311668487646051	0.0	-0.7069582061575213	3.4811244662237373	2.8237989768068763	0.0	-4.137599235581454	0.8333333333333333	0.0	0.9444444444444444	1.0	0.89	0.223606797749979	0.0	0.07453559924999299	0.0	0.157797338380595
0,2,4,6,7,9	-2.3432831112723993	0.0	1.822106753043806	0.0	-1.6729123516045739	0.0	-0.6377664424720157	2.5235093542072007	0.0	1.6824958296697479	-2.264527988735396	0.7333333333333333	0.1	0.8430555555555556	0.8083333333333332	0.761904761904762	0.24944382578492943	0.1527525231651947	0.17325519071909826	0.25833333333333336	0.24607577690999863
