Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,3,4,5,6,8,9	-0.3423049971588278	0.0	0.0	-3.0758433906421594	-0.4345474803187173	2.3981985601248907	-1.0841010124200274	0.0	1.8139467098030226	1.6772892474596848	-1.6149467767691796	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,5,6,7	-0.9567126662594063	0.0	0.8156509131771916	-3.1226340737000355	-1.099227530844065	2.2169923916042618	-0.8992826611333704	1.954787217195474	0.0	0.0	-0.7178480804142142	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,5,6,8	0.0	0.0	0.5601670854846326	-3.2538912900669628	0.4243503052783174	2.7924451972229614	-1.158428035318574	0.0	2.1008328289198563	0.0	-1.732735494656603	0.9666666666666666	0.0	0.9875	1.0	0.9800000000000001	0.1	0.0	0.0375	0.0	0.05999999999999999
0,2,3,4,6,8,9	-1.0781472836025814	0.0	0.8733127122354911	-3.6340631803427654	-0.4223120778919799	0.0	-0.7569117795201051	0.0	2.088563597121726	3.377212266977435	-2.1418504457145944	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,6,7,8,9	-1.673723733346278	0.0	2.0800300480983362	0.0	0.0	2.6575141102013426	-1.6771797582288346	1.5079310870702112	2.509584553883119	1.1185509008482113	-4.840749228245739	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,6,7,8,9	-0.6017587249547869	0.0	0.0	0.0	-0.3728927210192542	2.471795190411819	-1.414440404790128	1.6492798103017865	2.4541003233105467	1.3145622621931452	-4.017172804914589	0.8666666666666666	0.05	0.9222222222222222	0.9349999999999999	0.8707142857142858	0.22110831935702666	0.10671873729054748	0.08678055195451839	0.13425721582097552	0.1567674086287174
0,3,4,5,6,7,9	-0.6899796729853847	0.0	0.0	-3.4040369114129674	-1.050489091605272	2.3157775866945935	-0.8816681366432475	1.2811446564718456	0.0	0.8891808560592294	-0.49446305020398357	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,5,6,9	0.0	0.0	0.3950820895271205	-3.412542756842948	-1.7103374679890873	2.4178607404368995	-0.7656991773358955	0.0	0.0	1.7648075541355221	-0.5422535577902435	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,7,8,9	-1.4268942395182262	0.0	2.017361922090636	0.0	-1.0551369587289965	2.250289299261459	0.0	1.7886136940070247	2.064373306285335	1.5037741873189634	-5.291106829475577	0.9666666666666666	0.0	0.9888888888888889	1.0	0.9800000000000001	0.1	0.0	0.03333333333333335	0.0	0.05999999999999999
1,2,3,4,5,7,8	0.0	0.0	0.6002999905392397	-3.4909990987215402	-1.2466886394913004	1.9998661260526418	0.0	1.910398667867535	1.7845650975988363	0.0	-2.052996708091685	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,5,6,7,9	0.0	0.0	-0.7915006139550449	-3.5914221349762316	0.0	2.7159446018942024	-0.9203561754187357	0.9582903483623202	0.0	0.46758461132759327	-0.5916878312160838	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,6,7,9	0.0	0.0	0.3265756254402309	-4.045569515082522	-2.180020661262165	0.0	-0.6619000143908297	2.2533333435627103	0.0	1.6540980589005432	-0.47595724768586384	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,6,7,8,9	-0.6880118395052945	0.0	0.0	-3.042092362696006	0.0	2.0660912098142736	-1.1729879230000781	1.228294615157451	1.964664117515013	0.883558268148103	-1.8882287996526976	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,5,8,9	0.0	0.0	0.5872250878695215	-3.5365869789376654	-1.24697954976526	2.112340968068657	0.0	0.0	1.802869845987765	1.769867158189662	-2.0523379020586585	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,5,7,8,9	-0.547291712807586	0.0	0.0	-3.579383999596827	-0.6716369561566247	1.867077402867756	0.0	1.283166290078793	1.5975754151682207	1.0087213676810933	-1.8060294549065685	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,5,7,9	0.0	0.0	0.4088710400944507	-3.5441679390687177	-1.9533079734458347	2.1822380016132366	0.0	1.1816761107580551	0.0	0.8278937879592114	-0.7899153909210783	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,3,4,5,6,7	0.0	0.0	0.40695085697615063	-3.3356137381826714	-1.6942206132704736	2.200825328645372	-0.7804127346280632	2.011550146325418	0.0	0.0	-0.5972470742316226	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
