Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,5,6,8,10	-3.145811583088506	1.6085929161031356	1.6665779963108072	-5.2687686852755835	-4.475250603100791	1.2722633792164921	-0.8694988818790451	0.0	2.439450159951467	0.0	-2.2574762042013736	2.727176799146773	0.9807692307692308	0.12350427350427351	0.9276124818577648	0.8893530657226429	0.9308427724274677	0.03545978637420342	0.0708051725256877	0.030533441000919502	0.05946750231071693	0.027304570203194167
0,1,2,3,4,5,6,7,8	-4.292938274040508	1.9778658180436461	1.3712503662257254	-4.546467602577958	-3.7869462288353786	2.016826377114401	1.4611715926220212	-3.2820555006398733	1.6969873763027021	0.0	0.0	2.489822245268425	0.9766153846153847	0.13504273504273506	0.9198838896952104	0.8810533744377471	0.923605936233692	0.04959862567288587	0.08196467810038781	0.03536825829144086	0.06169741564330914	0.030646965842687567
0,1,2,3,4,5,6,7,9	-1.1216584958804972	0.9784265728090519	0.6769494918414292	-4.9786438226016845	-3.224415371075165	1.84829732869959	0.14802862230483965	-3.492000072069504	0.0	4.5130304958000185	0.0	1.5018251654850405	0.9883076923076924	0.05213675213675213	0.9677068214804063	0.9485132275132276	0.9678351878729238	0.017864711836301273	0.02949234027260976	0.02075014920250973	0.0285195732643543	0.0205431998471893
0,1,2,3,4,5,6,7,10	-4.134180945725934	1.7321195792833977	2.3182559328325683	-4.298814272292048	-4.723612650388443	2.198914804969318	1.2919768979244401	-2.084880450696877	0.0	0.0	-0.7183812988929721	2.556252192626868	0.9843076923076923	0.13874643874643874	0.9217706821480405	0.876472749477894	0.9257784937573476	0.03139215595688357	0.06685511631781585	0.030370426724438057	0.053639231607453354	0.027491121408839133
0,1,2,3,4,5,7,8,9	-1.038827798655673	0.9136877690636414	0.41783018234721325	-5.236064321617697	-3.062109668843977	1.6421803708411715	0.0	-3.758060020469091	0.9760795708269694	4.349097134799465	0.0	1.655534779064593	0.9843076923076923	0.04843304843304843	0.9677068214804063	0.9517755392755394	0.9675282272238036	0.02626041636104844	0.023588298399102176	0.019029812362857317	0.022918681899824444	0.019514609173800292
0,1,2,3,4,5,7,8,10	-3.42322689501563	1.6159731757254299	1.8961965354672317	-4.6327153762544935	-4.416932889044778	0.8688655152289708	0.0	-2.140851864060828	2.7705694852230427	0.0	-2.0971915930960034	3.094036528842903	0.9730769230769232	0.07094017094017094	0.950544267053701	0.932634415393036	0.950700742304516	0.048802221309421225	0.05379563194607104	0.02971919621864356	0.04897536606343414	0.029728728286701343
0,1,2,3,4,5,7,9,10	-1.102469092672586	0.9641663579312232	0.7561765101876136	-4.9751240597369675	-3.3113006652482446	1.7295211390617358	0.0	-3.317734167901148	0.0	4.497280440541589	-0.11295402542883455	1.5595177491879446	0.9883076923076924	0.05584045584045584	0.9657837445573293	0.9448209198209199	0.9659528349317472	0.017864711836301273	0.029688468862497527	0.022081149809514606	0.02917599847833055	0.021986575704108547
0,1,2,3,4,5,6,8,9	-1.0697793277252905	1.328458742795509	0.2292174625000365	-5.296386715000502	-2.8810046586843274	2.1468830807389425	-2.2495317964028425	0.0	0.5863473864584979	3.8327805266955957	0.0	0.9186429831150997	0.9843076923076923	0.10826210826210825	0.937155297532656	0.9003016538522657	0.9392995912469597	0.03139215595688357	0.05852256856742225	0.029700030253799383	0.049298405405221554	0.028140005713669265
0,1,2,3,4,6,7,8,9	-0.6734678837987815	0.021497458478821896	0.5982848680497532	-5.269283244213892	-3.2804386860995898	0.0	0.2683088124599329	-4.353455654577644	1.0906037315989097	4.281633881742881	0.0	2.8566755915520488	0.9804615384615385	0.041025641025641026	0.9695573294629897	0.9585000000000001	0.9690547046104363	0.031589452213108396	0.01990023901435934	0.019379745818706336	0.019865192104251597	0.020238089585388003
0,1,2,3,4,5,8,9,10	-1.53820852166126	1.253053006352122	0.5310875419784891	-6.079542660130109	-3.606780345783059	3.1087828410587943	0.0	0.0	1.6568137730401982	2.1867503048573194	-2.029075359411258	0.8828175358032991	0.9844615384615386	0.08974358974358973	0.9466618287373004	0.9150947328533535	0.9479665617401467	0.019035314425201177	0.04121710624240856	0.020490287232939754	0.03631809377802413	0.019557376309492017
0,1,2,3,4,6,7,8,10	-3.024583612615931	1.0656545271934266	1.9794028774986028	-4.7376848931074615	-4.562030916397484	0.0	0.4890746180931149	-2.7351834720089103	2.815517503438588	0.0	-2.2551746262192234	3.724841078140088	0.9612307692307693	0.07094017094017094	0.9447387518142234	0.9318637815284332	0.9446505527369646	0.0489017854007869	0.05867424359521203	0.03249721504657327	0.050268693203844785	0.03239779313901773
0,1,2,3,4,6,7,9,10	-0.6197442876795376	0.0754775023814839	1.078496261766055	-5.161433978176253	-3.764196882945735	0.0	-0.37364392244911315	-3.204506301891139	0.0	4.597117018740012	-0.4250724173395657	2.8424238333921608	0.9804615384615385	0.05213675213675213	0.9638606676342525	0.947920634920635	0.9636132122902378	0.031589452213108396	0.02949234027260976	0.02472152319804174	0.02903957107504538	0.025263054489449994
0,1,2,3,4,6,8,9,10	-0.8960444071773697	0.46296725994936816	1.0941408498986138	-5.4085272575228895	-3.9041414434140123	0.0	-2.702039955524033	0.0	1.7489960679571943	3.327767407092671	-1.8677616801824013	2.7326340725601073	0.9766153846153847	0.059544159544159536	0.9580914368650216	0.9413023030609237	0.9580277834550867	0.031316668529884364	0.037606837606837605	0.023941839662882936	0.0365200053643371	0.024367837198550242
0,1,2,3,4,5,6,9,10	-1.0555106122034132	1.0978168868053308	0.6252146140213334	-5.263246332133374	-3.3075735294720467	1.6549009863287925	-2.174549748661073	0.0	0.0	4.171004578383119	-0.6997979430631313	1.451125283271781	0.9806153846153846	0.08219373219373219	0.9486211901306241	0.9207847388881871	0.9493754500524757	0.025919310386034063	0.03198029492484402	0.020680365568798598	0.029063733393775413	0.02035457752373637
