Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,4,7,8,9,10	-1.6302824998114311	0.5512266801716863	-4.304908706742038	0.0	-9.740789918040628	0.0	0.0	-3.795247844424624	1.5923726064478874	1.927597585681355	-1.414343118627162	7.875486613219188	0.9536923076923077	0.03732193732193732	0.9581277213352685	0.9610527065527066	0.9570061185577279	0.03349785827296634	0.016573264469799415	0.018565597279362682	0.017243132202489513	0.019643543076873958
0,1,2,5,6,7,8,9	-2.844908696509532	2.9475300918058482	-0.7544835311758987	0.0	0.0	5.776131012011265	0.7634513500506404	-3.9170456955963786	1.4664860823810024	2.2753646475405356	0.0	-2.40218284513645	0.7323076923076923	0.1349002849002849	0.7997460087082728	0.8429966766007956	0.7813696233841553	0.08583457324701421	0.07360152249624535	0.06449751109312149	0.08295049934564903	0.07209315639698266
0,1,2,5,6,8,9,10	-3.1880336018703543	3.001161317390209	-0.4458549786057011	0.0	0.0	6.171739427992906	-1.6638965119709106	0.0	1.340465055613962	1.5581303084850855	-1.2297190236267332	-2.5215097883464876	0.74	0.12350427350427351	0.809288824383164	0.854234989648033	0.7918529073053828	0.07619346288876921	0.07080517252568769	0.0662255101631704	0.08194205771117713	0.072169005014848
0,1,2,5,6,7,9,10	-3.211450827512183	2.927200701772882	-0.3368318220178431	0.0	0.0	5.947954761673137	0.4244305976100978	-2.901421549498114	0.0	2.7194021606503602	0.26507351508746774	-2.5083231490206006	0.7092307692307693	0.18319088319088317	0.7636066763425254	0.7972734400102821	0.7470186619291479	0.07946269267163818	0.1012583068083263	0.07024025874565212	0.10082592811836269	0.07353082444943351
0,1,2,5,7,8,9,10	-2.7103486101949468	2.9297773290774107	-0.7010460633511668	0.0	0.0	5.649663378350129	0.0	-3.0568205104618387	1.9788674504813817	1.9866242971001236	-0.648223067974425	-2.3553156142328273	0.7476923076923077	0.1458689458689459	0.8017053701015966	0.8382771978424153	0.7876926059659091	0.06867813619000261	0.08566028220459326	0.058902392288420716	0.08749559264485952	0.06049000203097255
0,1,2,4,5,8,9,10	-2.9677856072453963	1.569343999048035	-4.6782360272431	0.0	-7.914441228397843	3.6948779248487726	0.0	0.0	-0.11539988097890348	1.3203799990806682	-1.1505458993995739	5.042958608736123	0.9187692307692308	0.11623931623931623	0.9009071117561683	0.8866260718846926	0.8993586565740556	0.09192948159213571	0.048967223517221804	0.0458781077114942	0.04101029466100503	0.051292182564222674
0,1,3,4,5,6,7,8	-4.216978462227596	2.0197468911437495	0.0	-4.116563249230684	-4.512787777240562	2.287560780009149	1.5131171101426293	-3.1485076517693096	1.739636814954812	0.0	0.0	3.2445785162648817	0.9727692307692308	0.146011396011396	0.912300435413643	0.8716336935219028	0.9168261599163856	0.04912512703809401	0.08851015542439122	0.042341986837354025	0.06433285015759035	0.0366713011436949
0,1,3,4,5,6,7,9	-1.0572421696639058	0.9405313526224388	0.0	-4.8444900247571265	-3.5337038449247964	1.8831883070255906	0.18691879182502213	-3.4069952350084387	0.0	4.594763452949805	0.0	1.9173094376870659	0.9883076923076924	0.04843304843304843	0.9696298984034832	0.952074481074481	0.9697205574053521	0.017864711836301273	0.028822842397335777	0.020979233882100694	0.027688094645442314	0.020742982245949393
0,1,3,4,5,6,7,10	-4.022820375410681	1.6781718128925753	0.0	-3.8287020126262945	-5.687205641377052	2.398078621350467	1.4846145884565156	-1.780307447144946	0.0	0.0	-0.5381975789078906	3.934582710942304	0.9804615384615385	0.16851851851851854	0.9047532656023222	0.853684675825494	0.9105852331363167	0.039869906790154674	0.07276692940065035	0.02819714252033055	0.05444651337350336	0.02377001930428245
0,1,3,4,5,6,8,9	-1.0718648853033352	1.3259780479324923	0.0	-5.220977943904289	-3.018095358328052	2.1593226281314757	-2.2384287444002333	0.0	0.5889160758861014	3.850588712170152	0.0	1.0840946196469046	0.9843076923076923	0.10826210826210825	0.937155297532656	0.9003016538522657	0.9392995912469597	0.03139215595688357	0.05852256856742225	0.029700030253799383	0.049298405405221554	0.028140005713669265
