Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	weight13	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,2,3,9,12	-1.288828640589401	0.0	-1.1758961176193596	3.8592811336098434	0.0	0.0	0.0	0.0	0.0	0.9441033224123387	0.0	0.0	0.2776370816439603	0.0	-2.2420153589008405	1.0	0.025	0.9833333333333334	0.9666666666666666	0.9800000000000001	0.0	0.07500000000000001	0.04999999999999999	0.1	0.05999999999999999
0,2,3,8,12	-1.301418618048434	0.0	-1.0773599249066093	4.5332786947276595	0.0	0.0	0.0	0.0	-0.06497800121858274	0.0	0.0	0.0	0.11180755631732331	0.0	-2.204674960890861	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,10	0.6007873534721921	0.0	-0.7800122833953741	2.5788711916862663	0.0	-1.3288782842521647	0.0	0.0	0.0	0.0	2.1280013907166153	0.0	0.0	0.0	-2.4240944438459464	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,10,12,13	0.009260372155579687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.319899934149876	0.0	1.3517627175493268	1.6870474338921304	-4.695212626648064	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,12,13	-1.342424248437251	0.0	-1.2919897367315256	4.267371714818765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3497215456264708	1.321871959815027	-3.102389309042983	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,7	-0.0933970122028521	0.0	-2.3535268551456334	2.692956360361303	0.0	0.0	0.619820976186378	1.4603532162646304	0.0	0.0	0.0	0.0	0.0	0.0	-1.7150773936412176	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,10,13	-0.2854445139999321	0.0	-1.1109523793778977	2.810227951350046	0.0	0.0	0.0	0.0	0.0	0.0	2.757988653923369	0.0	0.0	0.8671242928381153	-3.977818893806466	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,9	0.4260732045088858	0.0	-2.115360491761579	0.0	1.980001072904653	-2.6940895269616667	0.0	0.0	0.0	2.3344040379156334	0.0	0.0	0.0	0.0	0.0019882097862671173	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,7	-0.9264092810899796	0.0	-1.705387920689469	2.364769939213784	1.3573458854530602	0.0	0.0	1.910192881365441	0.0	0.0	0.0	0.0	0.0	0.0	-1.8628273754763167	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,7	0.8232145271398033	0.0	-2.171007616827095	2.719572542628485	0.0	-1.3258335822178424	0.0	1.8307889750016617	0.0	0.0	0.0	0.0	0.0	0.0	-1.4071192154025947	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,8,9	-1.20319397279142	0.0	-1.2683980060660072	4.0318434343475955	0.0	0.0	0.0	0.0	-1.0963027224712913	1.4280969893360358	0.0	0.0	0.0	0.0	-1.9522205851015204	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,12	-0.7742750255506923	0.0	-1.5400862667754855	2.5762088560449405	0.0	0.0	1.6427359527150478	0.0	0.0	0.0	0.0	0.0	0.8611931258750636	0.0	-1.6956244715505508	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,9,10,11	1.4273186660934025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9914146275624922	4.593658460379821	0.0	0.0	0.0	-4.385927198581152	1.0	0.05	0.9666666666666668	0.9333333333333332	0.96	0.0	0.10000000000000002	0.06666666666666665	0.13333333333333336	0.07999999999999999
0,2,3,4,11	-2.2066817351195995	0.0	-0.6192225060753667	3.612843677337179	1.73952019520394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9568013708011134	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,9,13	-0.9770167900256694	0.0	-1.4629330893135402	3.7575477502797057	0.0	0.0	0.0	0.0	0.0	0.7862924914623983	0.0	0.0	0.0	0.8576779304539184	-2.675672481447416	1.0	0.05	0.9666666666666668	0.9333333333333332	0.96	0.0	0.10000000000000002	0.06666666666666665	0.13333333333333336	0.07999999999999999
0,2,3,8,13	-1.1284451573335963	0.0	-1.367373561561965	4.40894225341049	0.0	0.0	0.0	0.0	-0.3473891466436198	0.0	0.0	0.0	0.0	1.4583350955755248	-3.0698628662852157	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,7,10	0.32911954550283495	0.0	-1.7593213297236339	2.3385561880685635	0.0	0.0	0.0	1.6299279803715883	0.0	0.0	2.11382825260444	0.0	0.0	0.0	-3.258551928324606	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,11,12,13	-0.07128593431410365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1333618784238997	3.1621426900112537	-2.1465614006758336	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,1,9,12,13	-0.0007662758037808998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.746256979277978	0.0	0.0	1.4387203478767556	2.018686466136203	-2.578409953984404	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,2,4,5,6	0.4902833125434478	0.0	-2.269023070522397	0.0	2.3854934031758175	-1.9177370294274272	2.4569244385446196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23214328262646672	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,10	0.8484176984435402	0.0	-1.5134089403470334	0.0	1.2849428555751308	-1.116479784209919	0.0	0.0	0.0	0.0	3.448345174468084	0.0	0.0	0.0	-1.889349918671495	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,11	0.41689693771480385	0.0	-1.127099458281009	3.4437309198122152	0.0	-1.8547115226501247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.045209855458452	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,8	-0.2719880353368612	0.0	-2.117673492633517	2.7230539742141096	0.0	0.0	2.032442070867412	0.0	-1.4802512808573327	0.0	0.0	0.0	0.0	0.0	-0.8821538961772907	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,11,12	-1.302124828810684	0.0	-1.091431998416178	4.612278654576947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12000857243626004	0.0	-2.3220244999056696	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,13	-0.4170772044325924	0.0	-2.065965561226048	2.7698604164586227	0.0	0.0	1.5743270319124094	0.0	0.0	0.0	0.0	0.0	0.0	-0.19818204975551085	-1.3058913911641474	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,8,10	-0.3032416683043756	0.0	-0.8986866183708628	2.8144409356867683	0.0	0.0	0.0	0.0	0.13801944267526192	0.0	2.793919847039911	0.0	0.0	0.0	-3.4847319378977133	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,8	0.4406547677145026	0.0	-1.445273853686626	3.4823853618113474	0.0	-2.1970866728255958	0.0	0.0	0.6058641737092685	0.0	0.0	0.0	0.0	0.0	-1.1386589847972721	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,8	-2.102844335689004	0.0	-0.5463457040520933	3.63981368252365	1.8221435751229322	0.0	0.0	0.0	-0.2561252159182976	0.0	0.0	0.0	0.0	0.0	-1.935349150051552	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,10,11	-0.19448915980631776	0.0	-0.7877200584109165	2.7962871754823375	0.0	0.0	0.0	0.0	0.0	0.0	2.7323813807514896	0.0	0.0	0.0	-3.4611637834897495	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,13	-0.09895946933963154	0.0	-1.7234404784688675	0.0	2.426362862727263	-2.5941202437909046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.748719137105957	-0.759607192972352	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,7,8	-0.45802200287599576	0.0	-1.7996347739081664	0.0	2.324845911571117	0.0	0.0	3.036466870547244	-1.2915794400987193	0.0	0.0	0.0	0.0	0.0	-0.4602965885856228	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,7	0.4859295958462447	0.0	-2.1508824996107925	0.0	2.0831965443010008	-1.6271030434572453	0.0	2.4805467096146194	0.0	0.0	0.0	0.0	0.0	0.0	-0.22944617470526932	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,5,12	0.277806161413096	0.0	-0.6109599710917909	3.508871649098244	0.0	-1.8319311928392643	0.0	0.0	0.0	0.0	0.0	0.0	0.48642186882203936	0.0	-1.445379524296937	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,6,9	-0.42162362043473245	0.0	-2.118650774511683	2.888602736085322	0.0	0.0	1.880418303368866	0.0	0.0	-0.5425275104395195	0.0	0.0	0.0	0.0	-1.3391972532303298	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,11	0.5897324300770007	0.0	-2.032504819226784	0.0	2.014775810946773	-1.8327911760137865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8006726740759842	0.6	0.05	0.7952380952380952	0.8333333333333333	0.6733333333333332	0.32659863237109044	0.15000000000000002	0.1817027050317992	0.3415650255319866	0.3158058475287203
0,2,3,11,13	-1.128355176679086	0.0	-1.489751358027603	4.324831668012716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2328772409237398	-2.981374679158917	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,9,10,12	0.9974197507545831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0995652984144066	4.8214990122710155	0.0	0.519149719277413	0.0	-4.632546331862949	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,7,11	-0.057223733461514346	0.0	-2.2964669993021256	3.022678612506186	0.0	0.0	0.0	2.0970339439302537	0.0	0.0	0.0	0.0	0.0	0.0	-2.0695059870975068	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,4,12	-2.1067486052965436	0.0	-0.7668576441572194	3.5813959719458914	1.7583553024918732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2628267506749719	0.0	-1.8582131122216392	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,9,10	-0.3440651045215183	0.0	-1.158853744044028	2.63233764926176	0.0	0.0	0.0	0.0	0.0	0.697334171011451	2.8517786747131213	0.0	0.0	0.0	-3.6294052558753487	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,10,12	-0.3435843440693241	0.0	-1.7458046610474978	0.0	1.7026050115730158	0.0	0.0	0.0	0.0	0.0	3.582631643149275	0.0	-0.9999255174081088	0.0	-1.871315967339627	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,8,11	-1.0644501694074027	0.0	-1.5826856338556508	0.0	2.032027921927991	0.0	0.0	0.0	1.0264280206946217	0.0	0.0	0.0	0.0	0.0	-0.38221126499565594	0.39999999999999997	0.075	0.6952380952380952	0.7	0.46333333333333326	0.28087165910587863	0.16007810593582122	0.08505033856900837	0.4	0.25141819964177436
0,2,5,6,10	1.1442100617194941	0.0	-2.5978748130724343	0.0	0.0	-1.2665733205700884	1.5252160917617992	0.0	0.0	0.0	2.4619143281774325	0.0	0.0	0.0	-0.9278186461293163	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,7,12	1.2604611405779274	0.0	-2.271062537530033	0.0	0.0	-1.6742910740563637	0.0	3.1665966545069972	0.0	0.0	0.0	0.0	1.6643815120528693	0.0	-0.5067124173985593	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,7,9	-0.7838529529882688	0.0	-2.0910131762543562	0.0	2.325843542669211	0.0	0.0	2.822017323140239	0.0	-0.33657379002510135	0.0	0.0	0.0	0.0	-0.5757209006692162	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,6,7	-0.5901000564778132	0.0	-2.1361842460142926	0.0	1.8605155197589127	0.0	0.9223452984518129	1.6757196344740364	0.0	0.0	0.0	0.0	0.0	0.0	-0.4496756045765734	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,9,11	1.3688237276944322	0.0	-2.489264033181784	0.0	0.0	-2.3466425124132164	0.0	0.0	0.0	2.5123236205890764	0.0	0.0	0.0	0.0	0.4668082364685605	1.0	0.125	0.9214285714285715	0.8766666666666666	0.9216666666666666	0.0	0.20155644370746376	0.12601065354665944	0.19209372712298547	0.12338962679253068
0,2,4,5,8	0.1769590814507625	0.0	-1.9903941447832345	0.0	2.2675975935428054	-2.902366584670478	0.0	0.0	1.9059039781803828	0.0	0.0	0.0	0.0	0.0	0.3560044083973471	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,12,13	0.7535370200693629	0.0	-2.295787814977823	0.0	0.0	-2.924484541579129	0.0	0.0	0.0	0.0	0.0	0.0	1.3406205836783136	3.4729138889852917	-0.7269681222973582	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,8,10	0.659549642880146	0.0	-2.3514888818715534	0.0	0.0	0.0	2.008742849120164	0.0	-1.1209393531573313	0.0	2.481214164703844	0.0	0.0	0.0	-1.1327237487722488	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,8,9,13	-0.2941363617746011	0.0	-2.352791143445653	0.0	0.0	0.0	0.0	0.0	-0.7564778694480935	1.9910094517131225	0.0	0.0	0.0	1.7990201095374796	-0.5074981467517994	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,2,7,8,11	0.8142416541997886	0.0	-3.5489539317127923	0.0	0.0	0.0	0.0	3.680899920949723	-0.8920070265081792	0.0	0.0	0.0	0.0	0.0	0.11578041916976667	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,5,12	0.5095967907545721	0.0	-1.933345518233682	0.0	2.6103497882177273	-1.8690793721243053	0.0	0.0	0.0	0.0	0.0	0.0	-1.2782617596719419	0.0	0.9479048850493792	0.8	0.0	0.911904761904762	1.0	0.86	0.26666666666666666	0.0	0.11569076774529849	0.0	0.19595917942265426
0,2,7,10,12	0.4807337993665146	0.0	-1.7054903815572833	0.0	0.0	0.0	0.0	2.3553281655171805	0.0	0.0	2.806662325197436	0.0	1.2937379544862233	0.0	-2.8501098434330556	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,10,11	0.25280922946906015	0.0	-2.5888278246702052	0.0	0.0	0.0	1.5173770131541457	0.0	0.0	0.0	3.0428254060778093	0.0	0.0	0.0	-1.7053820365897665	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,7,13	1.5676074223734318	0.0	-3.4860802960431725	0.0	0.0	-1.8446160654577484	0.0	2.5290394839805868	0.0	0.0	0.0	0.0	0.0	0.3796322228511961	0.4807936606123137	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,9,10,12	-0.08033190257407598	0.0	-1.8660087800330232	0.0	0.0	0.0	0.0	0.0	0.0	1.0747418544226441	4.202975949612968	0.0	0.22288101560741852	0.0	-2.674479401725134	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,8,11	0.649714120154515	0.0	-3.0052575840972273	0.0	0.0	0.0	2.843553084996293	0.0	-0.9459613969620815	0.0	0.0	0.0	0.0	0.0	0.5727993323657428	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,8,12	-0.6183438608462881	0.0	-1.5034373745928726	0.0	2.7249443479291267	0.0	0.0	0.0	0.5308578434714286	0.0	0.0	0.0	-1.319101957062994	0.0	-0.07194911755611379	0.55	0.1	0.7404761904761903	0.7833333333333333	0.5966666666666666	0.29860788111948194	0.20000000000000004	0.13860742455074176	0.35000000000000003	0.26727015047201463
0,2,8,10,11	0.10891410439760216	0.0	-1.7776086165116045	0.0	0.0	0.0	0.0	0.0	0.4287941476407928	0.0	4.479361320551126	0.0	0.0	0.0	-2.50839205228199	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,7,10,13	0.8537448244107694	0.0	-2.6132858361517375	0.0	0.0	0.0	0.0	2.0824974469276194	0.0	0.0	2.902036133573149	0.0	0.0	0.06064282371774317	-2.21342274580148	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,9,12	1.3219270364261473	0.0	-2.4542003847446385	0.0	0.0	-2.384797351292364	0.0	0.0	0.0	2.4992588713926347	0.0	0.0	0.09877296165343322	0.0	0.4639461536648117	1.0	0.125	0.9214285714285715	0.8766666666666666	0.9216666666666666	0.0	0.20155644370746376	0.12601065354665944	0.19209372712298547	0.12338962679253068
0,2,4,10,13	-1.1240258251332538	0.0	-1.1202324500058076	0.0	1.9773342322181122	0.0	0.0	0.0	0.0	0.0	3.420178420285236	0.0	0.0	1.215229635019171	-2.9962841829396045	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,6,11	1.3006473615037488	0.0	-3.059052449811728	0.0	0.0	-1.2611811962677173	2.405539520230349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5608608600312117	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,2,4,6,8	-0.26848803577806885	0.0	-2.013801969460892	0.0	1.8203980621589324	0.0	2.8247481860420383	0.0	-1.1605084419826417	0.0	0.0	0.0	0.0	0.0	-0.19577576246616188	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,7,10	-0.300337370242553	0.0	-1.619231844398437	0.0	1.6789626895831131	0.0	0.0	1.742759571544802	0.0	0.0	2.593093514089418	0.0	0.0	0.0	-2.3246764547566117	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,7,8,12	0.3489757162945014	0.0	-2.4112208946991975	0.0	0.0	0.0	0.0	4.017079933826166	-0.9949288103090872	0.0	0.0	0.0	1.7070458720684905	0.0	-0.8156366598238461	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,5,13	-0.25612982606845874	0.0	0.0	2.6474929837706087	2.096818502656626	-2.199121226343282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9018491477008389	-1.9718065261739368	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,10,12	-0.21134173205938503	0.0	-1.757141800309747	0.0	0.0	0.0	1.6523469687799288	0.0	0.0	0.0	2.948040263055368	0.0	1.1637380534591295	0.0	-2.2161903372684146	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,7,8	0.6845346419998404	0.0	-3.520606976264092	0.0	0.0	0.0	1.9502680941591535	1.777339659180321	-1.619310772906226	0.0	0.0	0.0	0.0	0.0	0.6195113727783143	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,11,12,13	-0.6916118643074876	0.0	-1.8531894639208915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37739610301001547	2.901333145264545	-0.6461188569186316	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,2,6,8,12	0.4819560901175932	0.0	-2.4144345526441415	0.0	0.0	0.0	3.0383641319034944	0.0	-0.8292963208318131	0.0	0.0	0.0	0.81892894099951	0.0	-0.05469777896101411	1.0	0.15	0.9047619047619048	0.86	0.9083333333333332	0.0	0.22912878474779197	0.14599723539767515	0.21540659228538017	0.1416666666666667
0,2,8,10,12	0.12794838879966733	0.0	-1.7614177659372579	0.0	0.0	0.0	0.0	0.0	0.39707589653583486	0.0	4.45886851090322	0.0	-0.03047386160169403	0.0	-2.482535343885655	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,11,12	-0.3430842170137163	0.0	-1.4495780679784858	0.0	2.7685693876742428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4728344706722738	0.0	0.047948965948561295	0.5166666666666666	0.0	0.7904761904761904	0.9	0.6266666666666667	0.3023059524536176	0.0	0.1329074832090749	0.30000000000000004	0.2823709144606316
0,2,4,6,9	-0.338880348257271	0.0	-1.9086955302886417	0.0	1.6691510777260745	0.0	2.516062832461609	0.0	0.0	-0.4282392921776169	0.0	0.0	0.0	0.0	-0.29656401990623726	1.0	0.15	0.9047619047619048	0.86	0.9083333333333332	0.0	0.22912878474779197	0.14599723539767515	0.21540659228538017	0.1416666666666667
0,2,7,11,12	0.052912714605788815	0.0	-2.481788161736251	0.0	0.0	0.0	0.0	3.65943436428176	0.0	0.0	0.0	0.0	1.6541181963806415	0.0	-0.9374889861284833	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,8,13	-1.7989245076058116	0.0	-1.0853296384622175	0.0	2.809324797330915	0.0	0.0	0.0	-0.27838344513262475	0.0	0.0	0.0	0.0	2.0284477321932397	-1.1694585284244547	0.8666666666666666	0.1	0.8761904761904763	0.9	0.8333333333333333	0.26666666666666666	0.20000000000000004	0.1523809523809524	0.2	0.21081851067789195
0,2,5,6,12	1.1392051801751262	0.0	-2.6534800160185834	0.0	0.0	-1.647492844569887	2.9639953622743214	0.0	0.0	0.0	0.0	0.0	1.4198184115698327	0.0	-0.1861644516804054	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,9,10,13	-0.06308545491380554	0.0	-2.036909522590169	0.0	0.0	0.0	0.0	0.0	0.0	0.8034823828071571	4.013004397642428	0.0	0.0	0.7293820459201574	-2.8256075186217062	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,8,9	1.3971590857243232	0.0	-2.517273060565964	0.0	0.0	-2.3812214637035796	0.0	0.0	0.5401193234479419	2.225827241106206	0.0	0.0	0.0	0.0	0.36867723239009564	1.0	0.15	0.9071428571428571	0.8516666666666666	0.9073809523809523	0.0	0.2	0.12438055130103787	0.19067861267938085	0.12175236940520837
0,2,5,9,13	1.2153198239341807	0.0	-3.0471625040101165	0.0	0.0	-2.7695936245212565	0.0	0.0	0.0	1.4868701917768707	0.0	0.0	0.0	1.9875978790003916	0.08120920200430395	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,7,11	-0.7529735626975135	0.0	-2.0848485071359804	0.0	2.2263276399016823	0.0	0.0	2.641275085337121	0.0	0.0	0.0	0.0	0.0	0.0	-0.6430417263556947	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,6,7	-0.5346955315707804	0.0	0.0	2.506383341566267	1.7602129920070113	0.0	0.3130231147266024	1.272130065212305	0.0	0.0	0.0	0.0	0.0	0.0	-2.814589035622275	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,7,8,13	0.8209583095473416	0.0	-3.5628508917247155	0.0	0.0	0.0	0.0	3.5794974259390693	-0.9239129813475777	0.0	0.0	0.0	0.0	0.6392221337020816	-0.3498699824818127	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,5,6	0.033065814334864455	0.0	0.0	2.5582673865049554	2.00010592688247	-1.9813819657839389	0.7569449513613727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8031088511597777	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,10,11	1.2786564656078234	0.0	-1.4076033127010503	0.0	0.0	-0.9898438967416144	0.0	0.0	0.0	0.0	4.03852661557317	0.0	0.0	0.0	-2.16460548335093	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,11,13	-1.8327737210927366	0.0	-1.0767817438149099	0.0	2.801205965223926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9628293228974703	-1.1995067543529276	0.9666666666666666	0.025	0.9690476190476189	0.9666666666666666	0.96	0.1	0.07500000000000001	0.06213327786047566	0.1	0.07999999999999999
0,2,5,8,10	1.1610215941365707	0.0	-1.6797150042152655	0.0	0.0	-1.5761829503701161	0.0	0.0	0.9554662478227117	0.0	3.6923277506735652	0.0	0.0	0.0	-1.9312010428763329	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,7,12	-1.0107126928506331	0.0	-1.8015801158940057	0.0	1.9273964621649804	0.0	0.0	2.9324838175891594	0.0	0.0	0.0	0.0	0.8960414859441268	0.0	-0.9748322321238906	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,6,13	1.1375793780265426	0.0	-3.3203784523862296	0.0	0.0	-1.7696777050785741	1.922449043901493	0.0	0.0	0.0	0.0	0.0	0.0	0.8585738984082111	0.5899509877973851	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,2,6,8,13	0.40096011986970953	0.0	-3.282127728005252	0.0	0.0	0.0	2.8420773593346693	0.0	-1.3335144117949471	0.0	0.0	0.0	0.0	0.4050699969426682	0.6722669356303304	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,2,4,9,10	-0.6922160147830905	0.0	-1.878556211034995	0.0	1.0333899847447063	0.0	0.0	0.0	0.0	1.0667658150209671	3.777793557011923	0.0	0.0	0.0	-2.4812943949314765	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,7,9	0.7985339581312654	0.0	-3.3570796739514974	0.0	0.0	0.0	1.7464536537632143	1.6995354854250468	0.0	-0.5322810727715591	0.0	0.0	0.0	0.0	0.08237758361545797	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,2,8,10,13	0.050294208257452996	0.0	-1.784938951867273	0.0	0.0	0.0	0.0	0.0	-0.17322377058787236	0.0	3.976000374271655	0.0	0.0	1.2057091382346172	-2.7481341696251285	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
