Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,7	0.8664534846651024	0.0	-0.4445315959295469	1.0079487290284923	3.1605067438923657	0.0	0.0	-0.366036115341737	0.0	0.0	0.0	0.0	-2.5160465097354523	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5	0.8208600911273916	0.0	-0.7548996237850247	1.197900099882324	3.1123420917786135	0.29337244681822744	0.0	0.0	0.0	0.0	0.0	0.0	-2.9031748237939228	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,10	0.8753378732570626	0.0	-0.5579209783026527	1.1135256351911926	3.132713390712807	0.0	0.0	0.0	0.0	0.0	-0.21709826467933757	0.0	-2.6430790814243563	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,9	0.8464977521134316	0.0	-0.48112582135937076	1.0288760713496983	3.129390675029762	0.0	0.0	0.0	0.0	-0.3196455527156381	0.0	0.0	-2.4950780346652053	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,8	0.6345384139377515	0.0	-0.8358065617327439	1.1729489472811603	2.5306829984372325	0.0	0.0	0.0	-1.0197462887089412	0.0	0.0	0.0	-1.8327990991954983	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6	3.2165412732799377	0.0	-0.5445189740316064	2.379679977290748	0.0	-0.33481863625877983	1.630284460193301	0.0	0.0	0.0	0.0	0.0	-4.656519543013099	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,4,6	0.8829534839759745	0.0	-0.8985248727054292	1.309180995827329	3.017778481477852	0.0	0.19764454484795566	0.0	0.0	0.0	0.0	0.0	-2.9601298145681194	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,10	3.6305145837133628	0.0	-0.1616395355965983	2.351937076945409	0.0	0.007784661446360813	0.0	0.0	0.0	0.0	-0.008348013971091967	0.0	-4.073585448448451	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,5,11	3.2944752188096276	0.0	0.2779838287046763	1.9913221927357667	0.0	-0.3941993854749225	0.0	0.0	0.0	0.0	0.0	-1.1533956396917744	-2.5783014033106406	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,4,11	0.4907543280406877	0.0	-0.49264530948673313	1.0458704194797086	3.0741198236004346	0.0	0.0	0.0	0.0	0.0	0.0	-0.7477991111873534	-1.882252933537624	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,8	1.8626047964867625	0.0	-0.45147082136669026	1.8058204595881855	0.0	0.1996903551987718	0.0	0.0	-2.916609143339359	0.0	0.0	0.0	-1.0947901064606582	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,6,8	1.4966319733937181	0.0	-0.7917345917194807	1.692610560281637	0.0	0.0	1.5116629593848008	0.0	-2.6111778895683173	0.0	0.0	0.0	-1.665145033779997	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,6,9	3.4074025527155314	0.0	-0.0758525827752121	2.129084768230421	0.0	0.0	1.6189734639557016	0.0	0.0	-0.25667732693807566	0.0	0.0	-4.615421887376779	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,6,7	3.4277109704744277	0.0	0.02824986605024875	2.0616808606071344	0.0	0.0	1.6368257134034692	-0.44609228785577837	0.0	0.0	0.0	0.0	-4.488252978294996	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,6,10	3.3937469220700125	0.0	-0.19552415066830803	2.232460020087676	0.0	0.0	1.6120622197259273	0.0	0.0	0.0	-0.1252327577939361	0.0	-4.756424793763568	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,7,9	3.6646315949510595	0.0	0.04654064137604136	2.223859823350672	0.0	0.0	0.0	-0.2527936068385923	0.0	0.04185834756360721	0.0	0.0	-3.9458107160213154	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,7,8	1.9517729106659456	0.0	-0.16488444629234295	1.630196712013533	0.0	0.0	0.0	-0.20356236733578031	-2.990898993984903	0.0	0.0	0.0	-0.8389453839324004	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,7,10	3.618517868638515	0.0	-0.05855830932666661	2.280639109680726	0.0	0.0	0.0	-0.502230886800346	0.0	0.0	0.33227025324890136	0.0	-3.9544025581927436	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,6,11	3.226603393270667	0.0	0.1222800237461468	1.954107973750785	0.0	0.0	1.693063097217768	0.0	0.0	0.0	0.0	-1.4821168411156769	-3.3808508433178717	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,7,11	3.306110109201275	0.0	0.14954500031278622	2.09873772859096	0.0	0.0	0.0	0.22250437786633662	0.0	0.0	0.0	-1.0855702636075228	-2.9997353262378303	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,8,11	1.747150880882866	0.0	-0.23154646912884994	1.6200839634759034	0.0	0.0	0.0	0.0	-2.903279226087992	0.0	0.0	-0.8477235020181183	-0.11674133599726148	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,8,9	1.9569715316899188	0.0	-0.18599311648609496	1.6353571581112978	0.0	0.0	0.0	0.0	-2.969151121309085	-0.1753657559074258	0.0	0.0	-0.854950226690567	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,3,9,11	3.2794071026934226	0.0	0.10072217981347817	2.1170094601233855	0.0	0.0	0.0	0.0	0.0	0.2502592408214064	0.0	-1.1250988768606471	-2.990019436333879	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,3,8,10	1.9579698041817004	0.0	-0.23949858315300582	1.6727230182198234	0.0	0.0	0.0	0.0	-2.9623822216760956	0.0	-0.11160685130802625	0.0	-0.9214494305697473	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
