Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4	0.8939955625051826	0.0	-0.8377212805614672	1.3172448820476599	3.080139922074393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8908394648110116	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5	3.6093044643857537	0.0	-0.16889106487519423	2.3502860496128775	0.0	0.02355680595880852	0.0	0.0	0.0	0.0	0.0	0.0	-4.065868229666461	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,4,8	0.8073692373691804	0.0	-1.48944438561001	0.0	2.6433574210468995	0.0	0.0	0.0	-1.1259323489851947	0.0	0.0	0.0	-0.9317383193950359	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,6	3.382110209654295	0.0	-0.3285728158365643	2.3442947829073786	0.0	0.0	1.6154272996229246	0.0	0.0	0.0	0.0	0.0	-4.911212056497017	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,4,10	1.0178153464977597	0.0	-1.1588360447470365	0.0	3.3528236742252857	0.0	0.0	0.0	0.0	0.0	-0.28329056043498085	0.0	-1.8388116530621172	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,11	3.3827722051571443	0.0	0.3928889791604028	1.9566659174632288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9386878756042331	-2.9774891107026917	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,4,9	0.959632270095995	0.0	-1.0101912433543396	0.0	3.3468724846383027	0.0	0.0	0.0	0.0	-0.44371860079832937	0.0	0.0	-1.699688856731472	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,11	0.6460816863346123	0.0	-1.0750279654072572	0.0	3.2438604565325617	0.0	0.0	0.0	0.0	0.0	0.0	-0.8046856973903033	-1.1062572454887918	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,5,6	3.840366308644829	0.0	-1.048030375118322	0.0	0.0	-0.2008030996285469	1.8566091215278735	0.0	0.0	0.0	0.0	0.0	-3.3037786327124423	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
0,1,2,5,7	4.311226466381472	0.0	-0.15816018753822592	0.0	0.0	0.14333867453311222	0.0	-0.6068936071836158	0.0	0.0	0.0	0.0	-2.416747461166262	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,5,8	2.2526326502961505	0.0	-1.3898035641971354	0.0	0.0	0.11611768292309696	0.0	0.0	-3.2290718765104174	0.0	0.0	0.0	0.379366128119536	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,1,2,3,10	3.638668654052263	0.0	-0.16309880622457695	2.3657134999108402	0.0	0.0	0.0	0.0	0.0	0.0	-0.010259490605797414	0.0	-4.085213536362194	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,5,9	4.30965552068717	0.0	-0.2090775746230019	0.0	0.0	0.06727543757412202	0.0	0.0	0.0	-0.6032655476884916	0.0	0.0	-2.3247874263218122	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,5,10	4.368751412036142	0.0	-0.42885081450439005	0.0	0.0	0.08482908905300135	0.0	0.0	0.0	0.0	-0.42430423946363094	0.0	-2.4663137790980185	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,5,11	3.686754971896375	0.0	-0.1692191729390885	0.0	0.0	-0.5310733268498795	0.0	0.0	0.0	0.0	0.0	-1.615748112496296	-0.7576790377026195	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,6,7	3.8466473455083765	0.0	-0.0834243405596692	0.0	0.0	0.0	1.8395124302211694	-0.8129818478758628	0.0	0.0	0.0	0.0	-3.0390364591272294	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,1,2,6,8	1.7154855958908406	0.0	-1.005616735212938	0.0	0.0	0.0	1.7504821192966322	0.0	-2.9738648832736736	0.0	0.0	0.0	-0.5079119319697589	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,6,9	3.850607870755126	0.0	-0.21525540733935822	0.0	0.0	0.0	1.7923451732393942	0.0	0.0	-0.6212996944215755	0.0	0.0	-3.062476473406078	0.8333333333333333	0.0	0.9285714285714285	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,4,7	0.9607438241422726	0.0	-0.9511256924814544	0.0	3.364226050569729	0.0	0.0	-0.4601114004801056	0.0	0.0	0.0	0.0	-1.7568669452120305	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,6,11	3.4845207593480296	0.0	-0.24380583915458884	0.0	0.0	0.0	1.8080843155899085	0.0	0.0	0.0	0.0	-1.7285844056954978	-1.837803147387144	0.9333333333333332	0.0	0.9714285714285715	1.0	0.9600000000000002	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,1,2,6,10	3.8406091746300555	0.0	-0.31049764675869546	0.0	0.0	0.0	1.776919912421036	0.0	0.0	0.0	-0.47759815347194	0.0	-3.127976215119279	0.8333333333333333	0.0	0.9285714285714285	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,4,6	1.1128474093029372	0.0	-1.4711054090904163	0.0	3.2253428071706707	0.0	0.30437452798779513	0.0	0.0	0.0	0.0	0.0	-2.1322909788233937	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,7,9	4.248003065075357	0.0	-0.10339364681641139	0.0	0.0	0.0	0.0	-0.45821773157642764	0.0	-0.19716878545440739	0.0	0.0	-2.280479737252878	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,7,8	2.4342101921555166	0.0	-0.9505311028654992	0.0	0.0	0.0	0.0	-0.33805025179039194	-3.1721175493611584	0.0	0.0	0.0	0.3856258007174168	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,7,11	4.000165290214573	0.0	-0.0886444301671436	0.0	0.0	0.0	0.0	-0.11125759968286202	0.0	0.0	0.0	-1.2634307717667497	-1.4235491260733006	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,4,5	1.0052821028255432	0.0	-1.490789663158474	0.0	3.3021543753087927	0.36541643761735176	0.0	0.0	0.0	0.0	0.0	0.0	-2.080437212226423	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,7	3.6616516635886165	0.0	0.060371228111132956	2.212842434319037	0.0	0.0	0.0	-0.2211420836675082	0.0	0.0	0.0	0.0	-3.929863368651226	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,2,8,10	2.3882625767536556	0.0	-1.1425662821762015	0.0	0.0	0.0	0.0	0.0	-3.2023796235317583	0.0	-0.16379672543880944	0.0	0.37525262351415234	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,8,9	2.3983047520762266	0.0	-1.0096587828021366	0.0	0.0	0.0	0.0	0.0	-3.2035882645785447	-0.30012129358741574	0.0	0.0	0.43821043669126053	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,7,10	4.223072842189206	0.0	-0.15194531685057686	0.0	0.0	0.0	0.0	-0.7309909027849716	0.0	0.0	0.09060776411091188	0.0	-2.2836370109477673	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,8,11	2.0566799719498072	0.0	-1.0734141825425922	0.0	0.0	0.0	0.0	0.0	-3.005375527347475	0.0	0.0	-1.1414197246084756	1.3401377711735436	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,9,10	4.283280063487848	0.0	-0.18937182741399505	0.0	0.0	0.0	0.0	0.0	0.0	-0.5973186166108183	-0.020732694605343365	0.0	-2.26930995081725	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,9,11	3.9685088684805705	0.0	-0.126397061119945	0.0	0.0	0.0	0.0	0.0	0.0	-0.06725822665357674	0.0	-1.2927452044852898	-1.3875839366395568	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,3,4,5	0.8825476836585457	0.0	0.0	1.9087771417679527	2.9658026615546516	0.25428788201986696	0.0	0.0	0.0	0.0	0.0	0.0	-3.5404695080229507	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,10,11	3.9450250499801327	0.0	-0.14190433571706654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02871791468301018	-1.3620749390622884	-1.3814671987117992	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,2,3,8	1.9145781533664246	0.0	-0.41594527469961645	1.7916369078484213	0.0	0.0	0.0	0.0	-2.8889404146417244	0.0	0.0	0.0	-1.05945261017617	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
