Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,7	4.278474666864174	0.0	0.0	0.0	0.0	0.0	0.0	-0.690806305872134	0.0	0.0	0.0	0.0	-2.319962752187243	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,9	4.345931998662802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.708065244108765	0.0	0.0	-2.2956726029230508	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,10	4.462491570818103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5585653780495091	0.0	-2.493287438865979	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
1,2	0.0	0.0	-0.35222606756235997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.666125817745905	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0,2	4.308148703752694	0.0	-0.9964154797459752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5686466796539498	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
1,3	0.0	0.0	0.0	3.987572405497162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1245688796043396	0.6666666666666666	0.175	0.7571428571428571	0.8366666666666667	0.6680952380952381	0.29814239699997197	0.19525624189766638	0.06546536707079768	0.17009801096230767	0.14673776878880107
1,4	0.0	0.0	0.0	0.0	3.5548918057156165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8579946653672532	1.0	0.05	0.9714285714285715	0.95	0.9714285714285715	0.0	0.10000000000000002	0.05714285714285716	0.09999999999999999	0.05714285714285716
1,5	0.0	0.0	0.0	0.0	0.0	-0.8081686943500037	0.0	0.0	0.0	0.0	0.0	0.0	-0.3682106427848339	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1,6	0.0	0.0	0.0	0.0	0.0	0.0	3.352917445076718	0.0	0.0	0.0	0.0	0.0	-2.175247804834197	0.6666666666666666	0.075	0.8142857142857143	0.9	0.7471428571428571	0.21081851067789195	0.16007810593582122	0.14356965173029843	0.2	0.188230210765695
0,4	2.21671646930575	0.0	0.0	0.0	3.3938997500683348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.046992093034188	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0413234402527096	0.0	0.0	0.0	0.0	-0.010972655098885297	0.13333333333333333	0.175	0.5285714285714286	0.14999999999999997	0.13999999999999999	0.1632993161855452	0.225	0.06546536707079771	0.18929694486000911	0.17243356208503416
1,9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5484253539904346	0.0	0.0	-0.4623317683331477	0.06666666666666667	0.1	0.5428571428571428	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.20000000000000004	0.05714285714285714	0.13333333333333333	0.13333333333333333
0,8	2.877910988512583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8427394205294902	0.0	0.0	0.0	-0.5481556538888747	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
1,8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9919769864967067	0.0	0.0	0.0	1.747906925421755	0.9	0.25	0.8142857142857143	0.7766666666666666	0.818095238095238	0.1527525231651947	0.25	0.16963345838625596	0.20428737928059415	0.15363398504414388
1,10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3779402589241271e-07	0.0	-1.0000000229394594	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0,6	3.76137658447047	0.0	0.0	0.0	0.0	0.0	1.8888355231525804	0.0	0.0	0.0	0.0	0.0	-3.532487618669344	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
1,11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3063473335725746	2.0854658269583646	0.33333333333333337	0.0	0.7142857142857143	0.9	0.48	0.14907119849998596	0.0	0.06388765649999398	0.3	0.18330302779823363
2,3	0.0	0.0	0.11711136750644502	3.987572405497162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1358388498425485	0.6666666666666666	0.175	0.7571428571428571	0.8366666666666667	0.6680952380952381	0.29814239699997197	0.19525624189766638	0.06546536707079768	0.17009801096230767	0.14673776878880107
0,11	3.9435788315309708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.429167982296224	-1.3336916727342512	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1	4.2256550234464525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.75239325216912	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,3	3.636238957047734	0.0	0.0	2.420470375869298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.140504814456871	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
2,7	0.0	0.0	-0.2805323365769334	0.0	0.0	0.0	0.0	-0.9707867768826961	0.0	0.0	0.0	0.0	0.19378723085601815	0.16666666666666666	0.2	0.5285714285714286	0.19999999999999998	0.18	0.16666666666666669	0.2179449471770337	0.06546536707079771	0.20816659994661327	0.1814754345175493
