Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,3	3.636238957047734	0.0	0.0	2.420470375869298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.140504814456871	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,6	3.76137658447047	0.0	0.0	0.0	0.0	0.0	1.8888355231525804	0.0	0.0	0.0	0.0	0.0	-3.532487618669344	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
0,1,2	4.308148703752694	0.0	-0.9964154797459752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5686466796539498	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,4	1.0815807503876127	0.0	-1.4011343952152546	0.0	3.3973115348740253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.020216395454487	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,11	3.9435788315309708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.429167982296224	-1.3336916727342512	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,5	4.397319966750362	0.0	-1.0437875489481914	0.0	0.0	0.2359404326458618	0.0	0.0	0.0	0.0	0.0	0.0	-2.702796835520188	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,6	3.9214228368395383	0.0	-1.0114496168546103	0.0	0.0	0.0	1.8624644973875673	0.0	0.0	0.0	0.0	0.0	-3.4469056408152143	0.8666666666666666	0.0	0.9428571428571428	1.0	0.9199999999999999	0.16329931618554522	0.0	0.06998542122237654	0.0	0.09797958971132711
0,1,7	4.278474666864174	0.0	0.0	0.0	0.0	0.0	0.0	-0.690806305872134	0.0	0.0	0.0	0.0	-2.319962752187243	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,7	4.238252061287996	0.0	-0.13338689843439305	0.0	0.0	0.0	0.0	-0.6388977643542825	0.0	0.0	0.0	0.0	-2.2920521186687886	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,8	2.3291529732454337	0.0	-1.3312388373108504	0.0	0.0	0.0	0.0	0.0	-3.2047242525298913	0.0	0.0	0.0	0.36852421153043574	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,2,3	3.630759018973053	0.0	-0.18093861290856558	2.3697011818737863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.08407495636232	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,2,9	4.282237167373333	0.0	-0.19529027649991154	0.0	0.0	0.0	0.0	0.0	0.0	-0.6205846984838367	0.0	0.0	-2.265166379940233	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,10	4.33083546997886	0.0	-0.41251360099942386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43896195119044473	0.0	-2.3909523481506225	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,2,11	3.958534147086678	0.0	-0.15233340056821829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.328444595775419	-1.3957326699345138	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,3,4	0.9267959670001293	0.0	0.0	1.9100771316320913	3.068478076375009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.493697925487736	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,10	4.462491570818103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5585653780495091	0.0	-2.493287438865979	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,1,4	2.21671646930575	0.0	0.0	0.0	3.3938997500683348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.046992093034188	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,8	1.8297715659815257	0.0	0.0	2.041787049479352	0.0	0.0	0.0	0.0	-2.815089318741229	0.0	0.0	0.0	-1.2918641795804626	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,3,5	3.594328019058776	0.0	0.0	2.4121497178772597	0.0	0.06322915438435436	0.0	0.0	0.0	0.0	0.0	0.0	-4.143971805479322	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,3,7	3.6635921438029406	0.0	0.0	2.2086951492428435	0.0	0.0	0.0	-0.2030252850735957	0.0	0.0	0.0	0.0	-3.9287450229334873	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,3,6	3.3427195672121415	0.0	0.0	2.460210048228765	0.0	0.0	1.5942737030565621	0.0	0.0	0.0	0.0	0.0	-5.0303673129461846	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
0,1,9	4.345931998662802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.708065244108765	0.0	0.0	-2.2956726029230508	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,3,9	3.662724793097651	0.0	0.0	2.2857481955850805	0.0	0.0	0.0	0.0	0.0	-0.14001956555399891	0.0	0.0	-4.003302838514088	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,3,11	3.4909473832976032	0.0	0.0	1.87023857009894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8084898344631692	-3.0409213314954693	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,3,10	3.637662280732684	0.0	0.0	2.3785954045749484	0.0	0.0	0.0	0.0	0.0	0.0	-0.05187047326816703	0.0	-4.0951122366137085	0.8333333333333333	0.0	0.9285714285714286	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,1,8	2.877910988512583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8427394205294902	0.0	0.0	0.0	-0.5481556538888747	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,1,5	4.176956406140151	0.0	0.0	0.0	0.0	-0.08566944230840759	0.0	0.0	0.0	0.0	0.0	0.0	-2.6848050176337135	0.7666666666666667	0.0	0.9	1.0	0.85	0.21343747458109497	0.0	0.09147320339189785	0.0	0.15
0,4,6	1.7615121871039356	0.0	0.0	0.0	2.9397140587214197	0.0	1.0827601198041845	0.0	0.0	0.0	0.0	0.0	-3.215618704633053	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,4,5	2.327166727161684	0.0	0.0	0.0	3.3775754922811574	0.1455963139515312	0.0	0.0	0.0	0.0	0.0	0.0	-3.169178376852507	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,10	1.8132287542311503	0.0	0.0	0.0	3.1697772014598784	0.0	0.0	0.0	0.0	0.0	-0.5497783812957389	0.0	-2.3417527640551854	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,8	2.0518922733990395	0.0	0.0	0.0	2.7500130784347414	0.0	0.0	0.0	-0.9949455915506208	0.0	0.0	0.0	-2.1936616756101133	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,9	1.5654870209824403	0.0	0.0	0.0	3.2285287474509965	0.0	0.0	0.0	0.0	-0.7834943979405731	0.0	0.0	-2.0239994156915095	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,7	1.4284073740431011	0.0	0.0	0.0	3.2364727790891394	0.0	0.0	-0.7975663890690072	0.0	0.0	0.0	0.0	-1.993652168939332	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,5,7	4.32547307944227	0.0	0.0	0.0	0.0	0.06693036109881137	0.0	-0.682355674266923	0.0	0.0	0.0	0.0	-2.391845336637162	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,5,8	2.6106837268213576	0.0	0.0	0.0	0.0	-0.6792291514225239	0.0	0.0	-2.982166628658972	0.0	0.0	0.0	0.02333099398299543	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,5,10	4.447664454034742	0.0	0.0	0.0	0.0	-0.08591342087395475	0.0	0.0	0.0	0.0	-0.552013352361423	0.0	-2.44343731467077	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,5,9	4.322315504086662	0.0	0.0	0.0	0.0	-0.01984821915864072	0.0	0.0	0.0	-0.6996062184773157	0.0	0.0	-2.281084326274791	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,6,8	2.0582628957612337	0.0	0.0	0.0	0.0	0.0	1.688725185229755	0.0	-3.128030205017153	0.0	0.0	0.0	-0.8274055031892094	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,11	1.4814877730660814	0.0	0.0	0.0	3.165358513537359	0.0	0.0	0.0	0.0	0.0	0.0	-1.2947470699473194	-1.4724122138048523	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,5,6	3.7506061813147324	0.0	0.0	0.0	0.0	-0.05529058988605332	1.9169799329485944	0.0	0.0	0.0	0.0	0.0	-3.5199033133145248	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
0,6,9	3.846826942702381	0.0	0.0	0.0	0.0	0.0	1.7914085699225364	0.0	0.0	-0.6717485713352718	0.0	0.0	-3.06541922839424	0.8333333333333333	0.0	0.9285714285714285	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,6,11	3.4213071520848457	0.0	0.0	0.0	0.0	0.0	1.7958784062936353	0.0	0.0	0.0	0.0	-1.76860164532354	-1.7851835990043827	0.9333333333333332	0.0	0.9714285714285715	1.0	0.9600000000000002	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,6,7	3.8444410175891237	0.0	0.0	0.0	0.0	0.0	1.8383321743799133	-0.8357915759410492	0.0	0.0	0.0	0.0	-3.0374513681734148	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,7,8	2.7533077215936093	0.0	0.0	0.0	0.0	0.0	0.0	-0.7844098771059752	-2.767759370580755	0.0	0.0	0.0	0.03760803968314609	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,5,11	3.6394166731658126	0.0	0.0	0.0	0.0	-0.5527769510357833	0.0	0.0	0.0	0.0	0.0	-1.6655886761323309	-0.7093276624823318	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,6,10	3.8414201616731534	0.0	0.0	0.0	0.0	0.0	1.7715106430681726	0.0	0.0	0.0	-0.5414488979190539	0.0	-3.131395064053351	0.8333333333333333	0.0	0.9285714285714285	1.0	0.9	0.16666666666666669	0.0	0.07142857142857145	0.0	0.09999999999999998
0,8,10	2.8604930290608186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.618004481618885	0.0	-0.49876055412730763	0.0	-0.2576300654479683	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
0,7,11	4.014234901840906	0.0	0.0	0.0	0.0	0.0	0.0	-0.16528969559133502	0.0	0.0	0.0	-1.2890370347343598	-1.3991889540253712	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,9,10	4.323894572973441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8069390801965964	0.08938371781199975	0.0	-2.2707074627835624	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,7,9	4.292215091947333	0.0	0.0	0.0	0.0	0.0	0.0	-0.48926237681708995	0.0	-0.2137146476333708	0.0	0.0	-2.308585433799389	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
0,7,10	4.225822640589554	0.0	0.0	0.0	0.0	0.0	0.0	-0.8268838091168818	0.0	0.0	0.13058251623507752	0.0	-2.284778094755757	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
1,2,3	0.0	0.0	0.11711136750644502	3.987572405497162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1358388498425485	0.6666666666666666	0.175	0.7571428571428571	0.8366666666666667	0.6680952380952381	0.29814239699997197	0.19525624189766638	0.06546536707079768	0.17009801096230767	0.14673776878880107
0,8,11	2.6540196500470534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5591890865600555	0.0	0.0	-1.6906171326648187	0.917199339403644	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,9,11	3.9967940952993644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.137771227471747	0.0	-1.3227267595900976	-1.3641614455907993	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
1,2,5	0.0	0.0	-0.3182979221218102	0.0	0.0	-0.8110672823558085	0.0	0.0	0.0	0.0	0.0	0.0	-0.03814354157139749	0.26666666666666666	0.3	0.5142857142857142	0.11904761904761904	0.16444444444444445	0.4163331998932266	0.45825756949558394	0.09476070829586856	0.183503322552359	0.2543837870445188
0,10,11	3.944687147435714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0170113821135478	-1.4279428456684724	-1.3241644871098392	0.8	0.0	0.9142857142857143	1.0	0.8800000000000001	0.16329931618554522	0.0	0.06998542122237654	0.0	0.0979795897113271
1,2,4	0.0	0.0	-1.5737713910384152	0.0	3.708893560774855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4508483148375089	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,9	0.0	0.0	-0.32940224218345954	0.0	0.0	0.0	0.0	0.0	0.0	-0.5300858973431011	0.0	0.0	-0.16325035839685453	0.16666666666666666	0.15	0.5571428571428572	0.26666666666666666	0.19666666666666668	0.16666666666666669	0.2	0.07693092581620721	0.3179797338056486	0.20135651080718606
0,8,9	2.773665321484141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.710404451837893	-0.7754250051763826	0.0	0.0	0.061733281780122794	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
1,2,7	0.0	0.0	-0.2805323365769334	0.0	0.0	0.0	0.0	-0.9707867768826961	0.0	0.0	0.0	0.0	0.19378723085601815	0.16666666666666666	0.2	0.5285714285714286	0.19999999999999998	0.18	0.16666666666666669	0.2179449471770337	0.06546536707079771	0.20816659994661327	0.1814754345175493
1,3,5	0.0	0.0	0.0	4.003559502405302	0.0	-0.6987035120048286	0.0	0.0	0.0	0.0	0.0	0.0	-2.7231739197217326	0.8666666666666666	0.3	0.7714285714285715	0.7516666666666666	0.7621428571428571	0.22110831935702666	0.2692582403567252	0.13093073414159542	0.18490988796347987	0.13464680428722364
1,2,6	0.0	0.0	-0.4049094474354322	0.0	0.0	0.0	3.455583364660962	0.0	0.0	0.0	0.0	0.0	-2.175359643387781	0.6333333333333333	0.05	0.8142857142857143	0.9	0.7300000000000001	0.23333333333333334	0.10000000000000002	0.14356965173029843	0.2	0.21
1,2,8	0.0	0.0	-1.9735349411060348	0.0	0.0	0.0	0.0	0.0	-4.369947062809477	0.0	0.0	0.0	2.556905446245161	0.9333333333333332	0.0	0.9714285714285715	1.0	0.96	0.13333333333333336	0.0	0.05714285714285716	0.0	0.07999999999999999
1,3,6	0.0	0.0	0.0	3.0720586915717076	0.0	0.0	2.992037870015212	0.0	0.0	0.0	0.0	0.0	-4.31403020461766	0.7666666666666666	0.0	0.8999999999999998	1.0	0.85	0.21343747458109497	0.0	0.09147320339189784	0.0	0.15
1,4,5	0.0	0.0	0.0	0.0	3.48304231782463	-0.906682342166806	0.0	0.0	0.0	0.0	0.0	0.0	-1.48464079781587	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
1,4,9	0.0	0.0	0.0	0.0	3.774644018338788	0.0	0.0	0.0	0.0	-0.9935977800487448	0.0	0.0	-1.202590968056661	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,4,11	0.0	0.0	0.0	0.0	3.3983122864865587	0.0	0.0	0.0	0.0	0.0	0.0	-1.5260344045061438	-0.4507234770206713	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,10	0.0	0.0	-0.5106384994436537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35431159629322406	0.0	-0.7618157144218288	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1,3,10	0.0	0.0	0.0	4.02795018301358	0.0	0.0	0.0	0.0	0.0	0.0	0.6964450812645406	0.0	-3.513506890060023	0.6666666666666666	0.55	0.5428571428571429	0.5280952380952381	0.5138095238095238	0.33333333333333337	0.4301162633521313	0.12453996981544783	0.2828944179383543	0.1791571346934434
1,3,8	0.0	0.0	0.0	2.717597827175706	0.0	0.0	0.0	0.0	-3.8618001966265885	0.0	0.0	0.0	-0.13502157942717966	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
1,4,7	0.0	0.0	0.0	0.0	3.777958266948871	0.0	0.0	-1.0673180606509256	0.0	0.0	0.0	0.0	-1.2444688213629553	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,2,11	0.0	0.0	-0.18519017411441188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2755173455613793	2.1093840559955384	0.33333333333333337	0.0	0.7142857142857143	0.9	0.48	0.14907119849998596	0.0	0.06388765649999398	0.3	0.18330302779823363
1,5,7	0.0	0.0	0.0	0.0	0.0	-0.7860688676625939	0.0	-0.9933659449670429	0.0	0.0	0.0	0.0	0.5440261614300514	0.19999999999999998	0.2	0.5428571428571429	0.26666666666666666	nan	0.22110831935702666	0.2179449471770337	0.08571428571428572	0.3179797338056486	nan
1,3,4	0.0	0.0	0.0	2.167899391910346	3.2432737575168042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1902857499946164	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,4,6	0.0	0.0	0.0	0.0	3.3912730199544767	0.0	1.4017222118896697	0.0	0.0	0.0	0.0	0.0	-2.55170955050587	0.9	0.0	0.9571428571428571	1.0	0.9400000000000001	0.1527525231651947	0.0	0.06546536707079774	0.0	0.09165151389911678
1,3,7	0.0	0.0	0.0	3.862231995360788	0.0	0.0	0.0	-0.4748701103954615	0.0	0.0	0.0	0.0	-2.7897641879155346	0.4333333333333333	0.25	0.6142857142857142	0.5583333333333333	0.4590476190476189	0.2603416558635551	0.19364916731037085	0.14356965173029843	0.3028796974231041	0.22575848472213902
1,4,10	0.0	0.0	0.0	0.0	3.744934420055313	0.0	0.0	0.0	0.0	0.0	-0.6720208463780435	0.0	-1.3952367126339547	1.0	0.075	0.9571428571428573	0.925	0.9571428571428573	0.0	0.11456439237389601	0.06546536707079774	0.11456439237389601	0.06546536707079774
1,6,8	0.0	0.0	0.0	0.0	0.0	0.0	2.5891215972944592	0.0	-3.6179910834887052	0.0	0.0	0.0	0.18111060213463262	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
1,5,6	0.0	0.0	0.0	0.0	0.0	-0.66390618624554	3.353027543346067	0.0	0.0	0.0	0.0	0.0	-1.9293805096726815	0.5666666666666667	0.075	0.7714285714285712	0.9	0.6771428571428572	0.15275252316519466	0.16007810593582122	0.11428571428571427	0.2	0.155340311075065
1,3,9	0.0	0.0	0.0	3.9588828497289312	0.0	0.0	0.0	0.0	0.0	-0.1062319175295591	0.0	0.0	-3.0333461166698408	0.6	0.25	0.6857142857142857	0.7433333333333334	0.605	0.2905932629027116	0.27386127875258304	0.16659862556700858	0.27408433414228955	0.20083851998835062
1,6,10	0.0	0.0	0.0	0.0	0.0	0.0	3.5496587580586514	0.0	0.0	0.0	-0.26600623802074985	0.0	-2.12055905903151	0.6333333333333333	0.025	0.8285714285714285	0.95	0.74	0.23333333333333334	0.07500000000000001	0.12453996981544782	0.15	0.19595917942265426
1,5,9	0.0	0.0	0.0	0.0	0.0	-0.8113536429885576	0.0	0.0	0.0	-0.5158066553183782	0.0	0.0	0.14721569896736958	0.1	0.125	0.5428571428571429	0.08333333333333333	nan	0.21343747458109497	0.20155644370746376	0.05714285714285714	0.1707825127659933	nan
1,3,11	0.0	0.0	0.0	2.8441046885858188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1386545836269724	-0.8177299183696602	0.33333333333333337	0.0	0.7142857142857143	0.9	0.48	0.14907119849998596	0.0	0.06388765649999398	0.3	0.18330302779823363
1,7,8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0448155899756895	-4.1042143886316556	0.0	0.0	0.0	2.519854751966	0.9333333333333332	0.1	0.9142857142857144	0.9016666666666666	0.9073809523809524	0.13333333333333336	0.16583123951777	0.11428571428571428	0.15392097539538485	0.12175236940520837
1,4,8	0.0	0.0	0.0	0.0	3.035956900245805	0.0	0.0	0.0	-1.1322741504286595	0.0	0.0	0.0	-1.0332579137481404	1.0	0.075	0.9571428571428573	0.925	0.9571428571428573	0.0	0.11456439237389601	0.06546536707079774	0.11456439237389601	0.06546536707079774
1,5,8	0.0	0.0	0.0	0.0	0.0	-2.1142252316024246	0.0	0.0	-3.829414419879613	0.0	0.0	0.0	2.5128590163431594	0.7666666666666667	0.025	0.8857142857142858	0.975	0.8357142857142857	0.21343747458109497	0.07500000000000001	0.08571428571428573	0.075	0.1416016257257072
1,5,11	0.0	0.0	0.0	0.0	0.0	-0.6503725086706911	0.0	0.0	0.0	0.0	0.0	-3.2273886057550656	2.392318042295508	0.3	0.0	0.7	0.8	0.43	0.17950549357115014	0.0	0.07693092581620721	0.4	0.23259406699226015
1,8,11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4758231965740256	0.0	0.0	-2.0632300760687743	3.241723008071663	0.9	0.15	0.8714285714285713	0.8699999999999999	0.8671428571428571	0.1527525231651947	0.22912878474779202	0.1491472358415793	0.20024984394500786	0.14565825253178152
1,7,10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2173642093075232	0.0	0.0	0.6165367106863552	0.0	-0.2854636654661177	0.1	0.15	0.5285714285714286	0.1	0.1	0.15275252316519466	0.22912878474779197	0.06546536707079771	0.15275252316519466	0.15275252316519466
2,3,4	0.0	0.0	-0.9092594187216122	1.4538619566873479	3.338238689193871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5219539407948246	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,7,9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9134374076419476	0.0	-0.37222002420889533	0.0	0.0	0.2273691562801056	0.19999999999999998	0.225	0.5285714285714286	0.25	0.22000000000000003	0.1632993161855452	0.2076655965729519	0.06546536707079771	0.2140872096444188	0.18147543451754933
1,9,11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09733540338268894	0.0	-3.353336571166077	2.039445690840906	0.3	0.0	0.7	0.8	0.43	0.17950549357115014	0.0	0.07693092581620721	0.4	0.23259406699226015
1,6,11	0.0	0.0	0.0	0.0	0.0	0.0	3.130286697409909	0.0	0.0	0.0	0.0	-2.405475653447293	-0.033707377262340875	0.6333333333333333	0.0	0.8428571428571429	1.0	0.75	0.23333333333333334	0.0	0.09999999999999999	0.0	0.18027756377319948
2,3,6	0.0	0.0	0.2312953272072283	3.126365284389825	0.0	0.0	2.9529354864493143	0.0	0.0	0.0	0.0	0.0	-4.374880128778095	0.7666666666666666	0.0	0.8999999999999998	1.0	0.85	0.21343747458109497	0.0	0.09147320339189784	0.0	0.15
1,6,9	0.0	0.0	0.0	0.0	0.0	0.0	3.5457803068230134	0.0	0.0	-0.4692460797692366	0.0	0.0	-1.9655571495894306	0.6333333333333333	0.0	0.8428571428571429	1.0	0.75	0.23333333333333334	0.0	0.09999999999999999	0.0	0.18027756377319948
2,3,5	0.0	0.0	0.11713828165704018	4.003616133603527	0.0	-0.6978654899356227	0.0	0.0	0.0	0.0	0.0	0.0	-2.7347448367974647	0.8666666666666666	0.35	0.7428571428571429	0.7266666666666666	0.743095238095238	0.22110831935702666	0.3	0.13997084244475305	0.1997498435543818	0.13332674303440875
2,3,8	0.0	0.0	-0.313699084746438	2.3733758562961653	0.0	0.0	0.0	0.0	-3.9616273358108614	0.0	0.0	0.0	0.2482942663731027	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
