Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,5,6,7,8,10	0.5923110654217755	0.0	-0.3834373641979992	0.7870811048888365	2.2317086657187026	0.11767740551120887	0.7004963161597146	-0.4345744921468643	-1.0919637580973567	0.0	-0.062016307073842945	0.0	-1.5194667638373744	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,7,8,11	0.4859378754019681	0.0	-0.29568977573622235	0.6837700553771523	2.233313383006423	0.06782840919783113	0.7489279944948286	-0.3528710548910864	-1.0346929936983997	0.0	0.0	-0.49720196357561586	-1.1343796889668298	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,7,9,11	0.6565350377934499	0.0	-0.12609176817380358	0.746904139602099	2.931721858156294	-0.05217296818089978	0.5081026557428489	-0.2566939883877184	0.0	-0.04688771571303838	0.0	-0.7925348268399915	-1.8015161375240125	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,7,10,11	0.650878371095978	0.0	-0.12998470639862286	0.7451474681672667	2.9227401764416805	-0.05515252885594668	0.4995724513669785	-0.3036865831450248	0.0	0.0	0.011399581420343492	-0.7904025601402737	-1.7971298365940804	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,7,8,9	0.5941195725423671	0.0	-0.35127978571195256	0.7601091070097502	2.2231148115029713	0.09922931061114502	0.7002619819825442	-0.32494993279848555	-1.1047375250855933	-0.21727448002490418	0.0	0.0	-1.449406874441896	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,7,8,9,11	0.5094774711506178	0.0	-0.6321942081689974	0.9943865428016381	2.4829019923947735	-0.0658478057398489	0.0	-0.11235744689500327	-1.0367534829552874	-0.05317097704529392	0.0	-0.466328760502449	-1.0971352018308462	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,7,8,9,10	0.5261940406958653	0.0	-0.6241873049685299	1.0057909038299335	2.5238095330366557	0.07032133914358549	0.0	-0.29712616888999116	-1.044645442774632	-0.252143804131549	0.19315086611104812	0.0	-1.4469933749358286	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,7,8,10,11	0.47623897291206163	0.0	-0.6005467215204338	0.9610375663856934	2.5037583391824785	-0.010430779501624429	0.0	-0.3105608455073375	-1.0342259315665865	0.0	0.1356260566974481	-0.4778775034529083	-1.090191749152825	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,9,10,11	0.6666597044799926	0.0	-0.18116930919420532	0.7818832632480417	2.9261832892914073	-0.04816585983668366	0.4865963943308351	0.0	0.0	-0.16500301812059615	-0.0689914536663975	-0.8469034308483087	-1.7919687937162294	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,8,10,11	0.5068417736290961	0.0	-0.4076388959705738	0.7634486086515988	2.228907370052074	0.034583519422711165	0.7273349863925161	0.0	-1.0417252480613892	0.0	-0.2256185697018968	-0.5624060059811009	-1.1633184537736712	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,7,9,10,11	0.5786970057273428	0.0	-0.4024747757889955	0.9925708572454877	3.088401999501773	0.038679706545136694	0.0	-0.21048111959292468	0.0	-0.11454555359816627	0.15251715168533114	-0.5601151168587557	-1.975033193018764	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,7,9,10	0.8545332422717719	0.0	-0.24611139010540523	0.8543570462450214	3.0465655899991573	0.033538604482932756	0.2901020944752929	-0.44652995756353386	0.0	-0.1416835493177843	0.08968214368469038	0.0	-2.4795109256342975	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,8,9,10	0.6235485568490304	0.0	-0.4322261327960092	0.8278267243145153	2.2323642872755802	0.10423599841211757	0.6651150938952395	0.0	-1.1211913585719615	-0.37158912588468607	-0.08082513450462854	0.0	-1.5139687589024409	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,8,9,10,11	0.47941908933344973	0.0	-0.6165288613619209	0.9728867730267894	2.50598371473851	-0.01960098074598806	0.0	0.0	-1.0332666816728238	-0.28177539499749427	0.1289579524425983	-0.4838285888156359	-1.0837182276331023	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,6,7,8,9,10	0.6002959574074452	0.0	-0.2853453397367308	0.7444513557756006	2.2449755877839674	0.0	0.72256185075098	-0.33621848811539745	-1.097865618915126	-0.23945563640529807	0.005981140217522594	0.0	-1.4173715244574774	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,6,7,8,9,11	0.5110010209000454	0.0	-0.24995809656057083	0.6674379029277477	2.223194025381046	0.0	0.7685607071740699	-0.22716250295934826	-1.0383992319271576	-0.1645706006581283	0.0	-0.504987081876475	-1.0769237863566195	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,5,6,8,9,11	0.5067229271736	0.0	-0.3251895693192416	0.7065234889962861	2.2316206030428978	0.04562720586831153	0.7184651742880876	0.0	-1.0559425351150677	-0.3171687207027771	0.0	-0.5276119072125262	-1.088961892621474	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,6,7,9,10,11	0.6624169726593692	0.0	-0.13235382310540605	0.7491696631674901	2.9297266726260305	0.0	0.5026421101099552	-0.2769351288591695	0.0	-0.08327058838488141	0.05096523546140649	-0.7787270507494172	-1.8274782784397694	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,6,7,8,10,11	0.49942975352245805	0.0	-0.2621862921751811	0.6796162996341144	2.2317782014938334	0.0	0.7693475721459919	-0.3192661637025322	-1.0241159213567368	0.0	-0.04379001557536606	-0.517312661828117	-1.1076986805225957	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,6,8,9,10,11	0.5202747532715668	0.0	-0.297658392132531	0.7040946208541692	2.2273366084978425	0.0	0.740307264065836	0.0	-1.043794768702603	-0.28355360626365067	-0.04313404071929574	-0.5469156002500677	-1.0761646627409716	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,4,7,8,9,10,11	0.4751079674591406	0.0	-0.5720189762358951	0.9400580954859592	2.5037607524168606	0.0	0.0	-0.2400965277106164	-1.0395070971082103	-0.19445358029949866	0.22499549612918313	-0.45996359313868707	-1.0652048084074088	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6,7,8,9,11	1.4497892807704311	0.0	-0.10856149789765397	1.1492051644185686	0.0	-0.2212243726319588	1.7174501945027107	-0.33714825458296505	-2.5950049355140434	-0.11756338664709368	0.0	-0.7379267405474742	-0.44704428933768237	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6,7,8,9,10	1.5797360963779312	0.0	-0.13962484598522298	1.2391186751632328	0.0	0.0002494992242573324	1.7211998293947144	-0.44577786036888634	-2.6804779382577246	-0.14976406951260848	0.01956498694308296	0.0	-1.191229159576165	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6,8,9,10,11	1.4720202777965017	0.0	-0.16234646678000222	1.1956202272357932	0.0	-0.21029947409894775	1.7015042973756611	0.0	-2.588084212117374	-0.24732812137212257	-0.1235193683510393	-0.8166594335148739	-0.448662770412526	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6,7,8,10,11	1.4127207449069075	0.0	-0.1327949971610431	1.167140209372572	0.0	-0.25084565539059445	1.7171831210027464	-0.41599653224374206	-2.6023032061578872	0.0	-0.03427410083304203	-0.7140297400299087	-0.4481914766334213	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,5,6,7,8,9,10	0.73465010511021	0.0	-0.610718870840036	0.0	2.3087718678523164	0.08274567008149432	0.8641324987197784	-0.49409491715229115	-1.164521653356522	-0.33011590105074495	0.08152678791561463	0.0	-0.8980989617779649	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,6,7,9,10,11	2.74796404114934	0.0	-0.053726855964833856	1.8574891360251988	0.0	-0.927829015126264	1.7827663217954335	-0.4472443647775666	0.0	-0.05917418167422726	0.4236460468452911	-1.604695820557057	-2.5246211032821777	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,5,7,8,9,10,11	1.7679712777625256	0.0	-0.09400623436057053	1.5182451381723427	0.0	-0.018487176617829077	0.0	-0.23353534636374768	-2.9264059031296794	-0.09427284878571345	0.19762512092149795	-0.828962794931426	-0.002127515097802392	0.9666666666666666	0.0	0.9857142857142858	1.0	0.9800000000000001	0.1	0.0	0.04285714285714287	0.0	0.05999999999999999
0,1,2,4,5,6,7,9,10,11	0.761881161988791	0.0	-0.3875355489610329	0.0	2.980379904821857	-0.13315863907713338	0.5840584156651245	-0.39113606856352684	0.0	-0.13080667659645995	0.1256343279708783	-0.9076922637018245	-1.1395362669797915	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,3,6,7,8,9,10,11	1.4982435417547846	0.0	-0.11195860442582757	1.1773149310669104	0.0	0.0	1.7255192136577833	-0.35411217777675574	-2.6262411500780294	-0.1633491491618146	0.03137047411814262	-0.6598631505518651	-0.6094511098057321	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,5,6,8,9,10,11	0.6141878133821331	0.0	-0.6020752050957479	0.0	2.2441866166702225	-0.03271586200594398	0.86270912525331	0.0	-1.0764923826917154	-0.40067452873688014	-0.008157563338147905	-0.6988756615366224	-0.4080306660265677	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,5,6,7,8,9,11	0.5909278873230314	0.0	-0.5144362026912475	0.0	2.2370635299791872	-0.04895435619508678	0.9068305406586674	-0.3129402314074514	-1.0637436135184313	-0.20628815711573542	0.0	-0.6091402720167254	-0.456432970740306	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,5,6,7,8,9,10,11	1.5760977436440857	0.0	-0.14866345293076622	0.0	0.0	-0.27108567388873656	1.8146090129625663	-0.4591653194280558	-2.8100316412768787	-0.1820109405199537	-0.022213842434097734	-0.8458342484082231	0.6565453909717076	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,6,7,8,9,10,11	0.5771160840277741	0.0	-0.5005403415800302	0.0	2.2405908405428416	0.0	0.8855684810291542	-0.3626143640928269	-1.0614887168494447	-0.2653951998227381	0.11100061925043214	-0.6071737221144516	-0.4646796965340356	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,4,5,7,8,9,10,11	0.5317730471197355	0.0	-0.9474622714781782	0.0	2.621727063019659	-0.11006264296995005	0.0	-0.36529552205489224	-1.0927918959412266	-0.30197201551075387	0.3144002096519724	-0.580560389649241	-0.09262772635208213	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,4,5,6,7,8,9,10	0.6453217690768412	0.0	0.0	0.90550874935968	2.2069347616120556	-0.017488970812090894	0.7819705018110744	-0.44513283288529093	-1.0896605539408037	-0.3122151828707854	0.07590436358195649	0.0	-1.5843301177965967	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
