Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3	-3.4011101109080877	0.49028129896734624	5.943098481204221	-6.334384488178936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07767407533811321	0.9689230769230768	0.24031339031339033	0.8627358490566038	0.8035206278014627	0.8756340912147007	0.037752228665745936	0.10453365722489842	0.043933601575581634	0.06925827761547004	0.03372365496074088
0,1,2,5	-5.109391929146424	3.1103672186577964	0.17720517861477472	0.0	0.0	7.211856697927999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.567212703028777	0.6433846153846154	0.09729344729344729	0.775	0.8640958942345401	0.732363086119114	0.11388938887977355	0.050351843610400945	0.06181056045287844	0.06545644106804455	0.0943880633968286
0,1,2,4	-2.7657103536183874	-0.0731643736151556	-3.6031243827497015	0.0	-8.58963993697266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.929744559758615	0.8450769230769231	0.22905982905982905	0.8074020319303339	0.7868573375857858	0.8131475921020247	0.048333408147939086	0.09809386149138845	0.058872109260031114	0.07192723529994528	0.05142162478425416
0,1,3,5	-4.2934302636772195	2.9801088546821832	0.0	-3.498343318439109	0.0	4.577228692804033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09956000597931956	0.9143076923076924	0.20541310541310542	0.8533744557329463	0.814511565982056	0.8589034807783389	0.07338009984494732	0.06960785070263924	0.040168547394663835	0.05199851454399687	0.04021082375154334
0,1,2,6	-3.897376299746371	0.9135724654443264	2.950888214266244	0.0	0.0	0.0	-2.887237288097982	0.0	0.0	0.0	0.0	0.0	0.0	0.8794240266959683	0.4184615384615385	0.16823361823361824	0.6284470246734398	0.7202485096602744	0.5253446352828841	0.07372104787242437	0.10080891728854123	0.07303172466456344	0.14060783593008613	0.08598525191149113
0,1,2,7	-4.050180394659017	0.6762555364178332	2.863359481525698	0.0	0.0	0.0	0.0	-3.0941570836627426	0.0	0.0	0.0	0.0	0.0	1.264362475769191	0.4107692307692307	0.13461538461538464	0.6418359941944847	0.7663148401306296	0.5275556315029999	0.08054841610657597	0.09650563483070972	0.06393946558585704	0.12827866694083	0.0868100564496243
0,1,3,6	-3.4092169772687084	-0.49500290730008045	0.0	-4.8280008616034396	0.0	0.0	0.5497253421528713	0.0	0.0	0.0	0.0	0.0	0.0	4.222944668596456	0.7976923076923077	0.30327635327635327	0.7467706821480407	0.7232432913522604	0.7550017827509111	0.09145827127502129	0.10471480807074802	0.0660115041442985	0.0749433289436647	0.06453687439923578
0,1,2,8	-4.467653661825681	0.00731061133481582	2.4345724272453078	0.0	0.0	0.0	0.0	0.0	-0.2466440880603281	0.0	0.0	0.0	0.0	1.023622701082908	0.686	0.5051282051282051	0.5884978229317852	0.5665729679549365	0.6178351656167816	0.09800966019288232	0.0720949726660949	0.04091738108996039	0.035108179831483545	0.05877063865866117
0,1,3,7	-3.460486339590247	-0.3366347705282476	0.0	-4.693991222714761	0.0	0.0	0.0	0.3428882417832063	0.0	0.0	0.0	0.0	0.0	4.198115995659976	0.7938461538461539	0.3183760683760683	0.7372641509433963	0.7136414431673053	0.7474809159860962	0.08679432261311693	0.11027012069028208	0.05925542837964248	0.07321838884774343	0.05696088427666896
0,1,3,8	-2.1925836375639483	-0.4843553975721101	0.0	-5.151124147987555	0.0	0.0	0.0	0.0	2.2170191476705585	0.0	0.0	0.0	0.0	2.8722662120835105	0.8215384615384614	0.23233618233618233	0.7943396226415095	0.7785142901579293	0.7951231628168073	0.09178312487507885	0.0782165441410699	0.04734526929721871	0.058200458721807534	0.05265077936480259
0,1,3,9	-0.7184236046890877	-1.0663344870292852	0.0	-5.878986193581057	0.0	0.0	0.0	0.0	0.0	3.0976056625026436	0.0	0.0	0.0	2.2749865317731994	0.828923076923077	0.20213675213675214	0.8134252539912916	0.8011706256446789	0.8126042582541129	0.07516388406312985	0.06877982053004494	0.04702747308407096	0.05480559118412251	0.0504804140196842
0,1,3,10	-3.47252928241723	-0.18522278543693418	0.0	-4.589034460902964	0.0	0.0	0.0	0.0	0.0	0.0	0.19734441325717553	0.0	0.0	4.152874144197659	0.7980000000000002	0.31467236467236465	0.7409651669085632	0.7193416151577998	0.7494891286896148	0.10817266495648048	0.11156392864376193	0.03836263881719759	0.06158458034614661	0.04117738222634194
0,1,3,12	-2.936485107220399	-0.02798060616596073	0.0	-4.266379918854338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.493716647257182	0.3812799083880157	0.8598461538461539	0.23547008547008544	0.8115384615384617	0.7840094807153631	0.8180383521023085	0.06494950246016122	0.0978333847617227	0.06031199361747262	0.0731410465170903	0.05676917715009522
0,1,3,11	-3.6582709079148175	-0.15475443485418894	0.0	-4.672475058152909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8143450556867199	0.0	3.6745409540617056	0.8210769230769233	0.29943019943019944	0.7601959361393325	0.7340544628258102	0.770562938452077	0.0881474021003536	0.11552135684147079	0.061506501083166853	0.07765539619593892	0.0581140705183762
0,1,4,5	-4.151995954477657	1.661877238555166	0.0	0.0	-6.1364615562178875	4.2176850236426295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4353547427691629	0.8255384615384616	0.21424501424501424	0.8053338171262701	0.7936132677708765	0.8076397634992301	0.06031554109051348	0.0970423233575208	0.06536428526909073	0.07465520962081651	0.05969043672026508
0,1,4,6	-3.6155308211824333	0.6527043939079012	0.0	0.0	-8.220574901604286	0.0	-1.9368591445576055	0.0	0.0	0.0	0.0	0.0	0.0	5.3385575434089905	0.8218461538461538	0.17692307692307693	0.8225689404934687	0.8297941736202606	0.8230141079369794	0.024497796060754497	0.12437259856902196	0.0654012855910307	0.09371896031915529	0.05222309476615547
0,1,4,7	-4.138681755089187	0.8840138003053177	0.0	0.0	-8.569101787817289	0.0	0.0	-3.051388522019985	0.0	0.0	0.0	0.0	0.0	6.171662584833103	0.8836923076923078	0.10527065527065527	0.8893686502177068	0.8939668704886097	0.8872921223964509	0.051867833860198116	0.06526781988541416	0.04369634067016407	0.060364417188070736	0.042856757820985414
0,1,4,8	-3.4782172407190983	-0.13108769809718987	0.0	0.0	-7.497652128350627	0.0	0.0	0.0	-0.57325225879335	0.0	0.0	0.0	0.0	4.68199617962491	0.7986153846153846	0.2326210826210826	0.7825834542815675	0.7755223942723943	0.7844970384573704	0.05042517451484	0.10415443593426399	0.05821408759721207	0.07440955928357101	0.049861181263063624
0,1,4,10	-3.338206316676416	0.08546159641898891	0.0	0.0	-7.648468578774297	0.0	0.0	0.0	0.0	0.0	-1.9493253467411296	0.0	0.0	4.9067321496668	0.7403076923076923	0.14287749287749288	0.7996371552975327	0.8368994523717163	0.7810198028952896	0.10488607513581796	0.07235022961959912	0.059780203635728196	0.06361889031853993	0.07797472376083402
0,1,4,9	-3.878053805716494	-0.04156963200755507	0.0	0.0	-7.321437235064363	0.0	0.0	0.0	0.0	-0.7976558010212025	0.0	0.0	0.0	4.971531191308195	0.7946153846153846	0.24387464387464391	0.7749637155297533	0.7647308549263317	0.7775903226735088	0.04853474324414571	0.09777892334913563	0.05866264164456567	0.07092026434582176	0.050915173534966204
0,1,4,11	-3.453730035436935	-0.0841094555008782	0.0	0.0	-7.217179462616691	0.0	0.0	0.0	0.0	0.0	0.0	-0.841919789108392	0.0	4.887931952628402	0.7986153846153846	0.2401709401709402	0.7787735849056604	0.7682919033462512	0.7810876969752527	0.05042517451484	0.0935263025035726	0.051748079017837914	0.06382894591179376	0.0441822056086152
0,1,4,12	-2.92156808587901	-0.17627080846077278	0.0	0.0	-6.086465492276437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4364248353241025	1.1932742194702612	0.7986153846153846	0.25854700854700857	0.7693759071117562	0.7550973010703085	0.7739592671812928	0.05042517451484	0.09537406719375445	0.052606525862765756	0.06861568193392562	0.045162306488996516
0,1,5,6	-4.310205839098183	2.8566730406950254	0.0	0.0	0.0	6.299261585188569	-0.6809236759330897	0.0	0.0	0.0	0.0	0.0	0.0	-1.9982171442592207	0.6353846153846153	0.06737891737891738	0.7865021770682148	0.9015844144675415	0.741739730543142	0.09403763567357978	0.032308559056191795	0.04795159884886498	0.044025685004105086	0.06859213656298409
0,1,5,7	-4.2267157834055045	2.754068281652513	0.0	0.0	0.0	5.887428319407013	0.0	-1.1067511283289	0.0	0.0	0.0	0.0	0.0	-1.5684816339624452	0.5853846153846154	0.06367521367521366	0.7636429608127722	0.8972859231411864	0.7027651241431009	0.11489382801515638	0.029040619873151156	0.059695000488363965	0.0450875977970786	0.09336187890144944
0,1,5,8	-4.742069097664746	3.140744128091492	0.0	0.0	0.0	7.291294670288643	0.0	0.0	0.691860099711185	0.0	0.0	0.0	0.0	-2.9706693212177813	0.6704615384615384	0.11980056980056981	0.7769230769230769	0.8479614297698831	0.7450522565115985	0.08489966232395682	0.062103851224745446	0.05073700432969029	0.06959989585119895	0.06633916459852812
0,1,5,9	-4.8427157879096425	3.094986599337962	0.0	0.0	0.0	7.2911166107045675	0.0	0.0	0.0	0.4401872362963927	0.0	0.0	0.0	-2.7836738331759037	0.6549230769230769	0.10099715099715098	0.7788098693759071	0.8617001321019359	0.7402709010619598	0.1070133542515404	0.052750616831226435	0.06321587830164818	0.07246749651676757	0.08939722428218785
