Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,4,5,6,7,8	-4.405031759694459	2.033244126296066	1.0316360931228568	-4.566918999155817	-3.4888023718406167	2.0171065653015092	1.2887507674740284	-3.127110349317772	1.954229114244082	0.0	0.0	0.0	0.0	2.4892244459261437	0.961076923076923	0.16894586894586897	0.8951378809869377	0.8541319563825125	0.9015060667025878	0.048902995394759625	0.10095123102692656	0.051158786965454776	0.07736734842029383	0.04458469623505039
0,1,2,3,4,5,6,9,12	-1.6211594098042714	1.172079446287407	0.4625419566837392	-5.017068826727339	-3.0357252864185305	1.8461339313944105	-1.535203065967846	0.0	0.0	3.0665869667462244	0.0	0.0	3.2404162173239586	-0.9300725892695108	0.9883076923076924	0.12350427350427348	0.9313860667634252	0.8870446586742471	0.934371998225027	0.017864711836301273	0.049796666122501956	0.027429451615818404	0.04164155199033296	0.025213905377242236
0,1,2,3,4,5,6,7,9	-1.303536883548388	0.9057280347182661	0.46119472532196804	-4.870524834971891	-2.96150612484374	2.0033797627238226	0.426627128668434	-3.387350133384256	0.0	4.272612813220644	0.0	0.0	0.0	1.5526099446900201	0.9766153846153847	0.08603988603988602	0.944811320754717	0.9173922501508709	0.9457228308338188	0.025704741348837774	0.04079250790360576	0.027314977157350002	0.03585171272306608	0.026360355121800936
0,1,2,3,4,5,6,10,11	-4.347229274844966	1.9287041974407866	1.6565381725295196	-4.539293623674337	-4.217571280710272	2.3242794879526487	0.019368156660345737	0.0	0.0	0.0	-0.7451587808577144	0.6180840660293191	0.0	1.9078220807119646	0.9532307692307691	0.19131054131054132	0.8799346879535559	0.8328642536633033	0.8868831391692499	0.04529038457455668	0.07656360557189058	0.03344572095780071	0.05493615722549056	0.028939925852999183
0,1,2,3,4,5,6,10,12	-3.8171370030333582	1.8834034134051971	1.5508945544358386	-4.401163947011339	-4.023608884299071	1.9654382018159011	-0.08867252587037967	0.0	0.0	0.0	-0.6365608716762232	0.0	4.157321818321	-0.8010876680625827	0.9884615384615385	0.15754985754985756	0.9142235123367198	0.8620970942140296	0.9197686103106779	0.017625291134445525	0.06728775387163041	0.02894136326398837	0.05073397238389859	0.02445305777501771
0,1,2,3,4,5,6,11,12	-4.245599391948927	2.3212233926303463	1.2725680079437256	-4.389691761304735	-3.687238724052752	2.3343711897076247	-0.23931973621373798	0.0	0.0	0.0	0.0	0.8400815887536632	4.090284459487955	-1.7711319213559047	0.9846153846153847	0.16880341880341881	0.9066037735849056	0.8551001066015298	0.9134384970235361	0.025512498387349213	0.08939072762797538	0.04249752649377948	0.06596024050771272	0.03601202134109653
0,1,2,3,4,5,7,8,9	-1.3230939545643592	0.8943787038496807	0.3451567335619178	-5.07931535789843	-2.927104190404922	1.7782971671191823	0.0	-3.531421666749297	1.1423288335646289	3.951562699576308	0.0	0.0	0.0	1.7233796609598877	0.9766153846153847	0.08603988603988602	0.944811320754717	0.9168266599301083	0.9455292962063219	0.025704741348837774	0.028999714370593826	0.021478107838028834	0.026255099731036544	0.021304536935335485
0,1,2,3,4,5,7,8,10	-3.49325016704258	1.6957059471822151	1.570879544360308	-4.600812198511031	-4.146288177229901	1.0109194975687639	0.0	-2.096329606651989	3.0007846504622595	0.0	-2.0563685692864704	0.0	0.0	2.9566870220609616	0.9612307692307691	0.09772079772079771	0.9313497822931784	0.9097460317460317	0.9324425311195567	0.0489017854007869	0.06380494378727743	0.026189144319422084	0.05441881534356365	0.02458536189163258
0,1,2,3,4,5,7,8,11	-4.397878066094399	2.1422976304324193	1.07826849893622	-4.5032735494550975	-3.5126683658852107	1.7810502977300693	0.0	-1.888394139052456	1.9510590143626718	0.0	0.0	0.30440482912464006	0.0	2.2647105898492788	0.9533846153846154	0.17264957264957265	0.889477503628447	0.8505039269734839	0.8954263186506731	0.05923396594770174	0.09986110596754373	0.04539423607349208	0.0722411352802982	0.03964813393851072
0,1,2,3,4,5,7,8,12	-4.445436212673067	2.068179778112788	1.3186337245933741	-4.3477239790140825	-3.721171486120673	1.217749812117789	0.0	-1.864721065238038	1.2685487140954521	0.0	0.0	0.0	3.526150751544871	0.38634280646039315	0.9846153846153847	0.1537037037037037	0.9141872278664731	0.8677040748255989	0.920093652635555	0.030769230769230747	0.09505694910347486	0.04331923564892672	0.06972675538602718	0.03593982743433802
